,Scenario,Replication,Cohort,Probability
1278,3,3,17,
1279,3,3,18,
1280,3,3,19,
1281,3,3,20,
1282,3,3,21,
1283,3,3,22,
1284,3,3,23,
1285,3,3,24,
1286,3,3,25,0.007352941176470588
1287,3,3,26,0.015503875968992248
1288,3,3,27,
1289,3,3,28,
1290,3,3,29,
1291,3,3,30,
1292,3,3,31,0.013333333333333334
1293,3,3,32,
1294,3,3,33,
1295,3,3,34,0.015151515151515152
1296,3,3,35,0.014705882352941176
1297,3,3,36,0.014492753623188406
1298,3,3,37,
1299,3,3,38,
1300,3,3,39,
1301,3,3,40,0.007575757575757576
1302,3,3,41,
1303,3,3,42,
1304,3,3,43,
1305,3,3,44,
1306,3,3,45,
1307,3,3,46,
1308,3,3,47,
1309,3,3,48,
1310,3,3,49,
1311,3,3,50,
1312,3,3,51,
1313,3,3,52,
1314,3,3,53,
1315,3,3,54,
1316,3,3,55,
1317,3,3,56,
1318,3,3,57,
1319,3,3,58,
1320,3,3,59,0.016666666666666666
1321,3,3,60,0.034482758620689655
1322,3,3,61,
1323,3,3,62,
1324,3,3,63,
1325,3,3,64,
1326,3,4,3,
1327,3,4,4,
1328,3,4,5,0.008064516129032258
1329,3,4,6,
1330,3,4,7,
1331,3,4,8,
1332,3,4,9,
1333,3,4,10,
1334,3,4,11,
1335,3,4,12,
1336,3,4,13,0.011627906976744186
1337,3,4,14,
1338,3,4,15,
1339,3,4,16,
1340,3,4,17,
1341,3,4,18,
1342,3,4,19,
1343,3,4,20,
1344,3,4,21,0.011363636363636364
1345,3,4,22,0.031914893617021274
1346,3,4,23,
1347,3,4,24,
1348,3,4,25,
1349,3,4,26,
1350,3,4,27,
1351,3,4,28,0.02127659574468085
1352,3,4,29,
1353,3,4,30,
1354,3,4,31,
1355,3,4,32,
1356,3,4,33,
1357,3,4,34,0.02702702702702703
1358,3,4,35,
1359,3,4,36,0.029411764705882353
1360,3,4,37,
1361,3,4,38,
1362,3,4,39,
1363,3,4,40,
1364,3,4,41,
1365,3,4,42,
1366,3,4,43,
1367,3,4,44,
1368,3,4,45,
1369,3,4,46,
1370,3,4,47,
1371,3,4,48,
1372,3,4,49,
1373,3,4,50,
1374,3,4,51,
1375,3,4,52,
1376,3,4,53,
1377,3,4,54,
1378,3,4,55,
1379,3,4,56,
1380,3,4,57,
1381,3,4,58,
1382,3,4,59,
1383,3,4,60,
1384,3,4,61,
1385,3,4,62,
1386,3,4,63,
1387,3,4,64,
1388,3,4,65,
1389,3,4,66,
1390,3,4,67,
1391,3,4,68,
1392,3,4,69,
1393,3,4,70,
1394,3,4,71,
1395,3,4,72,
1396,3,5,3,
1397,3,5,4,
1398,3,5,5,0.007575757575757576
1399,3,5,6,
1400,3,5,7,
1401,3,5,8,
1402,3,5,9,0.016666666666666666
1403,3,5,10,0.008928571428571428
1404,3,5,11,
1405,3,5,12,
1406,3,5,13,
1407,3,5,14,
1408,3,5,15,
1409,3,5,16,
1410,3,5,17,
1411,3,5,18,
1412,3,5,19,
1413,3,5,20,
1414,3,5,21,
1415,3,5,22,
1416,3,5,23,
1417,3,5,24,0.022222222222222223
1418,3,5,25,
1419,3,5,26,
1420,3,5,27,
1421,3,5,28,
1422,3,5,29,
1423,3,5,30,
1424,3,5,31,0.03125
1425,3,5,32,
1426,3,5,33,
1427,3,5,34,0.016666666666666666
1428,3,5,35,
1429,3,5,36,
1430,3,5,37,
1431,3,5,38,
1432,3,5,39,
1433,3,5,40,
1434,3,5,41,
1435,3,5,42,
1436,3,5,43,
1437,3,5,44,
1438,3,5,45,
1439,3,5,46,
1440,3,5,47,
1441,3,5,48,
1442,3,5,49,
1443,3,5,50,
1444,3,5,51,
1445,3,5,52,
1446,3,5,53,
1447,3,5,54,
1448,3,5,55,
1449,3,5,56,0.14285714285714285
1450,3,6,3,
1451,3,6,4,0.014084507042253521
1452,3,6,5,0.034013605442176874
1453,3,6,6,
1454,3,6,7,0.006666666666666667
1455,3,6,8,
1456,3,6,9,
1457,3,6,10,0.014705882352941176
1458,3,6,11,
1459,3,6,12,
1460,3,6,13,
1461,3,6,14,
1462,3,6,15,0.01818181818181818
1463,3,6,16,
1464,3,6,17,
1465,3,6,18,
1466,3,6,19,
1467,3,6,20,
1468,3,6,21,
1469,3,6,22,
1470,3,6,23,
1471,3,6,24,
1472,3,6,25,
1473,3,6,26,
1474,3,6,27,
1475,3,6,28,
1476,3,6,29,
1477,3,6,30,
1478,3,6,31,0.023809523809523808
1479,3,6,32,0.011627906976744186
1480,3,6,33,
1481,3,6,34,0.029411764705882353
1482,3,6,35,
1483,3,6,36,
1484,3,6,37,
1485,3,6,38,
1486,3,6,39,
1487,3,6,40,
1488,3,6,41,
1489,3,6,42,
1490,3,6,43,
1491,3,6,44,0.037037037037037035
1492,3,6,45,
1493,3,6,46,0.03333333333333333
1494,3,6,47,
1495,3,6,48,
1496,3,6,49,
1497,3,6,50,
1498,3,6,51,
1499,3,6,52,
1500,3,6,53,
1501,3,6,54,
1502,3,6,55,
1503,3,6,56,
1504,3,6,57,
1505,3,6,58,
1506,3,6,59,
1507,3,6,60,
1508,3,7,3,
1509,3,7,4,
1510,3,7,5,
1511,3,7,6,
1512,3,7,7,
1513,3,7,8,
1514,3,7,9,0.014285714285714285
1515,3,7,10,0.007462686567164179
1516,3,7,11,
1517,3,7,12,0.016666666666666666
1518,3,7,13,
1519,3,7,14,
1520,3,7,15,
1521,3,7,16,
1522,3,7,17,
1523,3,7,18,0.020833333333333332
1524,3,7,19,
1525,3,7,20,
1526,3,7,21,
1527,3,7,22,
1528,3,7,23,
1529,3,7,24,
1530,3,7,25,0.02564102564102564
1531,3,7,26,
1532,3,7,27,
1533,3,7,28,
1534,3,7,29,
1535,3,7,30,
1536,3,7,31,
1537,3,7,32,
1538,3,7,33,
1539,3,7,34,0.015151515151515152
1540,3,7,35,
1541,3,7,36,
1542,3,7,37,0.03125
1543,3,7,38,
1544,3,7,39,
1545,3,7,40,
1546,3,7,41,
1547,3,7,42,
1548,3,7,43,
1549,3,7,44,0.034482758620689655
1550,3,7,45,
1551,3,7,46,
1552,3,7,47,
1553,3,7,48,
1554,3,7,49,
1555,3,7,50,
1556,3,7,51,
1557,3,7,52,
1558,3,7,53,
1559,3,7,54,
1560,3,7,55,
1561,3,7,56,
1562,3,7,57,
1563,3,7,58,
1564,3,7,59,
1565,3,7,60,
1566,3,7,61,
1567,3,7,62,
1568,3,8,3,
1569,3,8,4,0.008130081300813009
1570,3,8,5,
1571,3,8,6,
1572,3,8,7,
1573,3,8,8,
1574,3,8,9,0.008771929824561403
1575,3,8,10,
1576,3,8,11,0.019230769230769232
1577,3,8,12,
1578,3,8,13,0.01639344262295082
1579,3,8,14,
1580,3,8,15,0.017543859649122806
1581,3,8,16,
1582,3,8,17,
1583,3,8,18,
1584,3,8,19,0.008928571428571428
1585,3,8,20,
1586,3,8,21,
1587,3,8,22,0.009615384615384616
1588,3,8,23,0.02040816326530612
1589,3,8,24,
1590,3,8,25,
1591,3,8,26,
1592,3,8,27,0.044444444444444446
1593,3,8,28,
1594,3,8,29,
1595,3,8,30,
1596,3,8,31,
1597,3,8,32,
1598,3,8,33,0.020833333333333332
1599,3,8,34,
1600,3,8,35,
1601,3,8,36,
1602,3,8,37,
1603,3,8,38,
1604,3,8,39,0.011904761904761904
1605,3,8,40,
1606,3,8,41,
1607,3,8,42,
1608,3,8,43,
1609,3,8,44,
1610,3,8,45,
1611,3,8,46,
1612,3,8,47,
1613,3,8,48,
1614,3,8,49,
1615,3,8,50,
1616,3,8,51,
1617,3,8,52,
1618,3,8,53,
1619,3,8,54,
1620,3,8,55,
1621,3,8,56,
1622,3,8,57,0.02
1623,3,8,58,
1624,3,8,59,
1625,3,8,60,
1626,3,8,61,
1627,3,8,62,
1628,3,8,63,
1629,3,8,64,
1630,3,8,65,
1631,3,8,66,
1632,3,8,67,
1633,3,8,68,
1634,3,8,69,
1635,3,8,70,
1636,3,8,71,
1637,3,8,72,
1638,3,9,3,
1639,3,9,4,0.007633587786259542
1640,3,9,5,
1641,3,9,6,0.00684931506849315
1642,3,9,7,0.014598540145985401
1643,3,9,8,
1644,3,9,9,
1645,3,9,10,
1646,3,9,11,
1647,3,9,12,
1648,3,9,13,0.006944444444444444
1649,3,9,14,
1650,3,9,15,0.013793103448275862
1651,3,9,16,0.007462686567164179
1652,3,9,17,0.029850746268656716
1653,3,9,18,0.008064516129032258
1654,3,9,19,
1655,3,9,20,
1656,3,9,21,
1657,3,9,22,
1658,3,9,23,
1659,3,9,24,
1660,3,9,25,
1661,3,9,26,
1662,3,9,27,
1663,3,9,28,
1664,3,9,29,
1665,3,9,30,
1666,3,9,31,
1667,3,9,32,
1668,3,9,33,
1669,3,9,34,0.023255813953488372
1670,3,9,35,
1671,3,9,36,
1672,3,9,37,
1673,3,9,38,
1674,3,9,39,
1675,3,9,40,
1676,3,9,41,
1677,3,9,42,0.025
1678,3,9,43,
1679,3,9,44,
1680,3,9,45,
1681,3,9,46,
1682,3,9,47,
1683,3,9,48,
1684,3,9,49,
1685,3,9,50,
1686,3,9,51,
1687,3,9,52,
1688,3,9,53,
1689,3,9,54,
1690,3,9,55,
1691,3,9,56,0.010416666666666666
1692,3,9,57,
1693,3,9,58,
1694,3,9,59,
1695,3,9,60,
1696,3,9,61,0.024390243902439025
1697,3,9,62,
1698,3,9,63,
1699,3,9,64,
1700,3,9,65,
1701,3,9,66,
1702,3,10,3,
1703,3,10,4,
1704,3,10,5,
1705,3,10,6,0.014492753623188406
1706,3,10,7,0.007142857142857143
1707,3,10,8,
1708,3,10,9,
1709,3,10,10,0.017241379310344827
1710,3,10,11,
1711,3,10,12,
1712,3,10,13,
1713,3,10,14,0.008928571428571428
1714,3,10,15,0.01818181818181818
1715,3,10,16,
1716,3,10,17,
1717,3,10,18,
1718,3,10,19,
1719,3,10,20,
1720,3,10,21,
1721,3,10,22,
1722,3,10,23,
1723,3,10,24,
1724,3,10,25,
1725,3,10,26,
1726,3,10,27,
1727,3,10,28,
1728,3,10,29,
1729,3,10,30,
1730,3,10,31,
1731,3,10,32,
1732,3,10,33,0.02631578947368421
1733,3,10,34,0.03225806451612903
1734,3,10,35,
1735,3,10,36,
1736,3,10,37,
1737,3,10,38,
1738,3,10,39,0.047619047619047616
1739,3,10,40,
1740,3,10,41,
1741,3,10,42,
1742,3,10,43,
1743,3,10,44,
1744,3,10,45,
1745,3,10,46,
1746,3,10,47,
1747,3,10,48,
1748,3,10,49,
1749,3,10,50,
1750,3,10,51,
1751,3,10,52,
1752,3,10,53,
1753,3,10,54,
1754,3,10,55,
1755,3,10,56,0.047619047619047616
1756,3,10,57,
1757,3,10,58,
1758,3,10,59,
1759,3,10,60,
1760,3,10,61,
1761,3,10,62,
1762,3,10,63,
1763,3,10,64,
1764,3,10,65,
1765,3,10,66,
1766,3,10,67,
1767,3,10,68,
1768,3,10,69,
