,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Child3,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child3_Edu,Child1_Income,Child2_Income,Child3_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,0,53,4,M,427.163,1,1,"[9, 9, 5]","['0.76', '0.507', '0']",,,,,,,,Lower Tertiary,0.76,0.507,0,,,,,,,,,,,,,,,,,,3,4
1,1,13,47,3,M,182.455,1,2,"[1, 7, 9]","['0.33', '0.194', '0.924']",440.0,650,693,727,,,435.0,Upper Secondary,0.33,0.194,0.924,2,2,2,771.046,620.432,419.185,,,,,2.0,,,,,,,3,4
2,10,10,49,2,M,126.319,1,2,"[3, 10, 1]","['0.26', '0.158', '0.96']",455.0,607,,,,,26.0,Lower Secondary,0.26,0.158,0.96,1,,,509.486,,,,,,,1.0,,,,,,,3,4
3,100,6,54,1,F,445.035,1,1,"[8, 7, 8]","['0.18', '0.473', '0.904']",407.0,,,,,,,Primary,0.18,0.473,0.904,,,,,,,,,,,,,,,,,,3,4
4,1000,49,50,4,M,712.152,4,5,"[9, 2, 10]","['0.76', '0.534', '0.903']",446.0,1152,1203,,737,751,975.0,Lower Tertiary,0.76,0.534,0.903,4,4,,115.268,82.6,,4,5,451.275,759.737,5.0,0.44,0.536,0.942,0.9,0.712,0.882,3,4
5,1001,58,68,5,F,755.924,4,6,"[5, 9, 5]","['0.75', '0.898', '0.826']",409.0,1146,1206,1317,844,841,971.0,Upper Tertiary,0.75,0.898,0.826,4,4,5,782.654,757.954,776.199,2,1,142.277,144.583,5.0,0.34,0.133,0.84,0.13,0.108,0.909,3,4
6,1002,59,70,5,M,787.086,4,6,"[6, 2, 6]","['0.8', '0.59', '0.739']",365.0,1211,1255,1314,816,869,1038.0,Upper Tertiary,0.8,0.59,0.739,5,4,5,529.565,201.668,248.601,3,1,509.024,739.968,4.0,0.33,0.636,0.263,0.2,0.925,0.829,3,4
7,1003,61,74,3,M,424.927,4,6,"[1, 1, 6]","['0.33', '0.292', '0.887']",439.0,1149,1209,,891,910,1008.0,Upper Secondary,0.33,0.292,0.887,3,5,,21.918,611.266,,5,3,468.898,271.027,4.0,0.65,0.44,0.896,0.48,0.288,0.956,3,4
8,1004,49,50,5,M,509.147,4,5,"[2, 9, 4]","['0.6', '0.605', '0.663']",329.0,1191,1202,1259,864,779,1010.0,Upper Tertiary,0.6,0.605,0.663,4,4,3,727.125,670.257,703.202,5,3,458.894,300.194,3.0,0.55,0.315,0.5,0.51,0.375,0.228,3,4
9,1005,59,70,4,F,147.771,4,6,"[6, 7, 9]","['0.64', '0.157', '0.817']",403.0,1154,1223,1302,721,744,958.0,Lower Tertiary,0.64,0.157,0.817,5,5,4,782.396,718.783,358.862,5,3,787.774,248.225,5.0,0.55,0.591,0.72,0.39,0.279,0.867,3,4
