,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
28,1022,51,56,1,F,302.725,4,6,"[5, 6, 10]","['0.15', '0.303', '0.671']",287.0,1164,1199,841,866,982.0,Primary,0.15,0.303,0.671,1,1,205.225,481.507,2,2,160.574,414.219,1.0,0.32,0.191,0.998,0.38,0.311,0.862,1,6
29,1023,51,56,1,F,799.973,4,6,"[2, 4, 2]","['0.12', '0.7', '0.553']",235.0,1163,1200,854,867,1006.0,Primary,0.12,0.7,0.553,1,1,784.031,505.261,1,1,795.216,799.919,1.0,0.12,0.994,0.822,0.13,0.9,0.36,1,6
30,1024,49,52,1,F,666.019,4,6,"[9, 10, 2]","['0.19', '0.833', '0.249']",106.0,1142,1177,750,731,995.0,Primary,0.19,0.833,0.249,1,1,756.388,794.134,1,1,451.534,476.695,1.0,0.18,0.452,0.722,0.18,0.536,0.611,1,6
31,1025,49,52,1,M,23.936,4,6,"[2, 7, 7]","['0.12', '0.025', '0.653']",279.0,,,858,824,991.0,Primary,0.12,0.025,0.653,,,,,5,3,541.723,679.595,1.0,0.9,0.542,0.692,0.57,0.595,0.864,1,6
32,1026,49,50,1,F,799.93,4,6,"[8, 1, 6]","['0.18', '0.55', '0.719']",307.0,1205,1241,854,867,1015.0,Primary,0.18,0.55,0.719,1,1,645.521,717.371,1,1,795.216,799.919,1.0,0.12,0.994,0.822,0.13,0.9,0.36,1,6
33,1027,49,50,4,M,237.968,4,6,"[10, 2, 1]","['0.8', '0.178', '0.582']",248.0,1180,1232,858,824,1048.0,Lower Tertiary,0.8,0.178,0.582,2,1,313.735,7.462,5,3,541.723,679.595,2.0,0.9,0.542,0.692,0.57,0.595,0.864,1,6
34,1028,49,50,1,M,572.646,4,6,"[6, 7, 6]","['0.16', '0.608', '0.413']",176.0,1212,1245,832,768,1065.0,Primary,0.16,0.608,0.413,1,1,671.515,578.925,1,1,116.748,97.238,1.0,0.11,0.109,0.805,0.12,0.091,0.86,1,6
35,1029,51,54,1,M,204.36,4,6,"[9, 6, 8]","['0.19', '0.204', '0.606']",258.0,1206,1242,841,866,1064.0,Primary,0.19,0.204,0.606,1,1,581.832,416.759,2,2,160.574,414.219,1.0,0.32,0.191,0.998,0.38,0.311,0.862,1,6
36,103,11,42,1,F,451.068,1,2,"[9, 8, 2]","['0.19', '0.507', '0.873']",397.0,614,703,,,455.0,Primary,0.19,0.507,0.873,1,1,286.398,278.805,,,,,2.0,,,,,,,1,6
37,1030,40,32,1,M,652.716,4,5,"[7, 3, 8]","['0.17', '0.53', '0.473']",202.0,1302,1330,899,823,1132.0,Primary,0.17,0.53,0.473,1,1,791.686,757.966,1,2,735.569,795.866,1.0,0.17,0.828,0.154,0.24,0.895,0.564,1,6
38,1031,41,34,1,F,697.087,4,5,"[4, 7, 9]","['0.14', '0.741', '0.521']",223.0,1218,1234,885,835,987.0,Primary,0.14,0.741,0.521,1,1,602.119,689.943,1,1,693.247,549.268,1.0,0.18,0.52,0.632,0.16,0.687,0.712,1,6
39,1032,50,52,1,F,522.189,4,6,"[9, 7, 4]","['0.19', '0.555', '0.457']",196.0,1183,1250,847,817,1019.0,Primary,0.19,0.555,0.457,1,1,426.018,638.45,1,1,634.766,577.9,1.0,0.16,0.555,0.948,0.12,0.578,0.857,1,6
40,1033,50,52,2,M,490.838,4,6,"[10, 4, 2]","['0.4', '0.429', '0.858']",369.0,1138,1216,855,793,986.0,Lower Secondary,0.4,0.429,0.858,1,1,185.242,106.265,2,2,84.527,283.734,2.0,0.28,0.09,0.374,0.38,0.213,0.528,1,6
41,1034,51,54,1,M,733.765,4,6,"[7, 7, 3]","['0.17', '0.78', '0.666']",287.0,1152,1195,821,742,1004.0,Primary,0.17,0.78,0.666,1,2,627.585,552.68,1,1,427.984,478.174,2.0,0.2,0.455,0.822,0.16,0.478,0.772,1,6
42,1035,51,54,1,F,734.42,4,6,"[4, 1, 7]","['0.14', '0.505', '0.407']",176.0,1198,1237,892,859,979.0,Primary,0.14,0.505,0.407,1,1,601.9,628.909,1,1,705.305,717.279,1.0,0.2,0.882,0.829,0.14,0.897,0.348,1,6
43,1036,49,50,1,F,759.239,4,6,"[1, 10, 8]","['0.11', '0.949', '0.688']",298.0,1188,1225,873,818,1009.0,Primary,0.11,0.949,0.688,1,1,793.384,779.653,2,1,751.822,596.731,1.0,0.24,0.611,0.811,0.13,0.746,0.805,1,6
44,1037,52,56,1,F,451.446,5,6,"[7, 4, 7]","['0.17', '0.395', '0.319']",138.0,1222,1231,874,844,984.0,Primary,0.17,0.395,0.319,2,3,427.211,678.063,1,1,775.976,220.025,1.0,0.11,0.727,0.494,0.13,0.179,0.507,1,6
45,1038,50,52,1,M,654.478,4,6,"[3, 1, 8]","['0.13', '0.45', '0.79']",343.0,1214,1233,820,802,1067.0,Primary,0.13,0.45,0.79,1,1,421.666,596.832,1,1,756.925,787.682,1.0,0.11,0.852,0.776,0.11,0.837,0.807,1,6
46,1039,53,58,1,F,788.974,4,6,"[1, 10, 4]","['0.11', '0.986', '0.993']",432.0,1210,1247,852,762,1012.0,Primary,0.11,0.986,0.993,1,1,796.561,793.54,1,1,657.453,721.59,1.0,0.13,0.781,0.738,0.17,0.902,0.65,1,6
47,104,11,45,3,M,482.475,1,2,"[7, 9, 9]","['0.51', '0.573', '0.495']",229.0,,,,,167.0,Upper Secondary,0.51,0.573,0.495,,,,,,,,,4.0,,,,,,,1,6
48,1040,49,50,1,F,799.963,4,6,"[1, 9, 3]","['0.11', '0.95', '0.722']",314.0,1194,1224,860,857,1069.0,Primary,0.11,0.95,0.722,1,1,768.512,736.071,1,1,798.685,759.501,1.0,0.19,0.998,0.791,0.2,0.854,0.798,1,6
49,1041,50,52,2,M,218.948,4,6,"[3, 5, 1]","['0.26', '0.205', '0.615']",268.0,1221,1251,879,856,1057.0,Lower Secondary,0.26,0.205,0.615,1,1,166.208,112.903,2,1,163.08,126.941,2.0,0.3,0.204,0.414,0.11,0.151,0.559,1,6
50,1042,53,58,2,M,51.189,4,6,"[2, 3, 6]","['0.24', '0.042', '0.805']",351.0,1288,1293,843,789,1116.0,Lower Secondary,0.24,0.042,0.805,1,1,1.188,10.754,3,3,75.302,571.789,1.0,0.42,0.089,0.661,0.39,0.429,0.545,1,6
51,1043,52,56,1,M,246.987,4,6,"[8, 10, 5]","['0.18', '0.309', '0.648']",282.0,1226,1265,833,816,1075.0,Primary,0.18,0.309,0.648,1,1,562.254,764.161,2,1,647.089,746.38,1.0,0.28,0.526,0.783,0.15,0.746,0.66,1,6
52,1044,40,32,1,F,179.131,4,5,"[6, 1, 10]","['0.16', '0.123', '0.97']",423.0,1207,1230,893,862,1007.0,Primary,0.16,0.123,0.97,1,1,718.358,425.218,1,1,504.889,550.216,1.0,0.2,0.347,0.92,0.19,0.413,0.871,1,6
53,1045,53,58,1,F,704.324,4,6,"[2, 4, 5]","['0.12', '0.616', '0.613']",268.0,1209,1229,848,777,1016.0,Primary,0.12,0.616,0.613,1,1,790.424,771.487,2,1,614.574,588.486,1.0,0.38,0.73,0.517,0.12,0.736,0.18,1,6
54,1046,49,50,1,M,778.198,5,6,"[5, 5, 10]","['0.15', '0.73', '0.174']",76.0,1238,1259,851,753,1088.0,Primary,0.15,0.73,0.174,1,1,797.295,786.93,1,1,758.609,759.262,1.0,0.16,0.901,0.695,0.14,0.949,0.97,1,6
55,1047,52,56,2,M,220.752,5,6,"[10, 9, 10]","['0.4', '0.262', '0.662']",290.0,1147,1220,861,839,985.0,Lower Secondary,0.4,0.262,0.662,2,2,710.453,707.44,3,2,255.938,464.107,2.0,0.57,0.272,0.488,0.4,0.406,0.29,1,6
56,1048,49,50,2,F,796.603,4,6,"[6, 4, 10]","['0.32', '0.697', '0.7']",305.0,1180,1232,808,822,1027.0,Lower Secondary,0.32,0.697,0.7,2,1,313.735,7.462,3,2,777.672,793.541,4.0,0.48,0.923,0.752,0.34,0.992,0.535,1,6
57,1049,50,52,2,M,11.304,4,6,"[10, 9, 1]","['0.4', '0.013', '0.428']",187.0,1252,1263,813,745,1072.0,Lower Secondary,0.4,0.013,0.428,2,2,648.629,697.2,3,3,295.36,101.404,2.0,0.6,0.258,0.793,0.48,0.07,0.903,1,6
58,105,1,47,4,M,401.859,1,1,"[10, 9, 3]","['0.8', '0.477', '0.309']",142.0,,,,,,Lower Tertiary,0.8,0.477,0.309,,,,,,,,,,,,,,,,1,6
59,1050,43,38,1,F,443.492,4,5,"[10, 9, 1]","['0.2', '0.527', '0.528']",230.0,1213,1240,895,815,993.0,Primary,0.2,0.527,0.528,1,1,632.554,556.65,1,1,400.538,452.416,1.0,0.15,0.401,0.245,0.12,0.396,0.719,1,6
60,1051,51,54,1,M,324.713,4,6,"[10, 1, 7]","['0.2', '0.223', '0.938']",410.0,1274,1283,869,845,1110.0,Primary,0.2,0.223,0.938,1,1,627.447,594.305,1,1,611.85,780.821,1.0,0.15,0.535,0.635,0.2,0.537,0.597,1,6
61,1052,40,32,1,F,549.78,4,5,"[5, 1, 6]","['0.15', '0.378', '0.703']",307.0,1219,1243,881,809,1014.0,Primary,0.15,0.378,0.703,1,1,390.583,587.983,1,1,165.243,217.786,1.0,0.19,0.114,0.788,0.19,0.218,0.823,1,6
62,1053,50,52,2,M,157.186,4,6,"[9, 9, 2]","['0.38', '0.187', '0.842']",369.0,1172,1223,875,827,983.0,Lower Secondary,0.38,0.187,0.842,1,1,102.648,115.462,2,2,22.623,148.239,2.0,0.4,0.028,0.808,0.34,0.111,0.77,1,6
63,1054,49,50,1,F,515.807,4,6,"[8, 2, 1]","['0.18', '0.387', '0.663']",291.0,1208,1236,868,878,990.0,Primary,0.18,0.387,0.663,1,1,208.615,345.129,1,1,655.591,631.896,1.0,0.2,0.574,0.61,0.13,0.553,0.488,1,6
64,1055,46,44,1,F,110.664,4,5,"[3, 1, 5]","['0.13', '0.076', '0.772']",339.0,1181,1246,834,785,1061.0,Primary,0.13,0.076,0.772,1,1,563.634,720.191,1,2,627.699,799.119,1.0,0.14,0.588,0.67,0.28,0.749,0.368,1,6
65,1056,49,50,1,M,468.243,4,6,"[8, 7, 9]","['0.18', '0.498', '0.832']",366.0,1215,1248,872,870,1063.0,Primary,0.18,0.498,0.832,1,1,512.098,511.122,2,1,335.181,263.498,1.0,0.36,0.293,0.555,0.17,0.329,0.581,1,6
66,1057,55,62,2,F,576.602,4,6,"[1, 5, 2]","['0.22', '0.541', '0.895']",394.0,1221,1251,863,838,1041.0,Lower Secondary,0.22,0.541,0.895,1,1,166.208,112.903,2,2,708.305,705.31,2.0,0.32,0.531,0.62,0.26,0.793,0.675,1,6
67,1058,40,32,1,M,773.853,4,5,"[9, 10, 3]","['0.19', '0.967', '0.303']",132.0,1249,1256,887,850,1070.0,Primary,0.19,0.967,0.303,1,1,774.695,784.134,1,1,560.662,748.412,1.0,0.17,0.666,0.317,0.17,0.748,0.946,1,6
68,1059,49,50,1,F,664.106,4,6,"[6, 3, 9]","['0.16', '0.54', '0.825']",359.0,1192,1227,896,849,981.0,Primary,0.16,0.54,0.825,1,1,508.711,326.467,1,1,94.262,588.876,1.0,0.19,0.118,0.775,0.13,0.478,0.801,1,6
69,106,20,59,5,M,684.843,1,3,"[1, 4, 7]","['0.55', '0.599', '0.405']",182.0,545,589,,,410.0,Upper Tertiary,0.55,0.599,0.405,3,2,747.271,664.436,,,,,4.0,,,,,,,1,6
70,1060,49,50,2,M,684.921,4,6,"[2, 5, 3]","['0.24', '0.642', '0.358']",156.0,1264,1271,897,898,1093.0,Lower Secondary,0.24,0.642,0.358,1,1,608.257,739.406,3,2,744.305,726.677,1.0,0.45,0.791,0.528,0.34,0.818,0.22,1,6
71,1061,40,32,1,M,268.267,4,5,"[3, 10, 4]","['0.13', '0.335', '0.615']",268.0,1181,1246,903,877,1055.0,Primary,0.13,0.335,0.615,1,1,563.634,720.191,2,1,358.439,703.913,1.0,0.26,0.269,0.528,0.16,0.792,0.702,1,6
72,1062,50,52,1,F,562.6,5,6,"[7, 10, 4]","['0.17', '0.703', '0.6']",262.0,1184,1239,836,853,1005.0,Primary,0.17,0.703,0.6,1,1,629.247,702.936,1,1,418.323,283.554,1.0,0.2,0.366,0.782,0.2,0.337,0.8,1,6
73,1063,49,50,1,F,492.035,4,6,"[8, 9, 1]","['0.18', '0.584', '0.968']",424.0,1215,1248,810,798,1056.0,Primary,0.18,0.584,0.968,1,1,512.098,511.122,1,1,764.055,782.14,1.0,0.17,0.621,0.708,0.16,0.782,0.786,1,6
74,1064,50,52,1,F,60.625,4,6,"[9, 2, 2]","['0.19', '0.045', '0.087']",38.0,1206,1242,864,865,1029.0,Primary,0.19,0.045,0.087,1,1,581.832,416.759,2,1,623.126,350.436,1.0,0.3,0.467,0.65,0.18,0.263,0.613,1,6
75,1065,42,36,1,F,599.398,4,5,"[5, 9, 5]","['0.15', '0.712', '0.75']",330.0,1212,1245,819,804,1028.0,Primary,0.15,0.712,0.75,1,1,671.515,578.925,1,1,214.997,568.138,1.0,0.12,0.255,0.813,0.14,0.391,0.791,1,6
76,1066,49,50,2,M,778.451,4,6,"[8, 9, 5]","['0.36', '0.924', '0.757']",334.0,1303,1308,888,831,1122.0,Lower Secondary,0.36,0.924,0.757,2,1,748.747,213.225,2,1,761.893,424.253,1.0,0.32,0.524,0.693,0.13,0.504,0.855,1,6
77,1067,50,52,1,F,555.169,4,6,"[5, 5, 4]","['0.15', '0.52', '0.921']",407.0,1214,1233,829,774,1038.0,Primary,0.15,0.52,0.921,1,1,421.666,596.832,1,1,689.881,281.062,1.0,0.12,0.561,0.713,0.14,0.193,0.577,1,6
78,1068,49,50,2,M,700.035,4,6,"[9, 9, 6]","['0.38', '0.831', '0.774']",342.0,1244,1257,812,765,1074.0,Lower Secondary,0.38,0.831,0.774,1,1,794.439,771.515,2,2,84.406,106.898,2.0,0.4,0.1,0.856,0.32,0.127,0.929,1,6
79,1069,40,32,1,M,797.907,4,5,"[2, 9, 8]","['0.12', '0.948', '0.359']",159.0,1194,1224,814,748,1040.0,Primary,0.12,0.948,0.359,1,1,768.512,736.071,2,2,743.529,794.472,1.0,0.26,0.929,0.752,0.26,0.993,0.483,1,6
80,107,17,64,4,F,576.832,1,2,"[1, 8, 6]","['0.44', '0.649', '0.544']",246.0,548,714,,,238.0,Lower Tertiary,0.44,0.649,0.544,2,1,587.727,522.386,,,,,2.0,,,,,,,1,6
81,1070,51,52,1,F,771.296,4,6,"[4, 7, 2]","['0.14', '0.82', '0.884']",390.0,1249,1256,892,859,1058.0,Primary,0.14,0.82,0.884,1,1,774.695,784.134,1,1,705.305,717.279,1.0,0.2,0.882,0.829,0.14,0.897,0.348,1,6
82,1071,41,32,1,M,307.486,4,5,"[9, 2, 3]","['0.19', '0.231', '0.57']",252.0,1254,1273,881,809,1095.0,Primary,0.19,0.231,0.57,1,1,114.136,136.592,1,1,165.243,217.786,2.0,0.19,0.114,0.788,0.19,0.218,0.823,1,6
83,1072,50,50,2,F,178.175,5,6,"[5, 10, 4]","['0.3', '0.223', '0.616']",273.0,1252,1263,910,882,1049.0,Lower Secondary,0.3,0.223,0.616,2,2,648.629,697.2,1,4,745.984,755.798,2.0,0.14,0.513,0.238,0.44,0.661,0.846,1,6
84,1073,41,32,1,M,479.621,4,5,"[4, 5, 8]","['0.14', '0.45', '0.397']",176.0,1311,1360,893,862,1174.0,Primary,0.14,0.45,0.397,1,1,460.415,576.204,1,1,504.889,550.216,1.0,0.2,0.347,0.92,0.19,0.413,0.871,1,6
85,1074,50,50,2,F,607.567,4,6,"[10, 8, 4]","['0.4', '0.684', '0.903']",400.0,1244,1257,918,876,1068.0,Lower Secondary,0.4,0.684,0.903,1,1,794.439,771.515,2,2,774.881,793.303,2.0,0.32,0.726,0.644,0.4,0.793,0.712,1,6
86,1075,59,68,1,F,392.56,5,6,"[5, 6, 8]","['0.15', '0.393', '0.714']",317.0,1226,1265,874,844,1043.0,Primary,0.15,0.393,0.714,1,1,562.254,764.161,1,1,775.976,220.025,1.0,0.11,0.727,0.494,0.13,0.179,0.507,1,6
87,1076,50,50,1,M,77.565,4,6,"[9, 1, 9]","['0.19', '0.053', '0.634']",282.0,1260,1277,888,831,1094.0,Primary,0.19,0.053,0.634,1,1,621.531,412.647,2,1,761.893,424.253,1.0,0.32,0.524,0.693,0.13,0.504,0.855,1,6
88,1077,54,58,1,M,188.891,4,6,"[6, 10, 1]","['0.16', '0.236', '0.998']",445.0,1278,1286,920,902,1113.0,Primary,0.16,0.236,0.998,1,1,763.226,771.257,1,1,44.016,146.279,1.0,0.13,0.039,0.97,0.16,0.101,0.718,1,6
89,1078,50,50,2,M,328.547,4,6,"[10, 1, 7]","['0.4', '0.226', '0.567']",251.0,1228,1262,915,889,1090.0,Lower Secondary,0.4,0.226,0.567,2,2,313.113,249.102,2,1,11.124,539.719,2.0,0.32,0.011,0.855,0.12,0.439,0.487,1,6
90,1079,49,48,3,M,701.492,4,6,"[1, 5, 1]","['0.33', '0.658', '0.543']",241.0,1253,1269,904,894,1099.0,Upper Secondary,0.33,0.658,0.543,2,2,279.487,178.055,3,1,757.375,46.146,1.0,0.6,0.615,0.329,0.2,0.055,0.894,1,6
91,108,0,49,2,F,375.123,1,1,"[8, 5, 7]","['0.36', '0.352', '0']",,,,,,,Lower Secondary,0.36,0.352,0,,,,,,,,,,,,,,,,1,6
92,1080,51,52,1,M,740.152,4,6,"[1, 9, 1]","['0.11', '0.879', '0.681']",303.0,1297,1310,896,849,1134.0,Primary,0.11,0.879,0.681,1,1,724.74,774.363,1,1,94.262,588.876,1.0,0.19,0.118,0.775,0.13,0.478,0.801,1,6
93,1081,50,50,1,M,638.468,4,6,"[2, 10, 7]","['0.12', '0.798', '0.657']",293.0,1266,1276,913,891,1103.0,Primary,0.12,0.798,0.657,1,1,709.3,770.582,1,1,204.622,536.294,1.0,0.14,0.166,0.594,0.17,0.536,0.469,1,6
94,1082,49,48,1,M,757.06,4,6,"[2, 7, 5]","['0.12', '0.804', '0.935']",418.0,1295,1322,919,901,1128.0,Primary,0.12,0.804,0.935,1,2,759.687,784.467,1,1,657.984,799.892,2.0,0.15,0.781,0.672,0.11,0.75,0.786,1,6
95,1083,41,32,1,M,788.0,4,5,"[6, 9, 3]","['0.16', '0.936', '0.594']",266.0,1296,1329,885,835,1120.0,Primary,0.16,0.936,0.594,1,1,794.49,797.292,1,1,693.247,549.268,1.0,0.18,0.52,0.632,0.16,0.687,0.712,1,6
96,1084,49,48,2,M,700.313,4,6,"[5, 8, 10]","['0.3', '0.788', '0.953']",428.0,1261,1272,906,890,1102.0,Lower Secondary,0.3,0.788,0.953,1,1,179.018,382.855,2,2,83.343,787.3,4.0,0.3,0.094,0.38,0.32,0.541,0.895,1,6
97,1085,41,32,1,M,510.411,4,5,"[9, 1, 9]","['0.19', '0.351', '0.636']",286.0,1299,1331,903,877,1125.0,Primary,0.19,0.351,0.636,1,1,425.299,694.642,2,1,358.439,703.913,1.0,0.26,0.269,0.528,0.16,0.792,0.702,1,6
98,1086,41,32,1,M,785.35,4,5,"[8, 1, 2]","['0.18', '0.54', '0.752']",339.0,1301,1307,899,823,1124.0,Primary,0.18,0.54,0.752,1,1,790.089,792.244,1,2,735.569,795.866,1.0,0.17,0.828,0.154,0.24,0.895,0.564,1,6
99,1087,49,48,1,M,667.533,4,6,"[7, 1, 8]","['0.17', '0.459', '0.81']",366.0,1255,1270,879,856,1100.0,Primary,0.17,0.459,0.81,1,1,449.443,112.068,2,1,163.08,126.941,2.0,0.3,0.204,0.414,0.11,0.151,0.559,1,6
