,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,0,46,4,M,591.427,1,1,"[5, 7, 6]","['0.6', '0.628', '0']",,635,685,,,,Lower Tertiary,0.6,0.628,0,3,2,710.614,576.55,,,,,,,,,,,,1,8
1,1,13,58,1,M,148.041,1,2,"[5, 3, 8]","['0.15', '0.12', '0.984']",430.0,,,,,69.0,Primary,0.15,0.12,0.984,,,,,,,,,1.0,,,,,,,1,8
2,10,0,51,1,M,276.491,1,1,"[4, 10, 10]","['0.14', '0.346', '0']",,,,,,,Primary,0.14,0.346,0,,,,,,,,,,,,,,,,1,8
3,100,13,61,1,F,130.267,1,2,"[6, 8, 9]","['0.16', '0.147', '0.973']",425.0,515,557,,,236.0,Primary,0.16,0.147,0.973,1,1,167.692,110.629,,,,,1.0,,,,,,,1,8
4,1000,61,64,1,F,572.055,4,6,"[10, 1, 10]","['0.2', '0.393', '0.974']",486.0,1176,1215,860,793,966.0,Primary,0.2,0.393,0.974,1,1,743.378,734.178,2,2,631.383,34.932,1.0,0.36,0.434,0.091,0.34,0.044,0.547,1,8
5,1001,62,66,1,M,446.57,4,6,"[1, 8, 7]","['0.11', '0.502', '0.255']",127.0,1189,1201,928,913,1034.0,Primary,0.11,0.502,0.255,1,1,711.002,684.348,1,1,576.483,616.012,1.0,0.2,0.54,0.669,0.16,0.578,0.819,1,8
6,1002,55,52,1,M,163.988,4,5,"[9, 7, 10]","['0.19', '0.174', '0.745']",371.0,1177,1216,749,711,1040.0,Primary,0.19,0.174,0.745,1,1,243.088,427.077,2,2,309.14,447.974,1.0,0.26,0.232,0.786,0.22,0.476,0.758,1,8
7,1003,61,64,1,F,755.885,5,6,"[3, 10, 8]","['0.13', '0.945', '0.564']",279.0,1174,1225,867,843,963.0,Primary,0.13,0.945,0.564,1,1,796.992,797.057,1,1,161.873,32.875,1.0,0.14,0.132,0.276,0.2,0.031,0.693,1,8
8,1004,61,64,2,F,752.761,4,6,"[3, 1, 8]","['0.26', '0.518', '0.847']",420.0,1188,1206,882,811,988.0,Lower Secondary,0.26,0.518,0.847,2,1,683.134,92.557,2,1,745.671,797.451,2.0,0.36,0.652,0.17,0.16,0.897,0.645,1,8
9,1005,62,66,1,F,247.146,4,6,"[4, 6, 3]","['0.14', '0.247', '0.998']",495.0,1185,1222,881,832,974.0,Primary,0.14,0.247,0.998,1,1,316.19,431.781,4,3,518.752,793.245,1.0,0.56,0.486,0.525,0.33,0.694,0.698,1,8
10,1006,63,68,1,F,707.288,4,6,"[8, 1, 4]","['0.18', '0.486', '0.929']",461.0,1187,1218,815,763,976.0,Primary,0.18,0.486,0.929,1,1,123.621,115.571,1,1,442.115,494.577,2.0,0.16,0.442,0.748,0.19,0.464,0.886,1,8
11,1007,52,46,1,F,527.982,4,5,"[7, 7, 8]","['0.17', '0.561', '0.698']",345.0,1194,1212,885,796,1028.0,Primary,0.17,0.561,0.698,1,1,471.716,471.726,1,1,171.928,97.203,1.0,0.19,0.172,0.231,0.16,0.122,0.353,1,8
12,1008,62,66,2,F,690.318,4,6,"[5, 6, 6]","['0.3', '0.69', '0.69']",341.0,1179,1239,823,767,946.0,Lower Secondary,0.3,0.69,0.69,4,1,591.012,151.652,2,1,737.372,782.01,4.0,0.3,0.737,0.766,0.2,0.831,0.31,1,8
13,1009,51,44,1,F,782.165,4,5,"[4, 8, 6]","['0.14', '0.88', '0.834']",413.0,1198,1238,925,865,995.0,Primary,0.14,0.88,0.834,1,1,791.376,794.839,1,2,348.782,791.331,1.0,0.14,0.414,0.258,0.24,0.841,0.66,1,8
14,101,1,61,5,M,604.673,1,1,"[3, 8, 9]","['0.65', '0.68', '0.255']",112.0,,,,,,Upper Tertiary,0.65,0.68,0.255,,,,,,,,,,,,,,,,1,8
15,1010,62,66,1,M,438.408,4,6,"[1, 7, 6]","['0.11', '0.466', '0.516']",256.0,1219,1257,887,828,1042.0,Primary,0.11,0.466,0.516,1,1,348.373,279.893,1,1,477.935,176.553,2.0,0.12,0.329,0.717,0.12,0.166,0.845,1,8
16,1011,52,46,1,M,733.639,4,5,"[2, 2, 9]","['0.12', '0.55', '0.813']",404.0,1217,1273,898,891,1054.0,Primary,0.12,0.55,0.813,1,1,722.455,798.921,1,1,141.49,603.631,1.0,0.15,0.177,0.86,0.13,0.679,0.612,1,8
17,1012,62,66,1,M,13.783,4,6,"[5, 8, 8]","['0.15', '0.016', '0.735']",366.0,1180,1228,775,718,1038.0,Primary,0.15,0.016,0.735,1,1,767.708,516.577,2,3,552.427,204.657,1.0,0.32,0.38,0.824,0.33,0.166,0.75,1,8
18,1013,51,44,1,F,253.488,4,5,"[8, 9, 7]","['0.18', '0.301', '0.76']",376.0,1192,1199,842,782,962.0,Primary,0.18,0.301,0.76,1,1,455.99,510.962,1,2,781.361,797.615,1.0,0.15,0.733,0.53,0.24,0.748,0.53,1,8
19,1014,66,74,1,F,760.609,4,6,"[10, 1, 7]","['0.2', '0.523', '0.704']",349.0,1191,1207,927,889,997.0,Primary,0.2,0.523,0.704,1,1,70.026,146.417,1,1,181.922,34.696,2.0,0.18,0.216,0.694,0.12,0.028,0.982,1,8
20,1015,64,70,2,F,300.105,4,6,"[10, 2, 4]","['0.4', '0.225', '0.457']",226.0,1195,1220,904,808,980.0,Lower Secondary,0.4,0.225,0.457,1,1,107.66,220.43,2,3,685.156,96.167,1.0,0.24,0.685,0.698,0.45,0.072,0.642,1,8
21,1016,54,50,1,F,768.21,4,5,"[4, 6, 5]","['0.14', '0.768', '0.378']",186.0,1186,1221,893,888,1033.0,Primary,0.14,0.768,0.378,1,1,793.389,774.756,2,3,724.193,596.289,1.0,0.28,0.905,0.998,0.54,0.671,0.801,1,8
22,1017,62,66,2,M,754.263,4,6,"[1, 5, 6]","['0.22', '0.707', '0.564']",278.0,1205,1265,914,829,1087.0,Lower Secondary,0.22,0.707,0.564,1,1,541.689,675.699,2,2,171.178,665.823,1.0,0.3,0.203,0.675,0.24,0.791,0.702,1,8
