"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","prtvtcat","prtvtdbe","prtvtdbg","prtvtgch","prtvtbcy","prtvtecz","prtvede1","prtvede2","prtvtddk","prtvtgee","prtvtees","prtvtdfi","prtvtdfr","prtvtcgb","prtvtahr","prtvtfhu","prtvtcie","prtvtcis","prtvtcit","prtvblt1","prtvblt2","prtvblt3","prtvtalv","prtvtme","prtvtgnl","prtvtbno","prtvtdpl","prtvtcpt","prtvtrs","prtvtcse","prtvtfsi","prtvtdsk","contplt","wrkprty","wrkorg","badge","sgnptit","pbldmn","bctprd","pstplonl","clsprty","prtcldat","prtcldbe","prtcldbg","prtclgch","prtclbcy","prtclecz","prtclede","prtclddk","prtclgee","prtclfes","prtclefi","prtclffr","prtclcgb","prtclahr","prtclghu","prtcleie","prtclcis","prtcldit","prtclblt","prtclalv","prtclme","prtclfnl","prtclbno","prtclhpl","prtclept","prtclrs","prtclcse","prtclfsi","prtcldsk","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgdnbat","rlgdnbe","rlgdnach","rlgdncy","rlgdnade","rlgdnafi","rlgdngb","rlgdnhu","rlgdnie","rlgdnais","rlgdnlt","rlgdnlv","rlgdme","rlgdnnl","rlgdnno","rlgdnapl","rlgdnrs","rlgdnase","rlgdnask","rlgblge","rlgdnme","rlgdebat","rlgdebe","rlgdeach","rlgdecy","rlgdeade","rlgdeafi","rlgdegb","rlgdehu","rlgdeie","rlgdeais","rlgdelt","rlgdelv","rlgdeme","rlgdenl","rlgdeno","rlgdeapl","rlgders","rlgdease","rlgdeask","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","ctzshipd","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","blgetmg","facntr","fbrncntc","mocntr","mbrncntc","admdw","vteurmmb","vteumbgb","vteubcmb","evpdemp","pdempyr","lvpntyr","evlvptn","lvptnyr","evmar","maryr","bthcld","nbthcld","fcldbrn","ycldbyr","ngchld","ygcdbyr","ggchld","admge","ageadlt","agemage","ageoage","iaglptn","iagmr","iagpnt","iagrtr","tygledu","tyglvp","tygmr","tygpnt","tygrtr","tolvpnt","tochld","towkht","anvcld","alvgptn","acldnmr","aftjbyc","advcyc","plnftr","hhmmb","gndr","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","gndr10","gndr11","gndr12","gndr13","gndr14","gndr15","yrbrn","agea","yrbrn2","yrbrn3","yrbrn4","yrbrn5","yrbrn6","yrbrn7","yrbrn8","yrbrn9","yrbrn10","yrbrn11","yrbrn12","yrbrn13","yrbrn14","yrbrn15","rshipa2","rshipa3","rshipa4","rshipa5","rshipa6","rshipa7","rshipa8","rshipa9","rshipa10","rshipa11","rshipa12","rshipa13","rshipa14","rshipa15","rshpsts","rshpsgb","lvgptnea","dvrcdeva","marsts","marstgb","maritalb","chldhhe","domicil","eisced","edulvlb","edlveat","edlvebe","edlvebg","edlvdch","edlvgcy","edlvdcz","edubde1","eduade2","eduade3","edlvddk","edlvdee","edlvges","edlvdfi","edlvdfr","educgb1","edubgb2","edagegb","edlvehr","edlvdhu","edlvdie","edlvdis","edlveit","edlvdlt","edlvdlv","edlvdme","edlvenl","edlvdno","edlvgpl","edlvdpt","edlvdrs","edlvdse","edlvesi","edlvdsk","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","mnactic","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctra","estsz","jbspv","njbspv","wkdcorga","iorgact","wkhct","icwhct","wkhtot","nacer2","tporgwk","isco08","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","iincsrc","eiscedp","edulvlpb","edlvpeat","edlvpebe","edlvpebg","edlvpdch","edlvpgcy","edlvpdcz","edupbde1","edupade2","edupade3","edlvpddk","edlvpdee","edlvpfes","edlvpdfi","edlvpdfr","edupcgb1","edupbgb2","edagepgb","edlvpehr","edlvpdhu","edlvpdie","edlvpdis","edlvpeit","edlvpdlt","edlvpdlv","edlvpdme","edlvpenl","edlvpdno","edlvpfpl","edlvpdpt","edlvpdrs","edlvpdse","edlvpesi","edlvpdsk","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","isco08p","emprelp","wkhtotp","eiscedf","edulvlfb","edlvfeat","edlvfebe","edlvfebg","edlvfdch","edlvfgcy","edlvfdcz","edufbde1","edufade2","edufade3","edlvfddk","edlvfdee","edlvffes","edlvfdfi","edlvfdfr","edufcgb1","edufbgb2","edagefgb","edlvfehr","edlvfdhu","edlvfdie","edlvfdis","edlvfeit","edlvfdlt","edlvfdlv","edlvfdme","edlvfenl","edlvfdno","edlvffpl","edlvfdpt","edlvfdrs","edlvfdse","edlvfesi","edlvfdsk","emprf14","occf14b","eiscedm","edulvlmb","edlvmeat","edlvmebe","edlvmebg","edlvmdch","edlvmgcy","edlvmdcz","edumbde1","edumade2","edumade3","edlvmddk","edlvmdee","edlvmfes","edlvmdfi","edlvmdfr","edumcgb1","edumbgb2","edagemgb","edlvmehr","edlvmdhu","edlvmdie","edlvmdis","edlvmeit","edlvmdlt","edlvmdlv","edlvmdme","edlvmenl","edlvmdno","edlvmfpl","edlvmdpt","edlvmdrs","edlvmdse","edlvmesi","edlvmdsk","emprm14","occm14b","atncrse","anctry1","anctry2","region","regunit","frprtpl","gvintcz","poltran","ifredu","ifrjob","evfredu","evfrjob","fvgabc","infqbst","grspnum","grsplet","netinum","netilet","grspfr","netifr","frlgrsp","frlneti","occinfr","topinfr","btminfr","wltdffr","recskil","recexp","recknow","recimg","recgndr","sofrdst","sofrwrk","sofrpr","sofrprv","ppldsrv","jstprev","pcmpinj","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","inwdds","inwmms","inwyys","inwshh","inwsmm","inwdde","inwmme","inwyye","inwehh","inwemm","inwtm","domain","prob","stratum","psu"
"ESS9e03_1",9,3.1,"17.02.2021",12,"BE",1.0140115,1.2242647,0.5356337,0.6557574,30,3,6666,1,5,3,2,3,2,2,2,7,9,9,6,3,6,5,3,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,2,2,2,2,2,2,2,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,6,4,5,5,7,6,2,2,3,5,2,2,2,2,2,8,8,7,6,2,3,2,3,3,3,8,6,1,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,66,NA,6666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"8888",2,"8888",1988,"FRE","CHE",2,2,"8888",2,"8888",3,1,NA,NA,1,1979,1988,1,1988,1,1994,1,2,1989,2013,0,6666,6,1,25,35,50,25,25,30,65,15,22,16,18,55,30,55,65,2,3,3,4,4,5,1,1,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,1958,60,6666,6666,6666,6666,6666,6666,6666,6666,6666,NA,NA,NA,NA,NA,66,66,66,66,66,66,66,66,66,NA,NA,NA,NA,NA,66,NA,2,1,4,NA,4,1,1,4,323,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,0,0,0,1,0,0,0,5,5,2,1,2011,1,66666,1,3,2,66666,0,0,35,1,50,45,4,7212,2,2,6,6,3,6,2,3,66,66,6666,NA,6666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,5,421,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,66,3,321,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,2,31110,555555,"BE10",2,2,2,8,5,5,7,8,3,2,666666666,66,1100,66,6,-2,666666666,1500,0,0,3,-1,2,2,2,2,2,3,2,2,2,1,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,6,4,4,21,10,2018,13,22,21,10,2018,14,48,85,NA,0.000336826,106,2058
"ESS9e03_1",9,3.1,"17.02.2021",81,"BE",1.0027773,1.1092514,0.5356337,0.5941524,60,5,120,7,8,2,3,2,1,2,2,5,5,6,4,4,4,4,2,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,8,6,4,4,6,5,2,1,5,2,6,2,2,2,5,7,4,8,6,4,1,2,1,1,3,6,6,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,66,NA,6666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"FRE","ITA",2,2,"IT",2,"IT",3,1,NA,NA,1,2015,0,1,2013,2,6666,2,66,6666,6666,66,6666,6,2,21,45,70,27,30,30,65,16,20,20,23,60,30,45,60,3,4,4,4,3,7,3,1,1,2,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,1993,25,1963,1965,6666,6666,6666,6666,6666,6666,6666,NA,NA,NA,NA,NA,3,3,66,66,66,66,66,66,66,NA,NA,NA,NA,NA,66,NA,1,2,6,NA,6,2,4,6,610,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,2,3,2,66666,9,5,16,1,16,85,2,2330,2,1,2,1,3,1,8,2,1,66,6666,NA,6666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,2,222,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,321,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,13040,11020,"BE32",2,3,2,2,9,7,8,4,1,2,2400,66,1500,66,-2,-3,3000,1800,-2,3,-4,3,2,4,3,3,3,2,1,4,5,2,3,2,2,6,1,3,3,3,4,2,2,2,2,2,3,3,5,3,3,2,2,3,3,9,10,2018,17,2,9,10,2018,17,50,43,NA,0.00034059945,115,2185
"ESS9e03_1",9,3.1,"17.02.2021",96,"BE",1.0027775,1.0468395,0.5356337,0.5607225,185,1,6666,7,3,2,4,1,1,1,1,7,8,8,8,5,8,4,3,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,1,1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,8,7,7,8,9,9,2,2,2,2,6,4,4,4,8,8,7,8,5,3,3,2,1,3,2,9,8,1,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,66,NA,6666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"GR",2,"GR",1962,"GRE","FRE",2,2,"GR",2,"GR",2,65,NA,NA,2,6666,1965,1,1965,1,1965,1,2,1965,1970,2,1999,2,1,20,70,85,22,20,22,60,25,20,15,20,18,30,40,70,4,4,4,4,4,6,2,2,1,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,1943,76,1945,6666,6666,6666,6666,6666,6666,6666,6666,NA,NA,NA,NA,NA,1,66,66,66,66,66,66,66,66,NA,NA,NA,NA,NA,1,NA,2,2,66,NA,1,1,1,1,113,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,0,0,1,0,0,0,0,66,8,2,1,1990,2,0,6,1,2,66666,10,10,60,1,60,47,5,1420,2,2,6,6,3,2,4,2,4,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,66,2,13030,11022,"BE32",2,3,3,3,9,7,6,7,2,2,666666666,66,1662,66,6,-1,666666666,2500,-3,-3,-3,-2,4,3,4,3,3,2,2,1,2,1,2,2,3,3,3,2,3,2,2,2,2,2,2,2,2,2,6,2,4,2,3,1,6,12,1,2019,15,36,12,1,2019,17,26,106,NA,0.00034059942,115,2182
"ESS9e03_1",9,3.1,"17.02.2021",169,"BE",1.0140115,1.003064,0.5356337,0.5372749,30,5,180,6,6,7,3,1,1,1,1,4,6,6,5,5,5,5,3,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,4,4,5,5,3,6,2,2,2,2,2,3,3,3,2,3,2,4,6,3,3,2,2,2,3,7,5,1,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,66,NA,6666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"PK",2,"PK",1998,"FRE","AFA",1,2,"PK",2,"PK",1,1,NA,NA,2,6666,1111,2,6666,2,6666,2,66,6666,6666,66,6666,6,1,20,40,70,25,30,30,65,14,16,18,16,50,30,55,75,4,4,4,4,4,5,4,2,2,2,2,6,6,6,6,6,6,NA,NA,NA,NA,NA,1995,23,1969,1995,1997,6666,6666,6666,6666,6666,6666,NA,NA,NA,NA,NA,3,4,4,66,66,66,66,66,66,NA,NA,NA,NA,NA,66,NA,2,2,6,NA,6,2,1,4,313,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,0,0,0,0,1,0,0,0,66,9,2,2,6666,6,66666,6,6,6,66666,66,66,666,6,666,666,66,66666,6,2,6,6,3,6,3,3,9,66,6666,NA,6666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,2,222,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,222,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,66,1,41080,11020,"BE10",2,3,3,3,5,5,5,5,6,6,666666666,66,666666666,66,6,6,666666666,666666666,6,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,21,10,2018,12,1,21,10,2018,12,52,44,NA,0.000336826,106,2058
"ESS9e03_1",9,3.1,"17.02.2021",170,"BE",1.0120051,0.8294518,0.5356337,0.44428232,30,5,120,8,8,6,2,2,4,2,1,6,4,4,6,5,6,7,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,2,1,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,7,7,5,4,5,4,1,1,5,2,6,1,3,2,6,8,7,7,7,6,3,2,2,3,3,5,5,2,66,NA,6666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,66,NA,6666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","ENG",2,1,"6666",1,"6666",3,1,NA,NA,1,1993,1999,1,2001,1,2005,1,4,2004,2009,66,6666,6,2,18,50,80,18,25,25,0,14,18,18,18,70,0,45,0,5,5,4,5,5,8,6,2,1,2,2,2,1,6,6,6,6,NA,NA,NA,NA,NA,1975,43,1975,2004,2005,2007,2009,6666,6666,6666,6666,NA,NA,NA,NA,NA,1,2,2,2,2,66,66,66,66,NA,NA,NA,NA,NA,1,NA,2,2,66,NA,1,6,3,6,610,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,0,6,1,2,66666,10,9,0,1,10,93,5,9112,2,2,6,6,2,1,3,1,1,7,720,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1120,1,50,5,413,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,213,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,11021,11020,"BE25",2,3,4,2,8,6,4,4,1,2,888888888,2,415,66,-3,-3,777777777,777777777,-3,4,-4,1,4,4,4,4,4,2,3,1,5,4,2,4,2,5,2,2,2,2,5,2,3,2,1,1,3,3,3,5,5,1,1,5,2,15,10,2018,9,43,15,10,2018,10,52,63,NA,0.00033749378,113,2127
"ESS9e03_1",9,3.1,"17.02.2021",189,"BE",1.0034533,0.7914438,0.5356337,0.42392397,60,5,0,5,5,5,3,2,1,1,3,3,3,4,3,3,3,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,4,3,3,3,3,1,1,1,1,5,2,4,4,3,5,4,4,7,2,4,2,2,4,1,7,7,2,66,NA,6666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,66,NA,6666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"6666",1,"6666",6666,"DUT","SPA",2,1,"6666",1,"6666",3,1,NA,NA,1,1972,1976,1,1976,2,6666,2,66,6666,6666,66,6666,6,2,25,50,80,25,25,25,65,20,18,18,18,50,30,65,65,4,4,4,4,4,5,1,2,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,1957,61,6666,6666,6666,6666,6666,6666,6666,6666,6666,NA,NA,NA,NA,NA,66,66,66,66,66,66,66,66,66,NA,NA,NA,NA,NA,66,NA,1,2,5,NA,5,2,1,3,321,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,0,1,0,0,0,0,0,0,0,66,5,2,1,2003,1,66666,1,2,1,6,0,0,40,1,40,56,4,3434,2,1,1,2,2,6,8,4,66,66,6666,NA,6666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,88,8888,NA,8888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,88,8888,NA,8888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,66,2,11020,11021,"BE21",2,2,2,3,7,0,0,2,3,2,666666666,66,1100,66,6,-2,666666666,1500,-3,2,-2,3,2,3,3,2,4,1,2,2,4,3,4,4,2,5,1,5,3,2,6,3,2,3,1,1,3,2,2,3,6,1,1,2,2,7,10,2018,17,2,7,10,2018,18,32,82,NA,0.00034037002,109,2008
"ESS9e03_1",9,3.1,"17.02.2021",209,"BE",0.97757053,0.62428784,0.5356337,0.3343896,970,3,6666,7,8,6,1,3,4,2,4,6,8,7,5,5,6,6,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,2,1,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,9,5,4,4,7,7,1,1,5,2,10,2,2,2,8,8,8,8,7,6,4,2,1,2,3,9,9,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,66,NA,6666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"FRE","ENG",2,1,"6666",1,"6666",2,1,NA,NA,1,1972,1976,1,1972,1,1972,1,4,1973,1980,4,1997,2,2,21,35,65,18,24,24,65,18,18,18,18,60,18,50,68,3,3,3,3,3,8,3,1,2,1,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,1949,69,1949,2000,6666,6666,6666,6666,6666,6666,6666,NA,NA,NA,NA,NA,1,6,66,66,66,66,66,66,66,NA,NA,NA,NA,NA,1,NA,2,2,66,NA,1,1,4,7,720,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2014,1,66666,1,1,1,3,8,9,40,1,50,62,4,2512,1,1,2,2,3,4,8,2,4,7,720,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,4,313,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,323,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,66,2,11020,11022,"BE34",2,3,3,2,9,9,5,4,2,2,666666666,66,2300,66,6,0,666666666,666666666,1,0,-3,3,3,3,2,4,3,2,2,1,5,4,4,5,2,5,2,2,4,3,4,2,4,2,2,2,4,4,4,4,5,2,2,3,4,5,12,2018,16,9,5,12,2018,17,10,55,NA,0.00034938188,107,2260
