,Scenario,Replication,Cohort,Probability
496,2,1,19,0.4166666666666667
497,2,1,20,0.3918918918918919
498,2,1,21,0.38461538461538464
499,2,1,22,0.45652173913043476
500,2,1,23,0.4626865671641791
501,2,1,24,0.40816326530612246
502,2,1,25,0.26666666666666666
503,2,1,26,0.3170731707317073
504,2,1,27,0.39215686274509803
505,2,1,28,0.30434782608695654
506,2,1,29,0.3114754098360656
507,2,1,30,0.45569620253164556
508,2,1,31,0.3472222222222222
509,2,1,32,0.43478260869565216
510,2,1,33,0.47692307692307695
511,2,1,34,0.375
512,2,1,35,0.417910447761194
513,2,1,36,0.4057971014492754
514,2,1,37,0.38028169014084506
515,2,1,38,0.33695652173913043
516,2,1,39,0.4367816091954023
517,2,1,40,0.3142857142857143
518,2,1,41,0.4050632911392405
519,2,1,42,0.4157303370786517
520,2,1,43,0.4
521,2,1,44,0.3146067415730337
522,2,1,45,0.4380952380952381
523,2,1,46,0.3798449612403101
524,2,1,47,0.4714285714285714
525,2,1,48,0.5217391304347826
526,2,1,49,0.375
527,2,1,50,0.6
528,2,2,3,0.36879432624113473
529,2,2,4,0.373134328358209
530,2,2,5,0.5338983050847458
531,2,2,6,0.35
532,2,2,7,0.4823529411764706
533,2,2,8,0.3783783783783784
534,2,2,9,0.37777777777777777
535,2,2,10,0.4666666666666667
536,2,2,11,0.4107142857142857
537,2,2,12,0.41379310344827586
538,2,2,13,0.43661971830985913
539,2,2,14,0.3048780487804878
540,2,2,15,0.359375
541,2,2,16,0.29545454545454547
542,2,2,17,0.18518518518518517
543,2,2,18,0.37349397590361444
544,2,2,19,0.5176470588235295
545,2,2,20,0.4111111111111111
546,2,2,21,0.32051282051282054
547,2,2,22,0.36904761904761907
548,2,2,23,0.3939393939393939
549,2,2,24,0.4264705882352941
550,2,2,25,0.42424242424242425
551,2,2,26,0.375
552,2,2,27,0.3956043956043956
553,2,2,28,0.38461538461538464
554,2,2,29,0.4266666666666667
555,2,2,30,0.40594059405940597
556,2,2,31,0.313953488372093
557,2,2,32,0.4186046511627907
558,2,2,33,0.4019607843137255
559,2,2,34,0.45714285714285713
560,2,2,35,0.288135593220339
561,2,2,36,0.3968253968253968
562,2,2,37,0.29850746268656714
563,2,2,38,0.3387096774193548
564,2,2,39,0.35
565,2,2,40,0.4117647058823529
566,2,2,41,0.34782608695652173
567,2,2,42,0.3191489361702128
