,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Child3,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child3_Edu,Child1_Income,Child2_Income,Child3_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
11,1007,47,50,4,F,718.973,4,5,"[9, 3, 5]","['0.76', '0.584', '0.399']",189.0,1187,1280,,837,854,1013.0,Lower Tertiary,0.76,0.584,0.399,4,5,,750.299,725.037,,5,5,737.254,623.059,5.0,0.6,0.875,0.895,0.65,0.701,0.824,1,9
12,1008,47,50,5,F,620.415,3,5,"[4, 3, 4]","['0.7', '0.504', '0.939']",446.0,,,,591,603,1023.0,Upper Tertiary,0.7,0.504,0.939,,,,,,,5,5,632.073,625.916,4.0,1.0,0.672,0.753,1.0,0.43,0.707,1,9
13,1009,60,76,3,M,776.176,4,6,"[9, 4, 4]","['0.57', '0.679', '0.973']",462.0,1271,,,749,774,1050.0,Upper Secondary,0.57,0.679,0.973,3,,,131.987,,,5,5,623.882,723.749,4.0,0.55,0.507,0.777,0.55,0.905,0.772,1,9
14,101,7,56,2,M,310.749,1,1,"[9, 3, 9]","['0.38', '0.252', '0.862']",399.0,533,,,,,132.0,Lower Secondary,0.38,0.252,0.862,3,,,37.306,,,,,,,4.0,,,,,,,1,9
15,1010,55,66,5,F,727.137,4,6,"[5, 3, 3]","['0.75', '0.591', '0.652']",309.0,1288,,,836,809,1057.0,Upper Tertiary,0.75,0.591,0.652,5,,,419.122,,,5,5,786.433,658.548,4.0,1.0,0.836,0.805,1.0,0.453,0.695,1,9
16,1011,57,70,5,M,716.365,4,6,"[9, 3, 4]","['0.95', '0.582', '0.968']",460.0,1175,1216,1298,800,760,1046.0,Upper Tertiary,0.95,0.582,0.968,2,2,2,15.25,182.048,314.386,5,5,234.67,444.297,5.0,0.9,0.293,0.644,0.95,0.417,0.682,1,9
17,1012,46,48,4,F,786.12,4,5,"[3, 5, 6]","['0.52', '0.737', '0.958']",455.0,1225,,,679,693,1040.0,Lower Tertiary,0.52,0.737,0.958,4,,,632.923,,,5,4,743.356,580.772,4.0,0.65,0.929,0.968,0.8,0.581,0.516,1,9
18,1013,50,56,5,M,412.853,3,5,"[4, 10, 1]","['0.7', '0.516', '0.855']",407.0,1187,1280,,753,734,1007.0,Upper Tertiary,0.7,0.516,0.855,4,5,,750.299,725.037,,4,5,534.095,471.991,4.0,0.6,0.567,0.726,0.8,0.472,0.596,1,9
19,1014,47,50,4,F,303.901,4,5,"[5, 2, 2]","['0.6', '0.228', '0.56']",267.0,1160,1217,,720,726,1080.0,Lower Tertiary,0.6,0.228,0.56,3,3,,53.945,150.009,,2,1,365.449,447.281,5.0,0.32,0.343,0.948,0.15,0.363,0.642,1,9
20,1015,55,66,3,F,732.192,4,6,"[2, 1, 5]","['0.36', '0.503', '0.845']",404.0,1184,,,794,768,961.0,Upper Secondary,0.36,0.503,0.845,4,,,542.415,,,5,3,745.274,674.577,3.0,0.6,0.745,0.754,0.51,0.759,0.415,1,9
21,1016,49,54,5,F,267.84,3,5,"[3, 10, 1]","['0.65', '0.335', '0.823']",394.0,1200,,,676,685,1042.0,Upper Tertiary,0.65,0.335,0.823,5,,,625.628,,,5,4,729.709,129.343,4.0,0.55,0.547,0.87,0.48,0.097,0.9,1,9
22,1017,46,48,2,M,176.386,3,5,"[6, 2, 8]","['0.32', '0.132', '0.506']",243.0,1190,1281,,757,742,1031.0,Lower Secondary,0.32,0.132,0.506,4,3,,606.974,368.094,,4,3,335.287,734.889,3.0,0.64,0.293,0.963,0.54,0.643,0.998,1,9
23,1018,54,64,3,M,732.216,4,6,"[7, 5, 4]","['0.51', '0.686', '0.938']",450.0,,,,795,784,990.0,Upper Secondary,0.51,0.686,0.938,,,,,,,2,2,581.59,695.965,4.0,0.38,0.654,0.811,0.36,0.783,0.441,1,9
24,1019,48,52,3,F,474.063,3,5,"[8, 1, 1]","['0.54', '0.326', '0.967']",465.0,1257,,,716,721,955.0,Upper Secondary,0.54,0.326,0.967,4,,,477.356,,,4,4,50.822,735.089,4.0,0.56,0.035,0.703,0.56,0.873,0.732,1,9
25,102,0,52,1,M,566.2,1,1,"[7, 6, 6]","['0.17', '0.566', '0']",,,,,,,,Primary,0.17,0.566,0,,,,,,,,,,,,,,,,,,1,9
26,1020,55,66,4,F,99.471,4,6,"[8, 8, 8]","['0.72', '0.112', '0.946']",456.0,1154,1221,,808,826,998.0,Lower Tertiary,0.72,0.112,0.946,5,4,,291.102,512.05,,4,5,250.498,540.493,4.0,0.52,0.219,0.949,0.55,0.372,0.938,1,9
27,1021,55,66,3,F,586.072,4,6,"[10, 6, 8]","['0.6', '0.586', '0.824']",398.0,1192,,,840,821,1053.0,Upper Secondary,0.6,0.586,0.824,5,,,487.861,,,5,4,725.608,642.593,4.0,0.55,0.726,0.889,0.64,0.723,0.898,1,9
28,1022,47,50,5,M,341.135,3,5,"[1, 8, 8]","['0.55', '0.384', '0.965']",466.0,1161,1279,1324,535,606,958.0,Upper Tertiary,0.55,0.384,0.965,2,3,3,238.678,351.408,111.857,2,3,110.339,96.684,4.0,0.38,0.076,0.142,0.48,0.091,0.172,1,9
29,1023,47,50,4,M,719.233,3,5,"[7, 2, 9]","['0.68', '0.539', '0.942']",455.0,,,,709,715,1008.0,Lower Tertiary,0.68,0.539,0.942,,,,,,,4,4,574.203,26.474,5.0,0.76,0.502,0.794,0.68,0.033,0.838,1,9
30,1024,54,64,4,F,566.846,4,6,"[2, 7, 2]","['0.48', '0.602', '0.665']",322.0,1222,1295,1302,728,762,1093.0,Lower Tertiary,0.48,0.602,0.665,4,3,5,454.717,451.381,553.432,3,3,21.131,307.811,3.0,0.39,0.018,0.959,0.33,0.366,0.856,1,9
31,1025,46,48,4,F,652.014,4,5,"[10, 5, 8]","['0.8', '0.611', '0.66']",320.0,1159,1310,,777,882,987.0,Lower Tertiary,0.8,0.611,0.66,4,4,,553.455,564.717,,3,4,531.259,387.411,4.0,0.51,0.365,0.749,0.52,0.291,0.9,1,9
32,1026,46,48,1,M,33.235,4,5,"[7, 10, 4]","['0.17', '0.042', '0.64']",311.0,,,,767,822,1082.0,Primary,0.17,0.042,0.64,,,,,,,4,4,717.605,699.94,1.0,0.56,0.583,0.998,0.44,0.612,0.998,1,9
33,1027,52,60,4,F,798.824,4,5,"[2, 8, 7]","['0.48', '0.899', '0.763']",371.0,1254,1299,,844,827,960.0,Lower Tertiary,0.48,0.899,0.763,3,4,,799.899,799.496,,4,5,797.335,724.317,2.0,0.64,0.847,0.755,0.55,0.905,0.722,1,9
34,1028,47,50,5,F,780.177,4,5,"[7, 4, 6]","['0.85', '0.683', '0.944']",458.0,1260,1322,1343,781,747,992.0,Upper Tertiary,0.85,0.683,0.944,2,1,4,16.657,243.96,347.828,5,5,767.387,696.134,5.0,0.55,0.863,0.804,0.75,0.74,0.183,1,9
35,1029,55,66,4,F,436.958,4,6,"[7, 7, 9]","['0.68', '0.464', '0.996']",483.0,1182,,,832,876,950.0,Lower Tertiary,0.68,0.464,0.996,1,,,173.607,,,5,3,500.839,523.028,4.0,0.6,0.532,0.868,0.57,0.49,0.759,1,9
36,103,13,60,1,F,166.769,1,2,"[3, 9, 7]","['0.13', '0.198', '0.989']",458.0,527,608,,,,204.0,Primary,0.13,0.198,0.989,1,1,,381.406,247.373,,,,,,1.0,,,,,,,1,9
37,1030,46,48,5,M,667.201,4,5,"[3, 2, 5]","['0.65', '0.5', '0.938']",453.0,1212,,,746,730,997.0,Upper Tertiary,0.65,0.5,0.938,5,,,678.761,,,4,5,758.684,772.799,5.0,0.76,0.616,0.276,0.65,0.869,0.162,1,9
38,1031,55,66,3,F,221.54,4,6,"[2, 7, 1]","['0.36', '0.235', '0.755']",364.0,1190,1281,,724,819,1017.0,Upper Secondary,0.36,0.235,0.755,4,3,,606.974,368.094,,3,4,293.245,166.311,2.0,0.6,0.202,0.861,0.6,0.208,0.958,1,9
39,1032,47,50,2,F,98.029,4,5,"[5, 2, 8]","['0.3', '0.074', '0.94']",453.0,1223,1290,,741,737,1049.0,Lower Secondary,0.3,0.074,0.94,5,4,,425.787,495.204,,5,5,174.462,330.046,2.0,0.85,0.185,0.941,0.8,0.248,0.998,1,9
40,1033,47,50,5,M,753.506,3,5,"[10, 8, 4]","['1.0', '0.848', '0.518']",250.0,1275,1339,,675,684,995.0,Upper Tertiary,1.0,0.848,0.518,5,5,,783.358,790.591,,4,5,603.184,735.078,5.0,0.72,0.528,0.912,0.8,0.689,0.842,1,9
41,1034,56,68,4,F,629.69,4,6,"[2, 3, 7]","['0.48', '0.512', '0.627']",303.0,1168,1224,1263,833,782,1069.0,Lower Tertiary,0.48,0.512,0.627,4,5,4,130.993,748.23,160.958,2,4,194.598,168.368,5.0,0.4,0.146,0.773,0.52,0.116,0.654,1,9
42,1035,56,68,2,F,278.022,4,6,"[5, 8, 7]","['0.3', '0.313', '0.822']",398.0,1233,1351,,758,831,1066.0,Lower Secondary,0.3,0.313,0.822,3,5,,615.523,270.507,,2,2,111.362,259.038,2.0,0.3,0.077,0.726,0.24,0.178,0.728,1,9
43,1036,46,48,4,M,795.114,3,5,"[10, 7, 5]","['0.8', '0.845', '0.849']",412.0,1191,1292,,756,773,1086.0,Lower Tertiary,0.8,0.845,0.849,4,4,,720.746,664.391,,4,5,784.145,651.995,5.0,0.64,0.686,0.931,0.65,0.774,0.908,1,9
44,1037,56,68,1,M,458.846,4,6,"[9, 6, 1]","['0.19', '0.459', '0.907']",440.0,1194,1277,1321,723,796,1051.0,Primary,0.19,0.459,0.907,3,1,1,381.165,555.506,644.632,4,5,781.065,504.06,1.0,0.6,0.635,0.97,0.65,0.567,0.93,1,9
45,1038,57,70,4,F,29.979,4,6,"[2, 5, 9]","['0.48', '0.028', '0.973']",472.0,1244,,,745,750,1065.0,Lower Tertiary,0.48,0.028,0.973,1,,,20.378,,,4,5,138.627,280.165,4.0,0.72,0.104,0.498,0.65,0.228,0.597,1,9
46,1039,46,48,5,F,695.318,3,5,"[1, 3, 2]","['0.55', '0.565', '0.876']",424.0,1236,,,612,570,1005.0,Upper Tertiary,0.55,0.565,0.876,3,,,35.702,,,5,5,718.443,714.989,5.0,0.55,0.808,0.643,0.55,0.536,0.903,1,9
47,104,20,56,4,F,489.884,1,3,"[10, 8, 3]","['0.8', '0.551', '0.261']",123.0,627,637,751,,,299.0,Lower Tertiary,0.8,0.551,0.261,5,4,4,778.863,634.763,636.21,,,,,5.0,,,,,,,1,9
48,1040,55,66,4,M,789.399,4,6,"[4, 8, 5]","['0.56', '0.888', '0.794']",385.0,1225,,,708,729,1012.0,Lower Tertiary,0.56,0.888,0.794,4,,,632.923,,,1,3,150.067,782.466,4.0,0.15,0.122,0.876,0.36,0.978,0.775,1,9
49,1041,48,52,4,M,728.415,3,5,"[1, 1, 2]","['0.44', '0.501', '0.86']",418.0,1203,,,637,578,1060.0,Lower Tertiary,0.44,0.501,0.86,2,,,552.686,,,4,4,634.763,590.553,3.0,0.76,0.714,0.713,0.76,0.443,0.856,1,9
50,1042,54,64,4,M,427.983,4,6,"[9, 3, 3]","['0.76', '0.348', '0.877']",427.0,1200,,,806,825,1016.0,Lower Tertiary,0.76,0.348,0.877,5,,,625.628,,,4,5,418.839,679.757,5.0,0.72,0.471,0.5,0.75,0.552,0.533,1,9
51,1043,48,52,5,F,658.797,4,5,"[8, 3, 9]","['0.9', '0.535', '0.832']",406.0,1214,1297,1330,843,845,1048.0,Upper Tertiary,0.9,0.535,0.832,5,5,5,321.561,548.328,341.487,4,5,769.68,780.894,5.0,0.76,0.866,0.783,0.9,0.683,0.683,1,9
52,1044,47,50,1,M,773.234,3,5,"[4, 2, 8]","['0.14', '0.58', '0.78']",379.0,1311,1336,,631,665,993.0,Primary,0.14,0.58,0.78,1,2,,359.771,255.503,,4,4,380.251,249.199,1.0,0.48,0.452,0.956,0.76,0.296,0.966,1,9
53,1045,47,50,5,M,556.909,3,5,"[10, 5, 6]","['1.0', '0.522', '0.767']",373.0,1278,,,553,512,1084.0,Upper Tertiary,1.0,0.522,0.767,5,,,784.01,,,4,4,216.898,255.361,5.0,0.72,0.176,0.562,0.76,0.192,0.289,1,9
54,1046,51,58,5,F,695.039,3,5,"[10, 6, 7]","['1.0', '0.695', '0.969']",472.0,1175,1216,1298,600,543,1011.0,Upper Tertiary,1.0,0.695,0.969,2,2,2,15.25,182.048,314.386,5,4,616.981,773.241,5.0,0.75,0.694,0.471,0.76,0.628,0.474,1,9
55,1047,55,66,1,M,42.341,4,6,"[6, 3, 10]","['0.16', '0.034', '0.836']",407.0,1234,1269,1332,786,855,1064.0,Primary,0.16,0.034,0.836,2,3,3,541.466,511.412,214.597,3,2,60.948,447.179,2.0,0.33,0.05,0.993,0.24,0.391,0.953,1,9
56,1048,54,64,5,M,448.791,4,6,"[9, 3, 10]","['0.95', '0.365', '0.957']",465.0,1214,1297,1330,813,772,1043.0,Upper Tertiary,0.95,0.365,0.957,5,5,5,321.561,548.328,341.487,5,5,354.105,473.385,5.0,0.85,0.332,0.922,0.85,0.444,0.741,1,9
57,1049,58,72,2,M,243.163,4,6,"[7, 5, 9]","['0.34', '0.228', '0.988']",476.0,1223,1290,,838,848,1032.0,Lower Secondary,0.34,0.228,0.988,5,4,,425.787,495.204,,4,5,426.907,461.16,2.0,0.68,0.48,0.928,0.65,0.317,0.985,1,9
58,105,0,56,4,F,651.853,1,1,"[5, 7, 2]","['0.6', '0.693', '0']",,,,,,,,Lower Tertiary,0.6,0.693,0,,,,,,,,,,,,,,,,,,1,9
59,1050,47,50,4,F,669.574,4,5,"[4, 2, 5]","['0.56', '0.502', '0.817']",394.0,1271,,,779,835,1009.0,Lower Tertiary,0.56,0.502,0.817,3,,,131.987,,,3,4,161.362,153.648,3.0,0.6,0.151,0.821,0.6,0.106,0.602,1,9
60,1051,56,68,1,F,627.194,4,6,"[1, 1, 8]","['0.11', '0.431', '0.927']",447.0,1194,1277,1321,776,744,1037.0,Primary,0.11,0.431,0.927,3,1,1,381.165,555.506,644.632,5,5,600.191,708.893,1.0,0.85,0.563,0.926,0.8,0.753,0.978,1,9
61,1052,54,64,3,M,700.792,4,6,"[2, 8, 4]","['0.36', '0.788', '0.706']",341.0,,,,823,789,1095.0,Upper Secondary,0.36,0.788,0.706,,,,,,,2,3,516.154,296.96,2.0,0.32,0.355,0.768,0.33,0.316,0.901,1,9
62,1053,54,64,4,M,795.874,4,6,"[5, 3, 7]","['0.6', '0.647', '0.903']",437.0,1192,,,810,885,1021.0,Lower Tertiary,0.6,0.647,0.903,5,,,487.861,,,4,3,264.024,411.151,3.0,0.6,0.33,0.729,0.6,0.514,0.519,1,9
63,1054,54,64,4,M,675.06,4,6,"[1, 8, 4]","['0.44', '0.759', '0.794']",385.0,1173,1286,,718,740,1056.0,Lower Tertiary,0.44,0.759,0.794,3,5,,633.349,779.877,,3,3,269.931,596.898,3.0,0.54,0.304,0.841,0.48,0.448,0.972,1,9
64,1055,60,74,5,M,776.544,4,6,"[10, 10, 2]","['1.0', '0.971', '0.518']",251.0,1232,1340,1342,718,740,1077.0,Upper Tertiary,1.0,0.971,0.518,5,5,5,778.721,796.384,795.586,3,3,269.931,596.898,5.0,0.54,0.304,0.841,0.48,0.448,0.972,1,9
65,1056,48,50,3,F,763.25,4,5,"[1, 6, 3]","['0.33', '0.763', '0.738']",357.0,1173,1286,,799,820,1054.0,Upper Secondary,0.33,0.763,0.738,3,5,,633.349,779.877,,1,1,585.851,762.223,4.0,0.16,0.732,0.564,0.11,0.667,0.839,1,9
66,1057,46,46,4,M,740.134,4,5,"[8, 4, 4]","['0.72', '0.648', '0.934']",453.0,1288,,,843,845,1010.0,Lower Tertiary,0.72,0.648,0.934,5,,,419.122,,,4,5,769.68,780.894,5.0,0.76,0.866,0.783,0.9,0.683,0.683,1,9
67,1058,56,66,4,F,684.352,4,6,"[5, 5, 10]","['0.6', '0.642', '0.899']",437.0,1171,1243,1309,823,789,1094.0,Lower Tertiary,0.6,0.642,0.899,4,3,5,706.356,56.229,571.44,2,3,516.154,296.96,4.0,0.32,0.355,0.768,0.33,0.316,0.901,1,9
68,1059,46,46,1,F,742.05,4,5,"[5, 8, 9]","['0.15', '0.835', '0.739']",357.0,1167,1258,,785,748,1062.0,Primary,0.15,0.835,0.739,3,2,,788.751,787.736,,4,4,631.485,707.422,3.0,0.52,0.789,0.998,0.56,0.796,0.957,1,9
69,106,11,50,1,F,204.671,1,2,"[7, 9, 7]","['0.17', '0.243', '0.957']",441.0,531,566,,,,64.0,Primary,0.17,0.243,0.957,1,1,,368.454,751.537,,,,,,1.0,,,,,,,1,9
70,1060,56,66,3,F,728.598,4,6,"[5, 10, 6]","['0.45', '0.911', '0.868']",420.0,1203,,,867,787,1041.0,Upper Secondary,0.45,0.911,0.868,2,,,552.686,,,4,3,761.55,709.847,4.0,0.52,0.666,0.941,0.36,0.799,0.874,1,9
71,1061,47,48,5,F,777.158,3,5,"[8, 3, 1]","['0.9', '0.631', '0.472']",229.0,1169,,,725,733,1070.0,Upper Tertiary,0.9,0.631,0.472,4,,,127.602,,,5,5,762.728,713.481,4.0,0.6,0.763,0.562,0.95,0.847,0.442,1,9
72,1062,47,48,3,M,774.425,3,5,"[4, 9, 2]","['0.42', '0.92', '0.94']",456.0,1167,1258,,756,773,1059.0,Upper Secondary,0.42,0.92,0.94,3,2,,788.751,787.736,,4,5,784.145,651.995,1.0,0.64,0.686,0.931,0.65,0.774,0.908,1,9
73,1063,55,64,4,F,272.128,4,6,"[7, 4, 2]","['0.68', '0.238', '0.885']",429.0,1242,1318,1346,899,909,1067.0,Lower Tertiary,0.68,0.238,0.885,4,5,5,312.941,243.525,566.483,2,1,200.047,638.998,4.0,0.34,0.15,0.922,0.12,0.479,0.698,1,9
74,1064,57,68,2,F,169.346,4,6,"[2, 4, 9]","['0.24', '0.148', '0.823']",400.0,1234,1269,1332,849,888,1047.0,Lower Secondary,0.24,0.148,0.823,2,3,3,541.466,511.412,214.597,3,4,391.399,373.323,1.0,0.45,0.269,0.894,0.48,0.443,0.919,1,9
75,1065,46,46,4,M,126.655,4,5,"[1, 4, 7]","['0.44', '0.111', '0.953']",463.0,1244,,,746,730,1038.0,Lower Tertiary,0.44,0.111,0.953,1,,,20.378,,,4,5,758.684,772.799,4.0,0.76,0.616,0.276,0.65,0.869,0.162,1,9
76,1066,55,64,2,M,162.612,5,6,"[6, 3, 5]","['0.32', '0.132', '0.815']",397.0,1233,1351,,818,904,1035.0,Lower Secondary,0.32,0.132,0.815,3,5,,615.523,270.507,,4,4,615.101,748.798,2.0,0.44,0.423,0.754,0.48,0.608,0.734,1,9
77,1067,61,76,4,M,580.569,4,6,"[8, 2, 3]","['0.72', '0.435', '0.947']",462.0,1242,1318,1346,840,821,1063.0,Lower Tertiary,0.72,0.435,0.947,4,5,5,312.941,243.525,566.483,5,4,725.608,642.593,4.0,0.55,0.726,0.889,0.64,0.723,0.898,1,9
78,1068,58,70,3,M,47.299,5,6,"[7, 4, 4]","['0.51', '0.041', '0.245']",120.0,1312,1350,1357,886,780,1078.0,Upper Secondary,0.51,0.041,0.245,3,4,3,300.361,745.071,121.178,5,4,455.377,98.156,3.0,0.65,0.313,0.565,0.6,0.074,0.5,1,9
79,1069,55,64,5,M,434.35,4,6,"[2, 8, 2]","['0.6', '0.489', '0.773']",379.0,1168,1224,1263,874,817,1034.0,Upper Tertiary,0.6,0.489,0.773,4,5,4,130.993,748.23,160.958,3,4,384.536,246.723,4.0,0.57,0.433,0.24,0.56,0.185,0.124,1,9
80,107,10,52,4,F,420.824,1,2,"[4, 10, 2]","['0.56', '0.526', '0.487']",230.0,544,,,,,32.0,Lower Tertiary,0.56,0.526,0.487,5,,,700.939,,,,,,,4.0,,,,,,,1,9
81,1070,53,60,4,M,85.559,3,5,"[9, 1, 6]","['0.76', '0.059', '0.46']",226.0,1169,,,676,685,1061.0,Lower Tertiary,0.76,0.059,0.46,4,,,127.602,,,5,4,729.709,129.343,5.0,0.55,0.547,0.87,0.48,0.097,0.9,1,9
82,1071,47,48,5,M,283.083,4,5,"[5, 3, 2]","['0.75', '0.23', '0.561']",276.0,1177,1253,,841,763,1105.0,Upper Tertiary,0.75,0.23,0.561,5,4,,154.932,23.945,,4,5,250.017,539.429,3.0,0.8,0.188,0.889,0.95,0.472,0.344,1,9
83,1072,57,68,1,F,350.74,4,6,"[8, 2, 9]","['0.18', '0.263', '0.558']",275.0,1181,1273,1329,723,796,1098.0,Primary,0.18,0.263,0.558,5,3,5,587.537,592.977,305.169,4,5,781.065,504.06,1.0,0.6,0.635,0.97,0.65,0.567,0.93,1,9
84,1073,56,66,4,M,706.721,4,6,"[5, 2, 1]","['0.6', '0.53', '0.877']",433.0,1227,,,868,797,994.0,Lower Tertiary,0.6,0.53,0.877,3,,,45.707,,,5,4,646.087,712.374,4.0,0.65,0.767,0.862,0.8,0.801,0.989,1,9
85,1074,55,64,4,M,513.9,4,6,"[10, 5, 3]","['0.8', '0.482', '0.854']",422.0,1316,,,824,834,1000.0,Lower Tertiary,0.8,0.482,0.854,4,,,29.925,,,3,4,23.985,209.302,5.0,0.54,0.022,0.821,0.6,0.222,0.815,1,9
86,1075,57,68,4,M,726.059,4,6,"[8, 9, 2]","['0.72', '0.862', '0.949']",470.0,1353,,,749,774,1107.0,Lower Tertiary,0.72,0.862,0.949,3,,,797.058,,,5,5,623.882,723.749,5.0,0.55,0.507,0.777,0.55,0.905,0.772,1,9
87,1076,55,64,5,M,708.989,4,6,"[7, 9, 1]","['0.85', '0.842', '0.859']",426.0,1150,1198,1259,745,750,1003.0,Upper Tertiary,0.85,0.842,0.859,4,4,5,759.119,792.779,736.8,4,5,138.627,280.165,5.0,0.72,0.104,0.498,0.65,0.228,0.597,1,9
88,1077,55,64,5,F,612.602,4,6,"[2, 2, 7]","['0.6', '0.459', '0.994']",494.0,1232,1340,1342,667,690,1055.0,Upper Tertiary,0.6,0.459,0.994,5,5,5,778.721,796.384,795.586,4,5,764.157,729.576,5.0,0.72,0.716,0.964,0.6,0.638,0.602,1,9
89,1078,66,86,3,F,105.102,4,6,"[4, 3, 7]","['0.42', '0.085', '0.737']",367.0,1312,1350,1357,852,869,1068.0,Upper Secondary,0.42,0.085,0.737,3,4,3,300.361,745.071,121.178,5,4,598.35,82.658,3.0,0.7,0.449,0.968,0.72,0.067,0.994,1,9
90,1079,48,50,5,M,666.537,4,5,"[7, 4, 7]","['0.85', '0.583', '0.946']",472.0,1241,1262,1319,837,854,991.0,Upper Tertiary,0.85,0.583,0.946,4,5,5,129.207,451.786,727.951,5,5,737.254,623.059,5.0,0.6,0.875,0.895,0.65,0.701,0.824,1,9
91,108,7,69,4,F,381.17,1,1,"[6, 1, 9]","['0.64', '0.262', '0.751']",352.0,,,,,,,Lower Tertiary,0.64,0.262,0.751,,,,,,,,,,,,,,,,,,1,9
92,1080,55,64,5,M,392.189,4,6,"[2, 5, 8]","['0.6', '0.368', '0.854']",427.0,1160,1217,,877,798,1014.0,Upper Tertiary,0.6,0.368,0.854,3,3,,53.945,150.009,,4,5,771.878,623.035,4.0,0.72,0.579,0.732,0.85,0.584,0.572,1,9
93,1081,46,46,5,F,679.037,3,5,"[7, 5, 6]","['0.85', '0.637', '0.76']",380.0,,,,680,692,1085.0,Upper Tertiary,0.85,0.637,0.76,,,,,,,5,5,490.565,398.502,4.0,0.9,0.552,0.996,0.9,0.498,0.456,1,9
94,1082,47,48,1,F,18.292,4,5,"[3, 10, 1]","['0.13', '0.023', '0.998']",499.0,,,,893,913,1026.0,Primary,0.13,0.023,0.998,,,,,,,3,4,322.898,716.617,1.0,0.57,0.222,0.998,0.44,0.493,0.832,1,9
95,1083,57,68,2,F,675.721,4,6,"[1, 4, 3]","['0.22', '0.591', '0.816']",408.0,,,,795,784,1115.0,Lower Secondary,0.22,0.591,0.816,,,,,,,2,2,581.59,695.965,4.0,0.38,0.654,0.811,0.36,0.783,0.441,1,9
96,1084,55,64,5,F,582.296,4,6,"[8, 4, 3]","['0.9', '0.51', '0.698']",349.0,1278,,,810,885,1045.0,Upper Tertiary,0.9,0.51,0.698,5,,,784.01,,,4,3,264.024,411.151,5.0,0.6,0.33,0.729,0.6,0.514,0.519,1,9
