,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,11,54,2,M,540.26,1,2,"[5, 1, 1]","['0.3', '0.371', '0.845']",403.0,,,,,408.0,Lower Secondary,0.3,0.371,0.845,,,,,,,,,2.0,,,,,,,4,8
1,1,14,61,3,M,438.535,1,2,"[10, 7, 10]","['0.6', '0.466', '0.496']",247.0,531,680,,,36.0,Upper Secondary,0.6,0.466,0.496,4,4,777.481,670.015,,,,,3.0,,,,,,,4,8
2,10,13,48,4,F,324.668,1,2,"[1, 3, 10]","['0.44', '0.264', '0.831']",399.0,609,668,,,187.0,Lower Tertiary,0.44,0.264,0.831,3,2,88.713,21.291,,,,,4.0,,,,,,,4,8
3,100,0,41,3,F,468.374,1,1,"[10, 2, 2]","['0.6', '0.351', '0']",,,,,,,Upper Secondary,0.6,0.351,0,,,,,,,,,,,,,,,,4,8
4,1000,56,64,4,F,211.032,4,6,"[3, 4, 4]","['0.52', '0.185', '0.944']",454.0,1131,1143,824,801,968.0,Lower Tertiary,0.52,0.185,0.944,5,5,90.354,379.27,5,5,530.636,376.489,4.0,0.55,0.365,0.817,0.7,0.329,0.394,4,8
5,1001,59,70,3,F,714.871,4,6,"[4, 4, 2]","['0.42', '0.626', '0.629']",303.0,1148,1212,852,847,972.0,Upper Secondary,0.42,0.626,0.629,5,2,516.797,138.459,5,5,716.048,784.372,3.0,0.65,0.85,0.996,0.85,0.735,0.96,4,8
6,1002,60,72,5,F,795.394,4,6,"[8, 6, 3]","['0.9', '0.795', '0.911']",440.0,1158,1226,766,750,979.0,Upper Tertiary,0.9,0.795,0.911,5,4,736.388,718.157,4,4,696.612,799.888,5.0,0.8,0.784,0.577,0.76,0.65,0.514,4,8
7,1003,58,68,5,M,644.927,5,7,"[5, 7, 4]","['0.75', '0.685', '0.689']",333.0,1140,1222,774,734,982.0,Upper Tertiary,0.75,0.685,0.689,4,5,185.115,650.127,4,4,719.926,770.34,5.0,0.64,0.81,0.497,0.52,0.867,0.617,4,8
8,1004,47,46,5,M,655.851,4,5,"[6, 9, 2]","['0.8', '0.779', '0.996']",481.0,1201,1242,749,770,987.0,Upper Tertiary,0.8,0.779,0.996,3,3,757.393,759.484,5,5,778.831,485.773,5.0,1.0,0.876,0.875,0.95,0.364,0.872,4,8
9,1005,57,66,4,M,247.653,4,6,"[9, 10, 4]","['0.76', '0.31', '0.969']",462.0,1205,1224,850,741,1026.0,Lower Tertiary,0.76,0.31,0.969,1,2,388.972,677.077,5,5,479.65,365.811,4.0,0.8,0.33,0.821,0.8,0.457,0.69,4,8
