,Scenario,Cohort,Probability_mean,Probability_median,Probability_var,Probability_sem,Probability_std,ci95_hi,ci95_lo
41,1,44,0.0021929824561403508,0.0,3.847337642351492e-05,0.0021929824561403503,0.00620269106303989,0.0064912280701754374,-0.002105263157894736
42,1,45,0.0038024475524475526,0.0,6.571880916286511e-05,0.002866156162067611,0.00810671383255047,0.00942011363010007,-0.001815218525204965
43,1,46,0.0017605633802816902,0.0,2.4796667327911132e-05,0.00176056338028169,0.004979625219623574,0.005211267605633802,-0.001690140845070422
44,1,47,0.0034701380552220884,0.0,5.346057240423179e-05,0.0025850670301810303,0.007311673707451105,0.008536869434376908,-0.0015965933239327308
45,1,48,0.004887015781922525,0.0,8.8583369625276e-05,0.0033275999163300115,0.009411873863650957,0.011409111617929346,-0.0016350800540842975
46,1,49,0.0020491803278688526,0.0,3.359312012899759e-05,0.0020491803278688526,0.005795957222840554,0.0060655737704918035,-0.001967213114754099
47,1,50,0.006561710858585859,0.0,0.00010770597089104425,0.0036692296686607843,0.010378148721763639,0.013753401009160997,-0.0006299792919892784
48,1,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1,52,0.008506944444444444,0.0038461538461538464,0.00010923113937937654,0.003695117376000668,0.010451370215401257,0.015749374501405754,0.0012645143874831346
50,1,53,0.00211864406779661,0.0,3.590922148807814e-05,0.00211864406779661,0.0059924303490385385,0.006271186440677966,-0.0020338983050847454
51,1,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1,56,0.013011656275413392,0.0,0.0005526113242628262,0.008885070337070464,0.023507686493205285,0.030426394136071497,-0.004403081585244715
54,1,57,0.0027472527472527475,0.0,5.2831783601014374e-05,0.0027472527472527475,0.007268547557869755,0.008131868131868133,-0.002637362637362638
55,1,58,0.0021929824561403508,0.0,2.885503231763619e-05,0.0021929824561403508,0.00537168803241925,0.006491228070175438,-0.002105263157894737
56,1,59,0.0045045045045045045,0.0,0.00012174336498660825,0.004504504504504505,0.011033737580104407,0.013333333333333336,-0.004324324324324326
57,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1,61,0.005952380952380952,0.0,0.00014172335600907027,0.005952380952380952,0.011904761904761904,0.017619047619047618,-0.005714285714285713
59,1,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1,63,0.004901960784313725,0.0,9.611687812379854e-05,0.004901960784313725,0.00980392156862745,0.014509803921568627,-0.004705882352941176
61,1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1,68,0.0,0.0,,,,,
66,1,69,0.0,0.0,,,,,
67,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2,4,0.0077044796302463345,0.0,0.00011804932300353212,0.0034358306565302676,0.010865050529267322,0.01443870771704566,0.0009702515434470097
69,2,5,0.006669520547945206,0.0,0.00014080198299138878,0.003752359031214747,0.011866001137341459,0.014024144249126111,-0.0006851031532356987
70,2,6,0.0039212606646381485,0.0,2.9975157020636155e-05,0.0017313335039973133,0.005474957261991746,0.007314674332472883,0.0005278469968034143
71,2,7,0.00453427292329125,0.0,6.341373359995968e-05,0.002518208363101824,0.00796327405028608,0.009469961314970824,-0.0004014154683883251
72,2,8,0.004774496069405833,0.0,4.203802081460396e-05,0.002050317556248396,0.006483673404375328,0.00879311847965269,0.0007558736591589763
73,2,9,0.005410396065323935,0.0,9.500869267120641e-05,0.0030823480120065355,0.009747240259232683,0.011451798168856744,-0.0006310060382088744
74,2,10,0.0011235955056179774,0.0,1.2624668602449184e-05,0.0011235955056179774,0.003553120966481325,0.003325842696629213,-0.0010786516853932581
75,2,11,0.006257397616980983,0.0,0.00014946856116925894,0.0038661164127488314,0.012225733563645943,0.013834985785968694,-0.0013201905520067265
76,2,12,0.0032164399985013677,0.0,2.800287924111254e-05,0.0016734060846403224,0.005291774677847928,0.0064963159243964,-6.343592739366417e-05
77,2,13,0.014835863403433572,0.007675438596491228,0.00047704200402490227,0.006906822742947022,0.021841291262764257,0.028373235979609734,0.0012984908272574112
78,2,14,0.006444837640707061,0.0,0.00011926042511913703,0.003453410272746883,0.010920642156903458,0.013213521775290952,-0.0003238464938768292
79,2,15,0.0034339859437751002,0.0,3.509126931924485e-05,0.0018732663803966816,0.005923788426272908,0.007105588049352596,-0.00023761616180239566
80,2,16,0.005826865116410273,0.0,5.762538095006175e-05,0.002400528711556305,0.0075911383171472875,0.010531901391060632,0.0011218288417599153
81,2,17,0.0032916019668737056,0.0,3.600847212030553e-05,0.0018975898429403949,0.006000705968492835,0.0070108780590368795,-0.0004276741252894683
82,2,18,0.005056497175141243,0.0,0.00013013235873046271,0.003607386293848535,0.011407557088634827,0.012126974311084372,-0.002013979960801886
83,2,19,0.0022916666666666667,0.0,2.3582175925925926e-05,0.0015356489157983318,0.004856148260290858,0.0053015385416313975,-0.0007182052082980637
84,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2,22,0.004387076338295851,0.0,8.68789165412233e-05,0.0029475229692272676,0.009320886038420559,0.010164221357981295,-0.0013900686813895936
87,2,23,0.0041144901610017885,0.0,8.094911923731383e-05,0.00284515586984815,0.008997172846917739,0.009690995665904163,-0.0014620153439005856
88,2,24,0.0056480295916915635,0.0,0.0001062594078149353,0.0032597455087005687,0.010308220399998019,0.012037130788744677,-0.0007410716053615511
89,2,25,0.0023684539432570926,0.0,2.8321434823771633e-05,0.0016828973475459406,0.005321788686501149,0.005666932744447136,-0.000930024857932951
90,2,26,0.003036750483558994,0.0,4.923551328753188e-05,0.002218907688200027,0.007016802212370809,0.007385809552431047,-0.0013123085853130587
91,2,27,0.003766478342749529,0.0,5.585878898145488e-05,0.002491291253356488,0.007473873760069465,0.008649409199328245,-0.0011164525138291875
92,2,28,0.008340768001189547,0.0,9.931163376652025e-05,0.0033218407508575428,0.009965522252572629,0.01485157587287033,0.0018299601295087634
93,2,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2,30,0.006760953026196929,0.0,0.00010770725349953365,0.0034594035050943815,0.010378210515283145,0.013541383896181917,-1.9477843788058037e-05
95,2,31,0.0020000714311225404,0.0,1.591256835193258e-05,0.0013296853575995831,0.003989056072798749,0.004606254732017723,-0.0006061118697726427
96,2,32,0.0031475920364809253,0.0,3.9115970603013205e-05,0.002084758728460048,0.006254276185380144,0.007233719144262619,-0.0009385350713007681
97,2,33,0.004411764705882353,0.0,8.326124567474051e-05,0.003041586677938936,0.009124760033816808,0.010373274594642667,-0.0015497451828779618
98,2,34,0.006218649075791932,0.0,0.0001934370694861904,0.004636055189564488,0.013908165568693464,0.01530531724733833,-0.0028680190957544637
99,2,35,0.001736111111111111,0.0,2.7126736111111116e-05,0.0017361111111111112,0.005208333333333334,0.005138888888888889,-0.001666666666666667
100,2,36,0.0020964360587002098,0.0,3.955539733396622e-05,0.0020964360587002098,0.006289308176100629,0.006205450733752621,-0.002012578616352201
101,2,37,0.0044444444444444444,0.0,0.0001777777777777778,0.0044444444444444444,0.013333333333333334,0.013155555555555556,-0.004266666666666666
102,2,38,0.0043186582809224315,0.0,7.351766148490962e-05,0.002858081358862768,0.008574244076588303,0.009920497744293457,-0.0012831811824485931
103,2,39,0.006712018140589569,0.0,0.0002013790550233699,0.004730269607342927,0.014190808822028781,0.015983346570981705,-0.0025593102898025686
104,2,40,0.005643738977072311,0.0,8.411981047563058e-05,0.003057228419402678,0.009171685258208034,0.01163590667910156,-0.0003484287249569378
105,2,41,0.0032459004090209763,0.0,5.2607357440160234e-05,0.0024176976522707677,0.007253092956812303,0.007984587807471681,-0.0014927869894297285
106,2,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2,44,0.0020964360587002098,0.0,3.955539733396622e-05,0.0020964360587002098,0.006289308176100629,0.006205450733752621,-0.002012578616352201
109,2,45,0.0016469038208168645,0.0,1.0686431248383472e-05,0.0010896702482037334,0.0032690107446112,0.003782657507296182,-0.0004888498656624531
110,2,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2,47,0.0009107468123861566,0.0,7.465137806443907e-06,0.0009107468123861566,0.00273224043715847,0.0026958105646630237,-0.0008743169398907104
112,2,48,0.0011111111111111111,0.0,1.1111111111111112e-05,0.0011111111111111111,0.0033333333333333335,0.003288888888888889,-0.0010666666666666665
113,2,49,0.0034925276153346327,0.0,4.8863562957643185e-05,0.002330082567865668,0.006990247703597004,0.008059489448351342,-0.0010744342176820763
114,2,50,0.0016835016835016836,0.0,2.5507601265177026e-05,0.0016835016835016836,0.005050505050505051,0.0049831649831649834,-0.0016161616161616162
115,2,51,0.004542715431326195,0.0,8.14293334459604e-05,0.003007940111807052,0.009023820335421156,0.010438278050468017,-0.0013528471878156267
116,2,52,0.008795301470673181,0.0,0.00013250483167196435,0.003837024768575609,0.011511074305726827,0.016315870017081374,0.0012747329242649872
117,2,53,0.004456327985739751,0.0,0.0001044575989527232,0.0034068166789006874,0.010220450036702062,0.011133688676385098,-0.002221032704905597
118,2,54,0.004002305327868853,0.0,5.496257179029734e-05,0.0026211298086487754,0.007413674648262988,0.009139719752820453,-0.0011351090970827468
119,2,55,0.012007234418100293,0.007575757575757576,0.0002154479117786074,0.005189507584764274,0.014678144016823361,0.02217866928423827,0.001835799551962317
120,2,56,0.0026041666666666665,0.0,5.425347222222221e-05,0.002604166666666666,0.007365695637359869,0.007708333333333333,-0.002499999999999999
121,2,57,0.0044429912294199105,0.0,6.999575358784859e-05,0.0029579501683566394,0.008366346489827479,0.010240573559398922,-0.0013545911005591023
122,2,58,0.00125,0.0,1.2500000000000002e-05,0.00125,0.003535533905932738,0.0037,-0.0012
123,2,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2,60,0.14285714285714285,0.0,0.14285714285714288,0.14285714285714285,0.37796447300922725,0.4228571428571428,-0.13714285714285712
125,2,61,0.0035714285714285713,0.0,6.377551020408162e-05,0.0035714285714285713,0.007985957062499249,0.01057142857142857,-0.003428571428571428
126,2,62,0.0037037037037037034,0.0,6.858710562414265e-05,0.0037037037037037034,0.00828173324999922,0.010962962962962963,-0.0035555555555555553
127,2,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2,65,0.00390625,0.0,6.103515625e-05,0.00390625,0.0078125,0.0115625,-0.00375
130,2,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2,68,0.03125,0.0,0.003906250000000001,0.03125,0.0625,0.0925,-0.03
133,2,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2,72,0.0,0.0,,,,,
137,2,73,0.0,0.0,,,,,
138,2,74,0.0,0.0,,,,,
139,2,75,0.0,0.0,,,,,
140,2,76,0.0,0.0,,,,,
141,2,77,0.0,0.0,,,,,
142,2,78,0.0,0.0,,,,,
143,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,3,4,0.0034181921921656545,0.0,2.5431134909871842e-05,0.0015205003635129111,0.005042929199371318,0.00639837290465096,0.0004380114796803487
145,3,5,0.005197516012677083,0.0,0.0001038730286909917,0.0030729468931746887,0.010191811845348779,0.011220491923299472,-0.0008254598979453073
146,3,6,0.005215439041744103,0.0,8.474971410958779e-05,0.0027757016166201983,0.00920596079231211,0.010655814210319692,-0.00022493612683148565
147,3,7,0.0044873131734445605,0.0,3.356125294169029e-05,0.001746717777632986,0.005793207483052052,0.007910880017605213,0.0010637463292839078
148,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,3,9,0.0036113009797220322,0.0,4.153497208503144e-05,0.0019431692034366634,0.006444763151973193,0.007419912618457892,-0.0001973106590138279
150,3,10,0.007529207116337388,0.0,0.00012144212991415535,0.0033226786827136295,0.011020078489473447,0.0140416573344561,0.0010167568982186745
151,3,11,0.0017482517482517483,0.0,3.362022592791824e-05,0.0017482517482517485,0.005798295088033916,0.005174825174825175,-0.0016783216783216785
152,3,12,0.0021378165213781653,0.0,2.7441804041541328e-05,0.0015794649278543474,0.0052384925352186315,0.005233567779972687,-0.0009579347372163558
153,3,13,0.0031787085494672227,0.0,3.4103242186675596e-05,0.0017607653859169417,0.005839798128931821,0.006629808705864429,-0.00027239160692998313
154,3,14,0.002435064935064935,0.0,3.333719851576994e-05,0.00174087748291617,0.005773837416811279,0.005847184801580628,-0.0009770549314507583
155,3,15,0.01057583404317983,0.012269938650306749,0.00014017282601877195,0.0035697316682805056,0.011839460545935864,0.017572508113009623,0.0035791599733500396
156,3,16,0.0019959491082138714,0.0,2.2190965711379614e-05,0.001420338170724257,0.004710728787712111,0.004779811922833415,-0.0007879137064056721
157,3,17,0.0027137042062415195,0.0,8.100609570870208e-05,0.00271370420624152,0.009000338644112347,0.0080325644504749,-0.0026051560379918596
158,3,18,0.0026270772238514172,0.0,4.231473160323316e-05,0.0019613244968928792,0.006504977448326256,0.00647127323776146,-0.0012171187900586258
159,3,19,0.0025109236557834687,0.0,3.5974276540748334e-05,0.0018084216257365613,0.005997855995332694,0.006055430042227129,-0.001033582730660191
160,3,20,0.0016233766233766233,0.0,2.8988868274582557e-05,0.0016233766233766233,0.00538413115317435,0.0048051948051948045,-0.0015584415584415582
161,3,21,0.0010330578512396695,0.0,1.1739293764087151e-05,0.0010330578512396692,0.003426265279292768,0.003057851239669421,-0.000991735537190082
162,3,22,0.0037754798393096266,0.0,9.542193277001926e-05,0.0029452879589118006,0.009768415059262134,0.009548244238776756,-0.0019972845601575026
163,3,23,0.002600444052434685,0.0,4.092939661531131e-05,0.001928951590308988,0.006397608663814262,0.006381189169440301,-0.0011803010645709314
164,3,24,0.0033571004159239455,0.0,5.861187810438099e-05,0.002308322454715486,0.0076558394774434105,0.007881412427166298,-0.001167211595318407
165,3,25,0.004356303631984053,0.0,7.255435083928897e-05,0.0025682387109260303,0.008517884176207668,0.009390051505399073,-0.0006774442414309656
166,3,26,0.0014094432699083862,0.0,2.185183364199048e-05,0.001409443269908386,0.00467459448957773,0.004171952078928823,-0.0013530655391120502
167,3,27,0.00404040404040404,0.0,0.00017957351290684624,0.00404040404040404,0.01340050420345616,0.01195959595959596,-0.003878787878787879
168,3,28,0.0019342359767891683,0.0,4.115395695296102e-05,0.001934235976789168,0.006415134991016247,0.005725338491295938,-0.0018568665377176011
169,3,29,0.003271349862258953,0.0,5.458771600300523e-05,0.002227671348434692,0.007388350018982941,0.00763758570519095,-0.0010948859806730435
170,3,30,0.0006493506493506494,0.0,4.638218923933211e-06,0.0006493506493506495,0.0021536524612697405,0.0019220779220779222,-0.0006233766233766235
171,3,31,0.006217532467532468,0.0,0.00012959988919810349,0.0034324638539857196,0.011384194710127875,0.01294516162134448,-0.0005100966862795426
172,3,32,0.0010570824524312897,0.0,1.2291656423619647e-05,0.0010570824524312897,0.0035059458671832977,0.003128964059196618,-0.0010147991543340382
173,3,33,0.00907097288676236,0.0,0.0002991523615657964,0.005214946714325489,0.017296021553114358,0.019292268446840316,-0.0011503226733155982
174,3,34,0.0203125905640438,0.016666666666666666,0.00035375585182104857,0.005670945502543875,0.018808398438491476,0.031427643749029795,0.009197537379057805
175,3,35,0.0036096256684491975,0.0,6.979396036489462e-05,0.002518909583077109,0.008354277967897323,0.008546688451280331,-0.0013274371143819357
176,3,36,0.003991319848097342,0.0,8.998548352686538e-05,0.0028601570765330892,0.00948606786434007,0.009597227718102196,-0.0016145880219075133
177,3,37,0.002840909090909091,0.0,8.87784090909091e-05,0.002840909090909091,0.009422229518055113,0.00840909090909091,-0.0027272727272727275
178,3,38,0.0019342359767891683,0.0,4.115395695296102e-05,0.001934235976789168,0.006415134991016247,0.005725338491295938,-0.0018568665377176011
179,3,39,0.016045548654244304,0.0,0.000912012568102225,0.00910550566766276,0.030199545826091904,0.033892339762863315,-0.001801242454374706
180,3,40,0.0006887052341597796,0.0,5.217463895149846e-06,0.0006887052341597796,0.0022841768528618456,0.002038567493112948,-0.0006611570247933884
181,3,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,3,42,0.003381374722838138,0.0,6.479503542263803e-05,0.0024270265276041723,0.008049536348302182,0.008138346716942316,-0.0013755972712660401
183,3,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,3,44,0.006501799605247881,0.0,0.00020957953754007836,0.004364938170342876,0.014476862144127724,0.015057078419119917,-0.0020534792086241557
185,3,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,3,46,0.0030303030303030303,0.0,0.00010101010101010098,0.0030303030303030303,0.01005037815259212,0.00896969696969697,-0.0029090909090909093
187,3,47,0.003305785123966942,0.0,0.00012021036814425246,0.0033057851239669425,0.01096404889373686,0.00978512396694215,-0.0031735537190082652
188,3,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,3,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,3,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,3,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,3,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,3,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,3,54,0.0021645021645021645,0.0,5.1535765821480104e-05,0.0021645021645021645,0.0071788415375658,0.006406926406926406,-0.0020779220779220775
195,3,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,3,56,0.026920995670995665,0.0,0.002388239860338074,0.014734745147989108,0.04886962103738962,0.05580109616105432,-0.001959104819062984
197,3,57,0.002,0.0,4.000000000000001e-05,0.002,0.00632455532033676,0.00592,-0.0019199999999999998
198,3,58,0.005498533724340176,0.0,0.000139419213418835,0.0037338882337160945,0.011807591347045975,0.012816954662423722,-0.0018198872137433686
199,3,59,0.0016666666666666666,0.0,2.7777777777777772e-05,0.0016666666666666663,0.005270462766947298,0.004933333333333333,-0.0015999999999999994
200,3,60,0.0034482758620689655,0.0,0.00011890606420927465,0.003448275862068965,0.010904405724718548,0.010206896551724137,-0.003310344827586206
201,3,61,0.00929725949395501,0.0,0.00019849695087317845,0.004696298197909338,0.014088894593728014,0.018502003961857312,9.251502605270648e-05
202,3,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,3,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,3,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,3,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,3,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,3,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,3,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,3,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,3,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,3,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,3,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
