,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,0,59,1,F,507.643,1,1,"[1, 3, 4]","['0.11', '0.412', '0']",,,,,,,Primary,0.11,0.412,0,,,,,,,,,,,,,,,,2,10
1,1,16,65,2,M,377.928,1,2,"[10, 8, 5]","['0.4', '0.425', '0.675']",308.0,,,,,316.0,Lower Secondary,0.4,0.425,0.675,,,,,,,,,2.0,,,,,,,2,10
2,10,15,58,4,M,617.765,1,2,"[10, 3, 9]","['0.8', '0.502', '0.271']",125.0,581,711,,,278.0,Lower Tertiary,0.8,0.502,0.271,1,3,630.68,626.479,,,,,4.0,,,,,,,2,10
3,100,1,59,1,M,555.743,1,1,"[2, 5, 8]","['0.12', '0.521', '0.988']",474.0,,,,,,Primary,0.12,0.521,0.988,,,,,,,,,,,,,,,,2,10
4,1000,47,42,1,F,787.882,4,5,"[2, 9, 8]","['0.12', '0.936', '0.663']",330.0,1192,1245,837,869,1023.0,Primary,0.12,0.936,0.663,1,1,780.874,798.852,1,1,702.349,635.637,1.0,0.17,0.702,0.529,0.13,0.715,0.498,2,10
5,1001,47,42,1,F,191.27,4,5,"[8, 8, 5]","['0.18', '0.215', '0.55']",273.0,1220,1324,836,844,1015.0,Primary,0.18,0.215,0.55,1,1,796.241,181.793,2,2,83.908,318.569,1.0,0.22,0.094,0.774,0.34,0.219,0.8,2,10
6,1002,59,66,5,M,615.082,4,6,"[6, 7, 1]","['0.8', '0.654', '0.795']",395.0,1178,1228,818,811,1006.0,Upper Tertiary,0.8,0.654,0.795,1,1,177.749,533.238,5,4,577.582,57.843,2.0,1.0,0.65,0.82,0.68,0.065,0.844,2,10
7,1003,46,40,1,M,727.4,4,5,"[4, 6, 6]","['0.14', '0.727', '0.349']",174.0,1164,1260,783,739,958.0,Primary,0.14,0.727,0.349,1,1,596.048,684.0,2,2,254.182,204.562,1.0,0.4,0.222,0.729,0.22,0.23,0.914,2,10
8,1004,58,64,1,F,639.719,4,6,"[7, 8, 10]","['0.17', '0.72', '0.768']",383.0,1175,1218,835,874,1032.0,Primary,0.17,0.72,0.768,1,1,771.467,708.443,1,1,634.277,577.742,1.0,0.16,0.674,0.978,0.2,0.506,0.846,2,10
9,1005,48,44,2,F,722.827,4,5,"[10, 8, 10]","['0.4', '0.813', '0.532']",266.0,1187,1233,841,800,1026.0,Lower Secondary,0.4,0.813,0.532,2,1,695.845,652.64,2,2,705.95,655.821,2.0,0.26,0.574,0.634,0.36,0.656,0.529,2,10
10,1006,58,64,2,F,776.366,4,6,"[5, 4, 5]","['0.3', '0.679', '0.828']",414.0,1178,1228,853,898,1002.0,Lower Secondary,0.3,0.679,0.828,1,1,177.749,533.238,2,1,601.596,559.945,5.0,0.3,0.489,0.926,0.13,0.455,0.448,2,10
11,1007,57,62,3,F,141.43,4,6,"[5, 7, 5]","['0.45', '0.15', '0.459']",229.0,1176,1309,848,859,1021.0,Upper Secondary,0.45,0.15,0.459,2,2,677.812,738.229,3,5,398.342,247.177,3.0,0.6,0.349,0.58,0.8,0.247,0.524,2,10
