,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Child3,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child3_Edu,Child1_Income,Child2_Income,Child3_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,7,62,3,M,464.29,1,1,"[7, 4, 5]","['0.51', '0.406', '0.668']",312.0,,,,,,8.0,Upper Secondary,0.51,0.406,0.668,,,,,,,,,,,2.0,,,,,,,3,10
1,1,1,43,3,M,407.677,1,1,"[9, 7, 6]","['0.57', '0.433', '0.567']",279.0,586,,,,,492.0,Upper Secondary,0.57,0.433,0.567,4,,,363.146,,,,,,,2.0,,,,,,,3,10
2,10,13,60,2,M,414.505,1,2,"[1, 8, 6]","['0.22', '0.466', '0.886']",404.0,564,667,,,,269.0,Lower Secondary,0.22,0.466,0.886,5,5,,423.399,625.188,,,,,,3.0,,,,,,,3,10
3,100,0,45,3,M,400.126,1,1,"[2, 9, 7]","['0.36', '0.475', '0']",,,,,,,,Upper Secondary,0.36,0.475,0,,,,,,,,,,,,,,,,,,3,10
4,1000,46,48,4,M,119.081,3,5,"[6, 5, 10]","['0.64', '0.112', '0.807']",347.0,1226,1323,1380,651,635,976.0,Lower Tertiary,0.64,0.112,0.807,3,5,5,40.861,748.89,453.026,5,3,590.974,529.923,3.0,0.8,0.443,0.838,0.33,0.53,0.796,3,10
5,1001,47,50,5,F,552.551,4,5,"[10, 7, 6]","['1.0', '0.587', '0.668']",288.0,1185,1360,,793,792,1068.0,Upper Tertiary,1.0,0.587,0.668,5,5,,787.001,782.322,,4,5,233.922,485.064,4.0,0.44,0.234,0.863,0.8,0.333,0.926,3,10
6,1002,57,70,4,M,191.532,5,6,"[2, 2, 6]","['0.48', '0.144', '0.928']",400.0,1262,,,760,714,1004.0,Lower Tertiary,0.48,0.144,0.928,2,,,598.371,,,2,4,481.865,638.077,1.0,0.3,0.331,0.708,0.68,0.439,0.91,3,10
7,1003,46,48,4,F,329.066,3,5,"[2, 10, 2]","['0.48', '0.411', '0.648']",280.0,1241,1266,,766,746,1074.0,Lower Tertiary,0.48,0.411,0.648,3,3,,745.696,713.037,,3,5,12.328,776.704,1.0,0.51,0.015,0.691,0.9,0.534,0.344,3,10
8,1004,54,64,1,F,112.457,4,6,"[10, 10, 3]","['0.2', '0.141', '0.963']",417.0,1262,,,785,753,1002.0,Primary,0.2,0.141,0.963,2,,,598.371,,,5,3,366.712,269.716,4.0,0.55,0.321,0.896,0.51,0.236,0.996,3,10
9,1005,46,48,4,F,614.463,4,5,"[10, 10, 9]","['0.8', '0.768', '0.942']",409.0,,,,832,743,980.0,Lower Tertiary,0.8,0.768,0.942,,,,,,,4,5,716.578,664.829,5.0,0.72,0.806,0.842,0.85,0.748,0.895,3,10
10,1006,48,52,4,M,762.386,4,5,"[8, 6, 7]","['0.72', '0.762', '0.897']",390.0,1242,1315,,742,730,1028.0,Lower Tertiary,0.72,0.762,0.897,5,5,,478.728,701.618,,5,3,423.539,8.472,5.0,0.75,0.476,0.869,0.36,0.008,0.686,3,10
11,1007,54,64,1,F,521.538,4,6,"[10, 3, 9]","['0.2', '0.424', '0.457']",198.0,1258,1272,1382,777,837,1088.0,Primary,0.2,0.424,0.457,3,5,3,726.14,761.552,678.995,2,4,148.303,16.36,4.0,0.28,0.13,0.996,0.48,0.019,0.96,3,10
12,1008,54,64,5,F,796.754,5,6,"[3, 9, 4]","['0.65', '0.946', '0.977']",423.0,1307,1333,1364,811,826,967.0,Upper Tertiary,0.65,0.946,0.977,5,3,3,785.098,761.399,779.35,3,5,717.368,776.514,4.0,0.54,0.897,0.944,1.0,0.971,0.453,3,10
13,1009,56,68,5,M,573.224,5,6,"[5, 9, 8]","['0.75', '0.681', '0.583']",253.0,1267,1368,,825,762,1079.0,Upper Tertiary,0.75,0.681,0.583,5,5,,758.668,774.643,,4,5,318.265,750.261,4.0,0.72,0.298,0.466,0.65,0.563,0.386,3,10
14,101,11,52,4,F,551.399,1,2,"[9, 4, 4]","['0.76', '0.482', '0.384']",177.0,550,,,,,197.0,Lower Tertiary,0.76,0.482,0.384,5,,,450.562,,,,,,,5.0,,,,,,,3,10
15,1010,58,72,1,F,278.38,4,5,"[4, 8, 5]","['0.14', '0.313', '0.634']",275.0,1208,,,754,716,982.0,Primary,0.14,0.313,0.634,3,,,682.322,,,4,3,106.929,729.624,4.0,0.48,0.134,0.919,0.39,0.502,0.916,3,10
16,1011,46,48,3,M,471.182,3,5,"[7, 3, 7]","['0.51', '0.383', '0.501']",218.0,1277,1322,,720,696,992.0,Upper Secondary,0.51,0.383,0.501,4,3,,307.338,773.753,,4,1,567.072,8.914,1.0,0.44,0.567,0.788,0.19,0.01,0.952,3,10
17,1012,49,54,4,F,72.338,4,5,"[6, 4, 6]","['0.64', '0.063', '0.966']",421.0,,,,748,737,1103.0,Lower Tertiary,0.64,0.063,0.966,,,,,,,4,5,58.998,302.064,3.0,0.72,0.044,0.953,0.75,0.283,0.803,3,10
18,1013,47,50,5,M,620.206,4,5,"[3, 2, 2]","['0.65', '0.465', '0.609']",266.0,1264,1279,1352,838,857,1076.0,Upper Tertiary,0.65,0.465,0.609,4,3,4,116.461,17.822,112.962,5,4,797.435,544.72,4.0,0.95,0.748,0.881,0.8,0.443,0.994,3,10
19,1014,49,54,5,M,746.716,4,5,"[8, 4, 7]","['0.9', '0.653', '0.822']",359.0,1335,,,836,778,1129.0,Upper Tertiary,0.9,0.653,0.822,4,,,767.0,,,1,2,777.175,705.649,4.0,0.14,0.631,0.951,0.26,0.573,0.758,3,10
