,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Child3,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child3_Edu,Child1_Income,Child2_Income,Child3_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
16,1011,47,44,5,F,686.808,4,5,"[5, 8, 5]","['0.75', '0.773', '0.472']",233.0,1264,1407,,843,844,996.0,Upper Tertiary,0.75,0.773,0.472,4,5,,686.791,796.24,,2,3,797.89,737.989,4.0,0.32,0.848,0.747,0.33,0.646,0.723,1,7
17,1012,48,46,3,M,51.591,3,5,"[4, 1, 1]","['0.42', '0.035', '0.875']",433.0,1433,,,695,691,1013.0,Upper Secondary,0.42,0.035,0.875,3,,,58.6,,,3,4,56.857,164.748,3.0,0.54,0.05,0.456,0.64,0.165,0.716,1,7
18,1013,57,64,3,F,100.562,4,6,"[3, 3, 3]","['0.39', '0.082', '0.804']",397.0,1433,,,683,664,1012.0,Upper Secondary,0.39,0.082,0.804,3,,,58.6,,,3,5,707.968,554.273,3.0,0.57,0.487,0.662,0.65,0.624,0.796,1,7
19,1014,59,68,4,F,389.609,4,6,"[10, 8, 1]","['0.8', '0.438', '0.754']",373.0,1196,1245,1416,793,763,1054.0,Lower Tertiary,0.8,0.438,0.754,4,4,5,693.778,638.941,569.89,5,5,607.348,738.598,4.0,0.85,0.569,0.933,0.85,0.739,0.866,1,7
20,1015,46,42,5,F,776.426,4,5,"[1, 8, 9]","['0.55', '0.873', '0.992']",491.0,1282,1343,1368,779,754,1073.0,Upper Tertiary,0.55,0.873,0.992,3,3,3,706.095,664.852,719.92,4,5,772.337,465.074,3.0,0.72,0.531,0.763,0.9,0.581,0.863,1,7
21,1016,61,72,5,F,702.425,4,6,"[9, 1, 7]","['0.95', '0.483', '0.933']",461.0,1309,1413,1426,764,753,1002.0,Upper Tertiary,0.95,0.483,0.933,5,5,5,599.557,175.996,746.43,4,3,264.972,127.76,5.0,0.64,0.232,0.46,0.48,0.128,0.479,1,7
22,1017,61,72,5,F,598.285,4,6,"[2, 3, 2]","['0.6', '0.486', '0.848']",420.0,1290,1350,1435,863,819,1036.0,Upper Tertiary,0.6,0.486,0.848,4,3,5,274.514,195.948,374.254,5,5,533.693,497.058,5.0,0.9,0.4,0.47,1.0,0.528,0.315,1,7
23,1018,52,54,4,M,24.354,4,5,"[1, 10, 10]","['0.44', '0.03', '0.586']",289.0,,,,811,745,1037.0,Lower Tertiary,0.44,0.03,0.586,,,,,,,5,5,310.83,456.419,3.0,0.6,0.311,0.799,0.6,0.428,0.93,1,7
24,1019,47,44,4,F,264.347,4,5,"[1, 6, 7]","['0.44', '0.264', '0.877']",433.0,1185,1263,1376,924,812,1038.0,Lower Tertiary,0.44,0.264,0.877,5,3,2,290.289,370.602,365.728,2,5,779.814,344.042,3.0,0.36,0.926,0.772,0.85,0.258,0.273,1,7
25,102,3,57,5,M,657.701,1,1,"[5, 10, 2]","['0.75', '0.822', '0.17']",78.0,,,,,,,Upper Tertiary,0.75,0.822,0.17,,,,,,,,,,,,,,,,,,1,7
26,1020,62,74,5,M,621.713,4,6,"[9, 8, 8]","['0.95', '0.699', '0.84']",416.0,1248,1326,1414,859,791,1025.0,Upper Tertiary,0.95,0.699,0.84,5,5,5,625.135,536.712,582.546,4,3,441.149,632.269,5.0,0.56,0.358,0.824,0.54,0.435,0.545,1,7
27,1021,58,66,2,F,255.491,4,6,"[1, 7, 7]","['0.22', '0.271', '0.82']",406.0,1227,1256,1300,905,840,978.0,Lower Secondary,0.22,0.271,0.82,4,5,2,397.222,377.545,704.68,3,5,733.237,792.701,1.0,0.45,0.642,0.962,0.55,0.743,0.92,1,7
28,1022,52,54,2,M,784.94,4,5,"[7, 5, 6]","['0.34', '0.736', '0.871']",431.0,1299,,,918,889,1041.0,Lower Secondary,0.34,0.736,0.871,4,,,128.216,,,1,1,770.973,582.229,5.0,0.17,0.675,0.966,0.15,0.509,0.854,1,7
29,1023,58,66,2,M,733.46,4,6,"[6, 8, 8]","['0.32', '0.825', '0.733']",363.0,1191,1204,,873,822,1030.0,Lower Secondary,0.32,0.825,0.733,4,4,,709.009,741.073,,5,3,610.06,692.331,4.0,0.95,0.648,0.981,0.57,0.779,0.945,1,7
30,1024,46,42,5,M,446.862,4,5,"[10, 2, 6]","['1.0', '0.335', '0.903']",448.0,1177,1292,1396,921,867,992.0,Upper Tertiary,1.0,0.335,0.903,1,3,2,430.371,186.781,505.758,3,3,488.099,532.464,5.0,0.45,0.488,0.956,0.36,0.366,0.906,1,7
31,1025,57,64,5,F,595.194,4,6,"[9, 7, 1]","['0.95', '0.632', '0.863']",429.0,1248,1326,1414,908,794,1020.0,Upper Tertiary,0.95,0.632,0.863,5,5,5,625.135,536.712,582.546,5,4,471.979,78.628,5.0,0.75,0.501,0.964,0.6,0.059,0.59,1,7
32,1026,48,46,2,M,252.345,4,5,"[2, 4, 4]","['0.24', '0.221', '0.99']",491.0,1198,1201,1365,737,718,1005.0,Lower Secondary,0.24,0.221,0.99,2,4,3,545.094,296.784,371.647,2,3,755.143,325.791,2.0,0.36,0.519,0.88,0.45,0.305,0.89,1,7
33,1027,47,44,5,M,610.296,4,5,"[3, 7, 7]","['0.65', '0.648', '0.982']",487.0,1190,1274,1304,886,809,1033.0,Upper Tertiary,0.65,0.648,0.982,3,2,3,535.617,691.853,678.367,2,3,625.796,675.63,5.0,0.34,0.43,0.969,0.51,0.76,0.951,1,7
34,1028,47,44,1,M,121.648,3,5,"[1, 7, 3]","['0.11', '0.129', '0.813']",404.0,1192,1295,1333,747,731,1058.0,Primary,0.11,0.129,0.813,3,1,2,548.875,414.113,270.716,4,4,673.793,709.609,1.0,0.6,0.505,0.985,0.68,0.532,0.828,1,7
35,1029,58,66,4,F,739.543,4,6,"[5, 9, 3]","['0.6', '0.878', '0.998']",495.0,1251,1305,1374,751,746,980.0,Lower Tertiary,0.6,0.878,0.998,1,2,3,767.302,786.64,783.896,2,3,288.424,55.857,3.0,0.4,0.198,0.934,0.54,0.059,0.798,1,7
36,103,8,37,4,F,400.633,1,2,"[3, 8, 7]","['0.52', '0.451', '0.584']",267.0,712,,,,,399.0,Lower Tertiary,0.52,0.451,0.584,5,,,471.248,,,,,,,4.0,,,,,,,1,7
37,1030,49,48,4,F,774.068,4,5,"[2, 7, 10]","['0.48', '0.822', '0.998']",496.0,1191,1204,,780,851,1023.0,Lower Tertiary,0.48,0.822,0.998,4,4,,709.009,741.073,,1,1,427.539,610.709,2.0,0.15,0.374,0.815,0.18,0.611,0.795,1,7
38,1031,49,48,3,M,270.59,4,5,"[2, 2, 6]","['0.36', '0.203', '0.639']",318.0,1216,1237,1410,857,835,1047.0,Upper Secondary,0.36,0.203,0.639,5,4,3,466.968,379.427,173.466,4,3,670.221,796.751,3.0,0.48,0.503,0.843,0.39,0.697,0.754,1,7
39,1032,59,68,3,F,768.279,4,6,"[9, 10, 1]","['0.57', '0.96', '0.789']",393.0,1164,1266,1303,694,692,977.0,Upper Secondary,0.57,0.96,0.789,3,5,4,793.27,798.955,776.562,3,1,381.833,629.028,4.0,0.33,0.406,0.754,0.13,0.629,0.874,1,7
40,1033,46,42,5,F,644.143,4,5,"[2, 5, 5]","['0.6', '0.604', '0.988']",491.0,1190,1274,1304,761,732,1027.0,Upper Tertiary,0.6,0.604,0.988,3,2,3,535.617,691.853,678.367,5,5,601.49,756.678,5.0,0.7,0.601,0.594,0.85,0.851,0.348,1,7
41,1034,57,64,5,F,616.734,4,6,"[5, 1, 1]","['0.75', '0.424', '0.653']",324.0,1214,1310,1329,923,916,1046.0,Upper Tertiary,0.75,0.424,0.653,5,5,5,663.531,592.959,508.316,4,4,704.91,775.498,5.0,0.72,0.661,0.864,0.8,0.533,0.988,1,7
42,1035,47,44,5,F,666.565,3,5,"[6, 1, 5]","['0.8', '0.458', '0.932']",463.0,1165,1233,1371,734,735,990.0,Upper Tertiary,0.8,0.458,0.932,2,3,3,108.754,108.047,317.653,5,4,443.388,381.32,4.0,0.95,0.443,0.865,0.68,0.453,0.957,1,7
43,1036,57,64,5,M,662.1,4,6,"[3, 5, 3]","['0.65', '0.621', '0.945']",467.0,1290,1350,1435,810,836,1017.0,Upper Tertiary,0.65,0.621,0.945,4,3,5,274.514,195.948,374.254,5,4,280.781,576.335,5.0,1.0,0.316,0.903,0.8,0.432,0.797,1,7
44,1037,57,64,3,F,90.011,4,6,"[1, 7, 4]","['0.33', '0.096', '0.604']",299.0,,,,914,904,1018.0,Upper Secondary,0.33,0.096,0.604,,,,,,,4,3,790.473,222.739,4.0,0.56,0.84,0.36,0.42,0.153,0.745,1,7
45,1038,58,64,3,M,468.079,4,6,"[4, 6, 8]","['0.42', '0.468', '0.872']",430.0,1185,1263,1376,818,766,1019.0,Upper Secondary,0.42,0.468,0.872,5,3,2,290.289,370.602,365.728,3,4,361.227,100.234,4.0,0.57,0.406,0.677,0.6,0.1,0.422,1,7
46,1039,54,56,2,M,57.63,4,5,"[6, 6, 1]","['0.32', '0.058', '0.779']",384.0,,,,817,785,1062.0,Lower Secondary,0.32,0.058,0.779,,,,,,,3,3,118.856,125.942,2.0,0.6,0.126,0.966,0.54,0.094,0.976,1,7
47,104,3,48,4,F,357.047,1,1,"[1, 7, 10]","['0.44', '0.379', '0.726']",332.0,,,,,,427.0,Lower Tertiary,0.44,0.379,0.726,,,,,,,,,,,4.0,,,,,,,1,7
48,1040,48,44,4,M,635.22,4,5,"[9, 5, 7]","['0.76', '0.596', '0.986']",487.0,1186,1269,1456,796,742,997.0,Lower Tertiary,0.76,0.596,0.986,4,5,4,720.838,769.681,757.399,5,5,769.996,778.695,4.0,0.65,0.962,0.493,0.65,0.535,0.455,1,7
49,1041,46,40,5,F,756.347,3,5,"[1, 4, 10]","['0.55', '0.662', '0.879']",434.0,1299,,,760,726,1022.0,Upper Tertiary,0.55,0.662,0.879,4,,,128.216,,,3,3,796.342,570.672,2.0,0.48,0.796,0.9,0.45,0.499,0.752,1,7
50,1042,49,46,4,M,771.073,4,5,"[9, 3, 5]","['0.76', '0.626', '0.784']",388.0,1213,1255,,814,756,1076.0,Lower Tertiary,0.76,0.626,0.784,4,4,,541.785,389.05,,5,5,709.901,706.49,4.0,0.6,0.843,0.977,0.85,0.839,0.985,1,7
51,1043,46,40,5,M,732.704,4,5,"[7, 2, 3]","['0.85', '0.55', '0.789']",388.0,1168,1395,,924,812,983.0,Upper Tertiary,0.85,0.55,0.789,5,5,,424.457,493.394,,2,5,779.814,344.042,5.0,0.36,0.926,0.772,0.85,0.258,0.273,1,7
52,1044,46,40,4,M,331.145,3,5,"[10, 10, 3]","['0.8', '0.414', '0.978']",482.0,1279,1388,1398,695,691,984.0,Lower Tertiary,0.8,0.414,0.978,4,4,1,663.028,367.861,444.688,3,4,56.857,164.748,4.0,0.54,0.05,0.456,0.64,0.165,0.716,1,7
53,1045,58,64,5,F,752.327,4,6,"[1, 6, 1]","['0.55', '0.752', '0.998']",493.0,1220,1342,1419,864,838,994.0,Upper Tertiary,0.55,0.752,0.998,2,1,3,648.874,742.99,771.648,4,3,792.526,663.389,4.0,0.44,0.743,0.987,0.48,0.788,0.9,1,7
54,1046,66,80,5,M,419.829,4,6,"[5, 7, 6]","['0.75', '0.446', '0.527']",261.0,1214,1310,1329,908,794,1034.0,Upper Tertiary,0.75,0.446,0.527,5,5,5,663.531,592.959,508.316,5,4,471.979,78.628,5.0,0.75,0.501,0.964,0.6,0.059,0.59,1,7
55,1047,59,66,3,F,33.901,4,6,"[2, 6, 6]","['0.36', '0.034', '0.774']",383.0,1216,1237,1410,859,791,1031.0,Upper Secondary,0.36,0.034,0.774,5,4,3,466.968,379.427,173.466,4,3,441.149,632.269,3.0,0.56,0.358,0.824,0.54,0.435,0.545,1,7
56,1048,51,50,3,M,745.542,3,5,"[2, 1, 4]","['0.36', '0.513', '0.933']",463.0,1208,1247,1380,711,707,1069.0,Upper Secondary,0.36,0.513,0.933,2,1,2,156.397,11.763,16.005,5,2,704.922,303.63,4.0,0.6,0.661,0.936,0.24,0.38,0.972,1,7
57,1049,55,58,3,F,99.407,3,5,"[5, 5, 3]","['0.45', '0.093', '0.966']",480.0,1254,1348,1364,747,731,1003.0,Upper Secondary,0.45,0.093,0.966,1,3,1,4.709,678.721,47.25,4,4,673.793,709.609,3.0,0.6,0.505,0.985,0.68,0.532,0.828,1,7
58,105,0,56,1,F,104.52,1,1,"[4, 10, 3]","['0.14', '0.131', '0']",,,,,,,,Primary,0.14,0.131,0,,,,,,,,,,,,,,,,,,1,7
59,1050,58,64,4,F,6.219,4,6,"[7, 6, 5]","['0.68', '0.006', '0.801']",398.0,,,,744,730,1059.0,Lower Tertiary,0.68,0.006,0.801,,,,,,,5,2,618.332,333.942,4.0,0.65,0.425,0.745,0.32,0.23,0.727,1,7
60,1051,46,40,4,M,520.218,4,5,"[7, 5, 10]","['0.68', '0.488', '0.505']",251.0,1226,1253,1314,848,828,985.0,Lower Tertiary,0.68,0.488,0.505,5,5,5,451.34,498.819,788.683,1,2,795.319,255.573,5.0,0.2,0.696,0.805,0.24,0.176,0.693,1,7
61,1052,46,40,5,F,666.343,3,5,"[4, 9, 3]","['0.7', '0.791', '0.596']",297.0,1366,,,734,735,1055.0,Upper Tertiary,0.7,0.791,0.596,5,,,715.409,,,5,4,443.388,381.32,5.0,0.95,0.443,0.865,0.68,0.453,0.957,1,7
62,1053,60,68,5,F,761.232,4,6,"[2, 9, 3]","['0.6', '0.904', '0.932']",465.0,1188,1231,1412,927,919,1104.0,Upper Tertiary,0.6,0.904,0.932,3,5,3,795.696,798.674,797.778,4,1,134.171,469.036,4.0,0.56,0.117,0.711,0.12,0.381,0.892,1,7
63,1054,52,52,4,M,380.648,4,5,"[9, 9, 7]","['0.76', '0.452', '0.966']",482.0,1196,1245,1416,807,841,1014.0,Lower Tertiary,0.76,0.452,0.966,4,4,5,693.778,638.941,569.89,1,1,157.632,63.223,4.0,0.16,0.187,0.998,0.16,0.079,0.532,1,7
64,1055,60,68,5,M,719.752,4,6,"[1, 3, 8]","['0.55', '0.585', '0.368']",184.0,1366,,,776,739,1052.0,Upper Tertiary,0.55,0.585,0.368,5,,,715.409,,,1,2,511.519,670.225,5.0,0.12,0.543,0.944,0.22,0.754,0.492,1,7
65,1056,58,64,5,F,266.191,4,6,"[6, 7, 2]","['0.8', '0.283', '0.878']",438.0,1221,1338,1441,830,802,1082.0,Upper Tertiary,0.8,0.283,0.878,5,5,4,622.063,680.312,34.638,2,4,170.744,54.293,4.0,0.34,0.128,0.924,0.8,0.051,0.74,1,7
66,1057,59,66,5,M,676.655,4,6,"[7, 1, 6]","['0.85', '0.465', '0.904']",452.0,1189,1197,1230,810,836,995.0,Upper Tertiary,0.85,0.465,0.904,4,5,5,282.126,727.189,434.991,5,4,280.781,576.335,5.0,1.0,0.316,0.903,0.8,0.432,0.797,1,7
67,1058,58,64,1,F,77.787,4,6,"[10, 1, 4]","['0.2', '0.053', '0.968']",483.0,1192,1295,1333,765,773,1028.0,Primary,0.2,0.053,0.968,3,1,2,548.875,414.113,270.716,1,3,196.744,268.246,1.0,0.14,0.209,0.927,0.36,0.201,0.915,1,7
68,1059,58,64,4,M,51.268,4,6,"[7, 3, 7]","['0.68', '0.042', '0.982']",491.0,,,,832,787,1050.0,Lower Tertiary,0.68,0.042,0.982,,,,,,,5,4,669.839,771.438,4.0,0.85,0.502,0.773,0.8,0.723,0.674,1,7
69,106,8,39,1,M,235.849,1,2,"[2, 5, 10]","['0.12', '0.221', '0.989']",459.0,576,692,,,,231.0,Primary,0.12,0.221,0.989,1,1,,705.995,629.028,,,,,,1.0,,,,,,,1,7
70,1060,48,44,4,F,495.852,4,5,"[7, 1, 7]","['0.68', '0.341', '0.972']",486.0,1217,1268,1317,857,835,1086.0,Lower Tertiary,0.68,0.341,0.972,4,4,4,266.917,194.048,276.002,4,3,670.221,796.751,5.0,0.48,0.503,0.843,0.39,0.697,0.754,1,7
71,1061,58,64,4,F,758.274,4,6,"[3, 2, 6]","['0.52', '0.569', '0.828']",414.0,1273,1360,1393,800,788,999.0,Lower Tertiary,0.52,0.569,0.828,5,3,4,653.034,178.696,588.813,5,5,684.016,670.499,3.0,0.75,0.77,0.247,0.85,0.796,0.773,1,7
72,1062,63,74,2,F,74.598,4,6,"[10, 8, 10]","['0.4', '0.084', '0.84']",420.0,,,,898,826,1039.0,Lower Secondary,0.4,0.084,0.84,,,,,,,4,3,33.978,760.803,2.0,0.44,0.023,0.915,0.48,0.571,0.88,1,7
73,1063,46,40,1,M,404.388,4,5,"[4, 1, 3]","['0.14', '0.278', '0.992']",496.0,1199,1347,,918,889,1093.0,Primary,0.14,0.278,0.992,2,2,,392.42,570.086,,1,1,770.973,582.229,2.0,0.17,0.675,0.966,0.15,0.509,0.854,1,7
74,1064,46,40,5,F,437.897,4,5,"[2, 6, 6]","['0.6', '0.438', '0.992']",496.0,1193,,,929,861,1094.0,Upper Tertiary,0.6,0.438,0.992,1,,,650.535,,,5,4,569.295,610.554,3.0,0.65,0.605,0.89,0.76,0.496,0.892,1,7
75,1065,46,40,4,M,319.366,4,5,"[3, 6, 6]","['0.52', '0.319', '0.912']",454.0,1195,1228,1243,917,892,1081.0,Lower Tertiary,0.52,0.319,0.912,4,4,5,576.443,798.25,369.447,4,5,421.85,785.486,4.0,0.72,0.422,0.692,0.85,0.54,0.316,1,7
76,1066,51,50,5,M,695.452,4,5,"[2, 7, 4]","['0.6', '0.739', '0.725']",361.0,1275,1351,1408,738,721,1090.0,Upper Tertiary,0.6,0.739,0.725,3,5,3,768.974,666.462,799.848,5,4,792.65,773.029,5.0,0.65,0.793,0.903,0.6,0.821,0.377,1,7
77,1067,48,44,5,F,768.431,4,5,"[1, 4, 10]","['0.55', '0.672', '0.754']",376.0,1258,1318,1325,847,767,1000.0,Upper Tertiary,0.55,0.672,0.754,4,5,3,308.904,492.296,127.859,4,5,622.561,671.861,2.0,0.76,0.7,0.993,0.75,0.798,0.715,1,7
78,1068,58,64,2,M,779.616,4,6,"[8, 9, 10]","['0.36', '0.926', '0.703']",350.0,1200,1311,1370,795,757,1077.0,Lower Secondary,0.36,0.926,0.703,3,3,3,795.876,796.773,799.384,5,3,735.308,565.809,3.0,0.6,0.597,0.927,0.6,0.672,0.966,1,7
79,1069,61,70,4,F,504.404,4,6,"[1, 6, 4]","['0.44', '0.504', '0.988']",493.0,1208,1247,1380,915,856,1048.0,Lower Tertiary,0.44,0.504,0.988,2,1,2,156.397,11.763,16.005,4,3,474.263,485.741,3.0,0.44,0.415,0.75,0.36,0.334,0.915,1,7
80,107,1,53,1,F,666.179,1,1,"[4, 10, 3]","['0.14', '0.833', '0.95']",441.0,,,,,,,Primary,0.14,0.833,0.95,,,,,,,,,,,,,,,,,,1,7
81,1070,46,40,3,F,412.232,4,5,"[1, 2, 6]","['0.33', '0.309', '0.992']",496.0,1209,1397,,780,851,1072.0,Upper Secondary,0.33,0.309,0.992,5,4,,525.841,471.595,,1,1,427.539,610.709,2.0,0.15,0.374,0.815,0.18,0.611,0.795,1,7
82,1071,47,42,5,M,711.239,3,5,"[3, 1, 7]","['0.65', '0.489', '0.781']",389.0,1240,1382,1392,728,717,1102.0,Upper Tertiary,0.65,0.489,0.781,4,4,4,204.575,67.679,69.6,5,3,609.396,319.846,5.0,0.9,0.457,0.995,0.42,0.26,0.268,1,7
83,1072,45,38,2,M,251.925,4,5,"[1, 7, 2]","['0.22', '0.268', '0.735']",367.0,1209,1397,,921,867,1070.0,Lower Secondary,0.22,0.268,0.735,5,4,,525.841,471.595,,3,3,488.099,532.464,3.0,0.45,0.488,0.956,0.36,0.366,0.906,1,7
84,1073,47,42,3,M,785.685,4,5,"[3, 5, 7]","['0.39', '0.737', '0.91']",455.0,1282,1343,1368,737,718,1015.0,Upper Secondary,0.39,0.737,0.91,3,3,3,706.095,664.852,719.92,2,3,755.143,325.791,5.0,0.36,0.519,0.88,0.45,0.305,0.89,1,7
85,1074,60,68,4,F,134.707,4,6,"[4, 7, 8]","['0.56', '0.143', '0.988']",493.0,1215,1373,1424,895,782,1078.0,Lower Tertiary,0.56,0.143,0.988,4,5,4,261.787,705.707,682.128,2,5,372.511,497.839,4.0,0.28,0.256,0.963,0.6,0.498,0.587,1,7
86,1075,46,40,5,M,710.58,4,5,"[5, 8, 10]","['0.75', '0.799', '0.852']",426.0,1394,1434,1469,871,837,1097.0,Upper Tertiary,0.75,0.799,0.852,5,5,4,768.352,719.14,668.877,2,4,78.08,236.507,3.0,0.3,0.078,0.966,0.52,0.222,0.319,1,7
87,1076,47,42,4,F,665.789,4,5,"[8, 5, 8]","['0.72', '0.624', '0.862']",431.0,1213,1255,,761,732,1042.0,Lower Tertiary,0.72,0.624,0.862,4,4,,541.785,389.05,,5,5,601.49,756.678,4.0,0.7,0.601,0.594,0.85,0.851,0.348,1,7
88,1077,63,74,3,F,792.888,4,6,"[5, 10, 9]","['0.45', '0.991', '0.81']",405.0,1200,1311,1370,743,716,1068.0,Upper Secondary,0.45,0.991,0.81,3,3,3,795.876,796.773,799.384,3,4,635.517,731.9,2.0,0.42,0.715,0.617,0.44,0.915,0.368,1,7
89,1078,48,44,4,M,141.806,3,5,"[6, 6, 2]","['0.64', '0.142', '0.81']",405.0,1215,1373,1424,722,714,1074.0,Lower Tertiary,0.64,0.142,0.81,4,5,4,261.787,705.707,682.128,5,4,458.573,626.293,4.0,0.7,0.487,0.98,0.8,0.509,0.552,1,7
90,1079,51,50,3,F,84.366,4,5,"[5, 2, 8]","['0.45', '0.063', '0.802']",401.0,1203,,,820,736,1089.0,Upper Secondary,0.45,0.063,0.802,3,,,691.283,,,4,5,776.097,586.837,4.0,0.8,0.582,0.95,0.65,0.513,0.998,1,7
91,108,2,46,1,F,195.767,1,1,"[7, 7, 3]","['0.17', '0.208', '0.948']",438.0,,,,,,310.0,Primary,0.17,0.208,0.948,,,,,,,,,,,3.0,,,,,,,1,7
92,1080,47,42,5,F,647.451,4,5,"[7, 4, 1]","['0.85', '0.567', '0.904']",452.0,1287,1293,,886,809,1083.0,Upper Tertiary,0.85,0.567,0.904,5,5,,337.193,508.244,,2,3,625.796,675.63,5.0,0.34,0.43,0.969,0.51,0.76,0.951,1,7
93,1081,59,66,4,F,300.952,4,6,"[6, 7, 5]","['0.64', '0.32', '0.894']",447.0,1195,1228,1243,751,746,1065.0,Lower Tertiary,0.64,0.32,0.894,4,4,5,576.443,798.25,369.447,2,3,288.424,55.857,4.0,0.4,0.198,0.934,0.54,0.059,0.798,1,7
