,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Child3,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child3_Edu,Child1_Income,Child2_Income,Child3_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
36,103,17,63,5,F,458.025,1,2,"[4, 1, 6]","['0.7', '0.315', '0.707']",314.0,543,558,,,,449.0,Upper Tertiary,0.7,0.315,0.707,4,4,,159.054,64.127,,,,,,4.0,,,,,,,3,6
37,1030,56,62,4,F,742.381,4,6,"[8, 10, 10]","['0.72', '0.928', '0.888']",438.0,1292,,,861,813,1009.0,Lower Tertiary,0.72,0.928,0.888,5,,,796.322,,,5,4,495.624,601.785,5.0,0.75,0.62,0.766,0.8,0.564,0.855,3,6
38,1031,47,44,3,M,357.302,4,5,"[6, 10, 6]","['0.48', '0.447', '0.968']",477.0,,,,765,740,955.0,Upper Secondary,0.48,0.447,0.968,,,,,,,4,5,658.267,554.083,5.0,0.64,0.453,0.77,0.65,0.554,0.703,3,6
39,1032,58,66,5,F,280.061,4,6,"[1, 9, 3]","['0.55', '0.333', '0.947']",465.0,1213,1322,1349,811,773,995.0,Upper Tertiary,0.55,0.333,0.947,3,4,3,554.602,347.92,542.99,4,5,259.112,504.681,4.0,0.68,0.227,0.72,1.0,0.442,0.745,3,6
40,1033,57,64,5,M,423.491,4,6,"[10, 6, 5]","['1.0', '0.423', '0.961']",473.0,1265,1296,,793,850,1076.0,Upper Tertiary,1.0,0.423,0.961,5,5,,667.38,641.334,,3,5,175.532,761.182,5.0,0.54,0.132,0.54,0.6,0.571,0.548,3,6
41,1034,48,46,4,F,52.751,4,5,"[1, 8, 7]","['0.44', '0.059', '0.826']",407.0,,,,852,840,1102.0,Lower Tertiary,0.44,0.059,0.826,,,,,,,5,4,623.008,456.045,3.0,0.9,0.545,0.72,0.72,0.371,0.61,3,6
42,1035,47,44,4,M,173.481,4,5,"[8, 2, 5]","['0.72', '0.13', '0.774']",381.0,1212,1259,1353,779,760,997.0,Lower Tertiary,0.72,0.13,0.774,5,5,5,455.192,385.794,607.453,3,5,718.448,787.511,5.0,0.39,0.584,0.994,0.7,0.541,0.934,3,6
43,1036,55,60,5,F,435.715,4,6,"[3, 8, 2]","['0.65', '0.49', '0.651']",321.0,1208,1320,,881,908,1002.0,Upper Tertiary,0.65,0.49,0.651,3,5,,291.309,799.466,,5,1,487.589,121.534,4.0,0.8,0.457,0.288,0.14,0.137,0.978,3,6
44,1037,49,48,1,F,746.449,4,5,"[1, 8, 8]","['0.11', '0.84', '0.919']",454.0,1300,,,905,873,1081.0,Primary,0.11,0.84,0.919,5,,,781.672,,,4,5,782.778,784.944,5.0,0.52,0.93,0.978,0.65,0.785,0.964,3,6
45,1038,51,52,4,F,720.911,4,5,"[1, 9, 1]","['0.44', '0.856', '0.89']",439.0,1242,1288,1329,904,876,967.0,Lower Tertiary,0.44,0.856,0.89,5,5,2,799.486,799.242,799.705,5,5,773.548,727.374,3.0,0.75,0.822,0.882,0.85,0.773,0.876,3,6
46,1039,56,62,3,F,675.734,4,6,"[10, 4, 1]","['0.6', '0.591', '0.521']",256.0,1256,1384,,797,766,961.0,Upper Secondary,0.6,0.591,0.521,4,5,,719.987,701.208,,5,3,601.963,616.937,5.0,0.6,0.715,0.721,0.42,0.733,0.947,3,6
47,104,23,62,4,M,430.451,1,3,"[1, 10, 3]","['0.44', '0.538', '0.571']",283.0,503,613,710,,,84.0,Lower Tertiary,0.44,0.538,0.571,2,5,3,473.443,785.674,489.188,,,,,3.0,,,,,,,3,6
48,1040,55,60,5,M,608.754,4,6,"[9, 7, 10]","['0.95', '0.647', '0.703']",345.0,1280,,,898,897,1083.0,Upper Tertiary,0.95,0.647,0.703,5,,,584.181,,,5,3,663.367,534.093,3.0,0.9,0.788,0.784,0.57,0.534,0.368,3,6
49,1041,48,46,5,F,667.064,4,5,"[10, 3, 6]","['1.0', '0.542', '0.933']",459.0,1248,1332,1374,894,859,1090.0,Upper Tertiary,1.0,0.542,0.933,5,5,5,388.415,245.373,700.264,5,4,624.127,573.274,3.0,0.55,0.507,0.986,0.64,0.43,0.888,3,6
50,1042,47,44,1,M,177.145,4,5,"[2, 4, 6]","['0.12', '0.155', '0.918']",450.0,1359,,,865,871,1068.0,Primary,0.12,0.155,0.918,4,,,312.14,,,2,3,263.051,771.69,4.0,0.3,0.214,0.97,0.42,0.675,0.952,3,6
51,1043,57,64,2,F,447.161,4,6,"[8, 4, 7]","['0.36', '0.391', '0.847']",415.0,1191,1207,1223,849,845,1087.0,Lower Secondary,0.36,0.391,0.847,4,5,4,787.352,648.45,695.079,5,5,667.075,794.875,5.0,0.95,0.709,0.918,0.95,0.696,0.986,3,6
52,1044,48,46,5,M,799.087,3,5,"[9, 2, 8]","['0.95', '0.599', '0.847']",416.0,,,,704,683,1073.0,Upper Tertiary,0.95,0.599,0.847,,,,,,,4,5,764.855,699.093,4.0,0.8,0.956,0.676,0.9,0.83,0.826,3,6
53,1045,57,64,2,M,174.014,4,6,"[1, 1, 8]","['0.22', '0.12', '0.835']",411.0,1188,,,755,819,1077.0,Lower Secondary,0.22,0.12,0.835,4,,,30.052,,,5,4,557.521,758.23,5.0,0.65,0.488,0.986,0.68,0.569,0.859,3,6
54,1046,48,46,3,F,654.988,4,5,"[5, 2, 3]","['0.45', '0.491', '0.486']",239.0,1243,1323,,803,807,1028.0,Upper Secondary,0.45,0.491,0.486,4,4,,269.879,431.945,,4,5,221.194,475.958,2.0,0.6,0.249,0.833,0.55,0.446,0.919,3,6
55,1047,49,48,4,F,715.97,4,5,"[6, 10, 9]","['0.64', '0.895', '0.272']",134.0,1192,1318,1342,835,832,1075.0,Lower Tertiary,0.64,0.895,0.272,3,3,5,792.029,752.657,786.801,5,5,752.408,703.595,5.0,0.85,0.893,0.68,0.6,0.836,0.728,3,6
56,1048,47,44,5,F,677.624,4,5,"[6, 8, 8]","['0.8', '0.762', '0.538']",265.0,1260,,,799,814,1080.0,Upper Tertiary,0.8,0.762,0.538,4,,,797.219,,,5,4,757.304,715.284,4.0,0.95,0.852,0.851,0.76,0.76,0.93,3,6
57,1049,56,62,4,F,762.567,4,6,"[7, 8, 3]","['0.68', '0.858', '0.984']",485.0,1184,1263,1333,851,775,994.0,Lower Tertiary,0.68,0.858,0.984,2,1,1,770.697,717.04,736.206,4,5,372.845,798.497,5.0,0.72,0.443,0.92,0.75,0.798,0.976,3,6
58,105,0,57,1,F,160.887,1,1,"[7, 10, 8]","['0.17', '0.201', '0']",,,,,,,,Primary,0.17,0.201,0,,,,,,,,,,,,,,,,,,3,6
59,1050,56,62,1,F,769.969,4,6,"[9, 10, 1]","['0.19', '0.962', '0.925']",456.0,,,,808,805,1025.0,Primary,0.19,0.962,0.925,,,,,,,1,3,742.998,590.806,5.0,0.13,0.789,0.929,0.39,0.739,0.972,3,6
60,1051,55,60,5,F,665.559,4,6,"[6, 2, 4]","['0.8', '0.499', '0.759']",374.0,1339,,,892,837,1085.0,Upper Tertiary,0.8,0.499,0.759,5,,,698.97,,,4,5,662.545,492.746,2.0,0.44,0.621,0.954,0.95,0.616,0.91,3,6
61,1052,57,64,5,M,745.182,4,6,"[6, 9, 10]","['0.8', '0.885', '0.909']",448.0,1264,1335,,754,749,970.0,Upper Tertiary,0.8,0.885,0.909,4,4,,792.275,795.186,,5,4,731.118,668.344,5.0,0.8,0.914,0.98,0.44,0.71,0.754,3,6
62,1053,58,66,1,F,789.76,4,6,"[2, 10, 1]","['0.12', '0.987', '0.883']",436.0,1239,1341,,825,785,1106.0,Primary,0.12,0.987,0.883,3,4,,799.812,799.265,,4,5,469.896,590.347,4.0,0.64,0.587,0.952,0.65,0.664,0.896,3,6
63,1054,49,48,4,M,793.679,4,5,"[5, 4, 8]","['0.6', '0.694', '0.528']",261.0,1363,,,856,854,991.0,Lower Tertiary,0.6,0.694,0.528,5,,,516.037,,,2,4,790.969,750.492,5.0,0.22,0.939,0.441,0.68,0.938,0.677,3,6
64,1055,57,64,5,M,741.875,4,6,"[8, 2, 8]","['0.9', '0.556', '0.754']",373.0,,,,858,827,1072.0,Upper Tertiary,0.9,0.556,0.754,,,,,,,3,5,795.298,713.149,4.0,0.45,0.696,0.828,0.75,0.535,0.845,3,6
65,1056,57,64,5,M,496.156,4,6,"[5, 9, 6]","['0.75', '0.589', '0.871']",432.0,1235,1301,1366,888,923,1067.0,Upper Tertiary,0.75,0.589,0.871,3,4,1,746.454,513.749,773.207,5,3,518.924,793.587,3.0,0.95,0.486,0.988,0.42,0.744,0.96,3,6
66,1057,48,46,2,F,784.964,3,5,"[2, 5, 9]","['0.24', '0.736', '0.922']",458.0,1216,1282,1338,709,695,1091.0,Lower Secondary,0.24,0.736,0.922,2,2,4,761.322,768.951,761.114,5,3,743.486,644.857,1.0,0.6,0.929,0.938,0.45,0.725,0.998,3,6
67,1058,50,50,5,M,643.084,3,5,"[7, 3, 7]","['0.85', '0.523', '0.778']",386.0,1231,1272,1410,737,739,1112.0,Upper Tertiary,0.85,0.523,0.778,4,5,5,128.399,543.307,553.385,4,5,766.408,468.689,4.0,0.72,0.766,0.82,1.0,0.498,0.861,3,6
68,1059,48,46,4,F,42.598,4,5,"[6, 8, 4]","['0.64', '0.048', '0.66']",328.0,,,,896,907,1061.0,Lower Tertiary,0.64,0.048,0.66,,,,,,,5,4,208.128,319.218,3.0,0.55,0.156,0.822,0.56,0.259,0.924,3,6
69,106,3,56,5,M,618.38,1,1,"[4, 6, 8]","['0.7', '0.618', '0.287']",127.0,,,,,,,Upper Tertiary,0.7,0.618,0.287,,,,,,,,,,,,,,,,,,3,6
70,1060,56,62,3,M,646.18,4,6,"[8, 9, 6]","['0.54', '0.767', '0.815']",402.0,,,,756,789,952.0,Upper Secondary,0.54,0.767,0.815,,,,,,,4,3,735.691,795.255,5.0,0.68,0.782,0.926,0.39,0.795,0.984,3,6
71,1061,57,64,3,M,4.946,4,6,"[4, 6, 7]","['0.42', '0.005', '0.749']",370.0,,,,886,841,1059.0,Upper Secondary,0.42,0.005,0.749,,,,,,,2,5,33.616,708.355,4.0,0.4,0.038,0.908,0.6,0.531,0.954,3,6
72,1062,47,44,5,F,770.249,4,5,"[5, 5, 8]","['0.75', '0.722', '0.933']",462.0,1195,1316,,848,901,1105.0,Upper Tertiary,0.75,0.722,0.933,5,4,,725.027,636.158,,5,2,754.146,749.557,3.0,0.85,0.896,0.858,0.4,0.75,0.972,3,6
73,1063,48,46,4,F,351.52,3,5,"[5, 5, 5]","['0.6', '0.33', '0.961']",474.0,1221,,,744,723,1016.0,Lower Tertiary,0.6,0.33,0.961,3,,,670.494,,,5,5,635.695,795.78,5.0,0.9,0.596,0.97,0.55,0.696,0.89,3,6
74,1064,57,64,3,F,58.942,4,6,"[10, 10, 3]","['0.6', '0.074', '0.917']",453.0,1241,1370,,801,780,1023.0,Upper Secondary,0.6,0.074,0.917,5,4,,251.477,550.106,,4,5,243.543,522.947,5.0,0.56,0.198,0.968,0.65,0.425,0.976,3,6
75,1065,47,44,5,M,572.727,3,5,"[7, 7, 9]","['0.85', '0.609', '0.752']",372.0,1268,1289,,741,725,1078.0,Upper Tertiary,0.85,0.609,0.752,4,5,,307.305,494.384,,5,1,793.583,784.621,4.0,1.0,0.694,0.738,0.11,0.588,0.76,3,6
76,1066,59,68,4,F,711.522,4,6,"[5, 9, 4]","['0.6', '0.845', '0.877']",435.0,1279,1357,,838,816,1084.0,Lower Tertiary,0.6,0.845,0.877,5,5,,730.807,713.584,,5,4,781.971,771.619,5.0,0.85,0.733,0.53,0.8,0.916,0.303,3,6
77,1067,59,68,3,F,504.583,4,6,"[4, 3, 10]","['0.42', '0.41', '0.998']",496.0,1235,1301,1366,804,860,1056.0,Upper Secondary,0.42,0.41,0.998,3,4,1,746.454,513.749,773.207,1,4,184.631,307.0,5.0,0.13,0.185,0.889,0.68,0.384,0.841,3,6
78,1068,47,44,4,F,205.265,4,5,"[2, 1, 2]","['0.48', '0.141', '0.918']",457.0,1359,,,864,869,1042.0,Lower Tertiary,0.48,0.141,0.918,4,,,312.14,,,4,5,793.726,729.26,1.0,0.52,0.695,0.507,0.65,0.729,0.798,3,6
79,1069,58,66,3,F,81.29,4,6,"[2, 8, 2]","['0.36', '0.091', '0.605']",302.0,,,,768,752,1107.0,Upper Secondary,0.36,0.091,0.605,,,,,,,5,3,610.948,754.296,2.0,0.55,0.458,0.757,0.57,0.66,0.632,3,6
80,107,1,50,4,F,453.852,1,1,"[2, 4, 2]","['0.48', '0.397', '0.666']",301.0,,,,,,23.0,Lower Tertiary,0.48,0.397,0.666,,,,,,,,,,,3.0,,,,,,,3,6
81,1070,48,46,4,F,788.507,4,5,"[7, 3, 8]","['0.68', '0.641', '0.782']",391.0,1234,,,834,809,1017.0,Lower Tertiary,0.68,0.641,0.782,3,,,151.072,,,5,5,780.484,751.222,5.0,0.9,0.927,0.723,0.75,0.939,0.695,3,6
82,1071,56,62,4,F,519.918,4,6,"[1, 9, 2]","['0.44', '0.617', '0.954']",477.0,1236,,,846,855,1015.0,Lower Tertiary,0.44,0.617,0.954,5,,,709.513,,,5,4,648.927,781.138,5.0,0.85,0.689,0.532,0.72,0.586,0.394,3,6
83,1072,47,44,4,F,450.284,4,5,"[1, 5, 6]","['0.44', '0.422', '0.895']",445.0,,,,862,820,1055.0,Lower Tertiary,0.44,0.422,0.895,,,,,,,2,5,789.068,753.302,5.0,0.34,0.74,0.825,0.8,0.753,0.881,3,6
84,1073,56,62,4,F,212.334,4,6,"[8, 4, 8]","['0.72', '0.186', '0.98']",487.0,,,,839,882,1044.0,Lower Tertiary,0.72,0.186,0.98,,,,,,,3,5,69.652,717.066,5.0,0.57,0.061,0.546,0.6,0.583,0.64,3,6
85,1074,47,44,1,M,496.273,4,5,"[8, 6, 4]","['0.18', '0.496', '0.972']",484.0,1244,,,753,828,1008.0,Primary,0.18,0.496,0.972,1,,,283.531,,,4,5,180.62,212.41,5.0,0.72,0.214,0.918,0.95,0.266,0.948,3,6
86,1075,57,64,5,M,577.029,4,6,"[2, 6, 5]","['0.6', '0.577', '0.513']",256.0,1192,1318,1342,863,796,1047.0,Upper Tertiary,0.6,0.577,0.513,3,3,5,792.029,752.657,786.801,3,5,275.733,461.992,4.0,0.51,0.327,0.956,0.85,0.577,0.97,3,6
87,1076,58,66,5,F,451.292,4,6,"[10, 5, 5]","['1.0', '0.423', '0.842']",421.0,1265,1296,,771,783,1033.0,Upper Tertiary,1.0,0.423,0.842,5,5,,667.38,641.334,,1,2,97.57,200.015,5.0,0.18,0.091,0.978,0.3,0.15,0.34,3,6
88,1077,56,62,5,F,545.958,4,6,"[2, 2, 10]","['0.6', '0.409', '0.844']",422.0,1188,,,758,823,1045.0,Upper Tertiary,0.6,0.409,0.844,4,,,30.052,,,4,5,758.487,752.118,2.0,0.68,0.758,0.216,0.95,0.799,0.493,3,6
89,1078,58,66,4,F,465.282,4,6,"[3, 3, 7]","['0.52', '0.378', '0.81']",404.0,1268,1289,,879,902,1065.0,Lower Tertiary,0.52,0.378,0.81,4,5,,307.305,494.384,,5,5,281.272,335.906,5.0,0.85,0.352,0.678,0.9,0.273,0.559,3,6
90,1079,56,62,3,F,126.729,5,6,"[6, 10, 2]","['0.48', '0.158', '0.59']",295.0,1246,1328,1386,830,759,1108.0,Upper Secondary,0.48,0.158,0.59,3,4,3,608.694,654.804,651.828,2,5,110.774,636.894,4.0,0.26,0.09,0.763,0.55,0.438,0.674,3,6
91,108,4,48,1,M,503.004,1,1,"[6, 9, 10]","['0.16', '0.597', '0.932']",409.0,615,688,725,,,60.0,Primary,0.16,0.597,0.932,5,4,1,564.707,785.862,784.621,,,,,1.0,,,,,,,3,6
92,1080,63,76,4,M,768.89,4,6,"[7, 10, 6]","['0.68', '0.961', '0.216']",108.0,1260,,,889,868,1048.0,Lower Tertiary,0.68,0.961,0.216,4,,,797.219,,,1,3,737.761,790.462,5.0,0.16,0.784,0.964,0.42,0.692,0.84,3,6
93,1081,56,62,5,M,714.42,4,6,"[1, 8, 1]","['0.55', '0.804', '0.924']",462.0,1300,,,791,778,1037.0,Upper Tertiary,0.55,0.804,0.924,5,,,781.672,,,5,2,656.699,693.954,1.0,0.65,0.821,0.564,0.24,0.781,0.667,3,6
94,1082,56,62,5,F,563.288,4,6,"[6, 10, 2]","['0.8', '0.704', '0.814']",407.0,1252,1313,1345,909,918,1088.0,Upper Tertiary,0.8,0.704,0.814,5,4,4,699.635,752.121,698.985,5,3,766.71,110.225,4.0,1.0,0.719,0.984,0.6,0.09,0.72,3,6
95,1083,49,48,3,F,719.086,4,5,"[9, 4, 7]","['0.57', '0.629', '0.402']",201.0,1280,,,833,800,1040.0,Upper Secondary,0.57,0.629,0.402,5,,,584.181,,,3,5,690.129,398.545,5.0,0.57,0.518,0.898,0.6,0.498,0.319,3,6
96,1084,56,62,5,M,777.492,4,6,"[10, 7, 7]","['1.0', '0.826', '0.892']",445.0,1279,1357,,874,836,1066.0,Upper Tertiary,1.0,0.826,0.892,5,5,,730.807,713.584,,1,2,754.146,701.242,4.0,0.15,0.801,0.924,0.38,0.833,0.984,3,6
