,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,12,55,3,F,440.323,1,2,"[7, 6, 8]","['0.51', '0.44', '0.575']",257.0,636,673,,,299.0,Upper Secondary,0.51,0.44,0.575,4,4,528.44,269.095,,,,,3.0,,,,,,,4,10
1,1,12,63,3,F,275.896,1,2,"[10, 3, 9]","['0.6', '0.224', '0.807']",376.0,566,,,,489.0,Upper Secondary,0.6,0.224,0.807,4,,424.433,,,,,,3.0,,,,,,,4,10
2,10,9,40,2,F,373.39,1,2,"[4, 4, 7]","['0.28', '0.327', '0.873']",385.0,533,583,,,172.0,Lower Secondary,0.28,0.327,0.873,4,2,411.611,685.284,,,,,2.0,,,,,,,4,10
3,100,2,46,4,F,455.729,1,1,"[2, 4, 8]","['0.48', '0.399', '0.66']",295.0,,,,,,Lower Tertiary,0.48,0.399,0.66,,,,,,,,,,,,,,,,4,10
4,1000,57,66,4,F,506.456,4,6,"[4, 3, 10]","['0.56', '0.411', '0.94']",457.0,1264,1267,780,824,972.0,Lower Tertiary,0.56,0.411,0.94,4,5,739.546,721.632,4,4,231.808,416.281,4.0,0.48,0.246,0.819,0.48,0.338,0.742,4,10
5,1001,56,64,4,M,268.954,4,6,"[2, 2, 4]","['0.48', '0.202', '0.99']",482.0,1240,1302,834,793,980.0,Lower Tertiary,0.48,0.202,0.99,3,5,24.045,519.421,5,5,753.03,755.54,4.0,0.55,0.753,0.972,0.7,0.567,0.961,4,10
6,1002,49,50,4,M,790.443,4,5,"[8, 9, 6]","['0.72', '0.939', '0.848']",413.0,1306,1327,770,821,1054.0,Lower Tertiary,0.72,0.939,0.848,5,4,761.228,734.573,4,4,624.124,757.118,4.0,0.68,0.702,0.612,0.68,0.852,0.882,4,10
7,1003,48,48,5,F,799.993,4,5,"[8, 3, 6]","['0.9', '0.65', '0.867']",423.0,1171,1205,898,888,1011.0,Upper Tertiary,0.9,0.65,0.867,5,5,448.98,653.229,5,5,781.489,799.811,5.0,1.0,0.977,0.958,0.8,0.95,0.852,4,10
8,1004,48,48,3,M,766.74,4,5,"[4, 4, 8]","['0.42', '0.671', '0.935']",457.0,1213,1255,771,846,954.0,Upper Secondary,0.42,0.671,0.935,4,4,744.427,744.502,3,3,717.817,263.755,3.0,0.54,0.493,0.959,0.6,0.33,0.879,4,10
9,1005,48,48,5,F,756.354,4,5,"[5, 2, 3]","['0.75', '0.567', '0.829']",406.0,1228,1242,903,895,976.0,Upper Tertiary,0.75,0.567,0.829,5,5,209.708,622.074,4,4,466.818,267.337,5.0,0.8,0.35,0.934,0.68,0.334,0.818,4,10
