,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
14,101,10,50,2,F,438.547,1,2,"[1, 10, 3]","['0.22', '0.548', '0.856']",417.0,651,725,,,273.0,Lower Secondary,0.22,0.548,0.856,5,5,594.872,717.45,,,,,,,,,,,2,6
15,1010,48,50,2,M,278.55,3,5,"[7, 5, 10]","['0.34', '0.261', '0.942']",435.0,1223,1294,717,697,1116.0,Lower Secondary,0.34,0.261,0.942,3,5,698.914,672.248,1,2,124.116,283.385,0.15,0.116,0.992,0.34,0.301,0.738,2,6
16,1011,46,46,4,M,614.39,3,5,"[1, 3, 9]","['0.44', '0.499', '0.868']",400.0,1171,1231,721,714,1086.0,Lower Tertiary,0.44,0.499,0.868,2,2,101.906,142.311,5,2,340.218,596.155,0.9,0.425,0.602,0.36,0.633,0.882,2,6
17,1012,55,64,4,F,709.885,4,6,"[9, 1, 2]","['0.76', '0.488', '0.826']",380.0,1205,1251,802,806,990.0,Lower Tertiary,0.76,0.488,0.826,5,4,657.242,588.752,5,5,769.431,511.58,0.85,0.914,0.976,0.95,0.608,0.934,2,6
18,1013,46,46,2,F,67.697,4,5,"[4, 10, 1]","['0.28', '0.085', '0.941']",434.0,1255,1310,815,761,996.0,Lower Secondary,0.28,0.085,0.941,5,5,782.943,778.76,4,4,138.889,122.167,0.48,0.139,0.928,0.52,0.115,0.962,2,6
19,1014,54,62,3,F,762.166,4,6,"[5, 10, 10]","['0.45', '0.953', '0.981']",453.0,1281,1313,798,788,980.0,Upper Secondary,0.45,0.953,0.981,4,5,775.843,795.903,2,2,799.435,736.944,0.24,0.949,0.834,0.36,0.829,0.954,2,6
20,1015,54,62,2,M,10.091,5,6,"[8, 9, 1]","['0.36', '0.012', '0.837']",386.0,1235,1274,785,810,1142.0,Lower Secondary,0.36,0.012,0.837,5,4,735.962,297.404,3,3,223.809,206.884,0.42,0.154,0.945,0.36,0.233,0.996,2,6
21,1016,53,60,5,M,505.666,4,6,"[10, 6, 10]","['1.0', '0.506', '0.877']",405.0,,,896,881,,Upper Tertiary,1.0,0.506,0.877,,,,,1,5,746.345,575.353,0.17,0.7,0.157,0.65,0.539,0.736,2,6
22,1017,54,62,4,F,477.146,5,6,"[10, 9, 3]","['0.8', '0.567', '0.87']",403.0,1286,1321,903,882,986.0,Lower Tertiary,0.8,0.567,0.87,5,4,634.765,750.936,2,4,746.657,695.219,0.32,0.607,0.342,0.76,0.608,0.816,2,6
23,1018,54,62,1,F,34.322,4,6,"[5, 9, 10]","['0.15', '0.041', '0.987']",458.0,1226,1291,789,782,968.0,Primary,0.15,0.041,0.987,2,4,563.057,735.537,4,4,331.383,36.148,0.72,0.269,0.998,0.6,0.029,0.869,2,6
24,1019,54,62,4,M,221.021,5,6,"[10, 1, 10]","['0.8', '0.152', '0.935']",434.0,,,841,786,,Lower Tertiary,0.8,0.152,0.935,,,,,5,5,755.109,779.574,0.7,0.614,0.834,0.7,0.633,0.918,2,6
25,102,23,64,4,F,265.815,1,3,"[1, 3, 2]","['0.44', '0.216', '0.865']",377.0,594,731,,,527.0,Lower Tertiary,0.44,0.216,0.865,5,5,694.886,574.006,,,,,,,,,,,2,6
26,1020,53,60,5,M,626.675,4,6,"[4, 8, 5]","['0.7', '0.705', '0.772']",359.0,1259,1280,820,749,1095.0,Upper Tertiary,0.7,0.705,0.772,5,4,760.967,627.816,5,5,356.192,326.876,1.0,0.378,0.714,0.65,0.286,0.703,2,6
27,1021,55,64,5,F,799.923,4,6,"[3, 7, 8]","['0.65', '0.85', '0.835']",389.0,1162,1216,769,787,988.0,Upper Tertiary,0.65,0.85,0.835,3,3,166.023,85.773,4,4,779.872,546.559,0.52,0.829,0.938,0.64,0.683,0.852,2,6
28,1022,55,64,5,M,782.218,4,6,"[8, 2, 9]","['0.9', '0.587', '0.886']",413.0,1311,1323,808,814,1121.0,Upper Tertiary,0.9,0.587,0.886,5,5,687.01,437.462,1,1,404.892,274.539,0.18,0.43,0.722,0.2,0.24,0.789,2,6
29,1023,55,64,2,M,778.674,4,6,"[10, 7, 2]","['0.4', '0.827', '0.935']",431.0,1169,1241,837,836,1054.0,Lower Secondary,0.4,0.827,0.935,3,5,758.608,706.35,5,5,667.74,688.864,0.85,0.626,0.957,0.9,0.732,0.927,2,6
30,1024,53,60,4,M,547.98,4,6,"[2, 4, 5]","['0.48', '0.479', '0.897']",411.0,,,772,794,,Lower Tertiary,0.48,0.479,0.897,,,,,1,1,62.106,315.013,0.18,0.054,0.909,0.15,0.335,0.931,2,6
31,1025,47,48,5,F,750.219,4,5,"[8, 1, 7]","['0.9', '0.516', '0.996']",457.0,1186,1278,846,824,953.0,Upper Tertiary,0.9,0.516,0.996,5,5,782.626,332.0,5,5,787.868,657.077,0.6,0.739,0.734,0.75,0.657,0.666,2,6
32,1026,59,72,5,M,589.139,5,6,"[8, 1, 4]","['0.9', '0.405', '0.893']",411.0,1191,1276,858,768,1104.0,Upper Tertiary,0.9,0.405,0.893,4,5,285.823,371.039,4,4,712.512,763.204,0.6,0.623,0.66,0.6,0.811,0.489,2,6
33,1027,48,50,3,M,782.753,4,5,"[10, 10, 2]","['0.6', '0.978', '0.976']",450.0,1182,1270,776,883,1059.0,Upper Secondary,0.6,0.978,0.976,3,2,799.992,799.985,1,1,782.449,273.237,0.11,0.831,0.914,0.14,0.342,0.631,2,6
34,1028,54,62,4,F,188.65,4,6,"[7, 6, 3]","['0.68', '0.189', '0.573']",264.0,1263,1306,865,832,992.0,Lower Tertiary,0.68,0.189,0.573,5,4,247.153,357.929,5,5,791.836,575.126,0.85,0.742,0.996,0.9,0.467,0.923,2,6
35,1029,47,48,5,M,745.429,4,5,"[9, 3, 3]","['0.95', '0.606', '0.892']",411.0,1206,1238,907,855,1074.0,Upper Tertiary,0.95,0.606,0.892,5,5,708.515,657.774,4,4,715.777,685.808,0.48,0.805,0.954,0.8,0.814,0.839,2,6
36,103,0,48,5,M,602.691,1,1,"[3, 7, 5]","['0.65', '0.64', '0']",,,,,,,Upper Tertiary,0.65,0.64,0,,,,,,,,,,,,,,,2,6
37,1030,54,62,4,M,550.358,4,6,"[8, 8, 10]","['0.72', '0.619', '0.829']",383.0,1338,1341,848,897,1162.0,Lower Tertiary,0.72,0.619,0.829,4,4,561.107,615.619,3,3,95.416,466.657,0.54,0.107,0.674,0.33,0.35,0.943,2,6
38,1031,48,50,4,M,4.423,4,5,"[9, 6, 5]","['0.76', '0.004', '0.991']",459.0,1215,1284,755,741,1134.0,Lower Tertiary,0.76,0.004,0.991,4,5,459.869,394.967,5,5,576.841,88.957,0.65,0.541,0.875,0.75,0.067,0.882,2,6
39,1032,48,50,5,F,187.97,4,5,"[8, 4, 10]","['0.9', '0.164', '0.896']",415.0,1179,1252,825,811,960.0,Upper Tertiary,0.9,0.164,0.896,5,5,624.012,459.435,4,4,596.423,195.295,0.68,0.41,0.92,0.68,0.159,0.893,2,6
40,1033,55,64,5,M,611.733,5,6,"[9, 2, 8]","['0.95', '0.459', '0.966']",448.0,1176,1300,851,828,1085.0,Upper Tertiary,0.95,0.459,0.966,5,5,506.649,368.678,4,4,476.77,799.539,0.8,0.387,0.826,0.8,0.85,0.232,2,6
41,1034,46,46,4,F,795.235,4,5,"[7, 6, 7]","['0.68', '0.795', '0.568']",264.0,1268,1319,854,805,970.0,Lower Tertiary,0.68,0.795,0.568,5,5,796.948,744.663,4,4,789.151,768.887,0.48,0.986,0.851,0.64,0.961,0.934,2,6
42,1035,56,66,4,M,267.803,4,6,"[3, 10, 3]","['0.52', '0.335', '0.826']",385.0,1196,1250,830,818,1084.0,Lower Tertiary,0.52,0.335,0.826,5,5,756.35,523.038,4,4,752.923,745.459,0.52,0.565,0.592,0.44,0.513,0.752,2,6
43,1036,45,44,5,M,726.396,4,5,"[9, 3, 7]","['0.95', '0.59', '0.925']",432.0,1331,1337,900,843,1155.0,Upper Tertiary,0.95,0.59,0.925,5,5,279.908,501.622,4,4,658.261,638.422,0.6,0.453,0.885,0.44,0.519,0.408,2,6
44,1037,54,62,5,M,780.405,4,6,"[9, 5, 1]","['0.95', '0.732', '0.998']",467.0,1330,1335,775,876,1161.0,Upper Tertiary,0.95,0.732,0.998,4,3,650.782,606.105,3,3,693.522,764.004,0.42,0.737,0.86,0.39,0.907,0.813,2,6
45,1038,54,62,5,F,772.543,4,6,"[9, 2, 2]","['0.95', '0.579', '0.693']",325.0,1178,1293,744,723,956.0,Upper Tertiary,0.95,0.579,0.693,5,5,797.767,792.416,1,1,724.699,336.673,0.13,0.815,0.923,0.13,0.295,0.716,2,6
46,1039,49,52,4,F,795.908,4,5,"[7, 7, 8]","['0.68', '0.846', '0.938']",441.0,1225,1282,821,773,981.0,Lower Tertiary,0.68,0.846,0.938,4,4,748.655,751.344,4,4,753.594,687.179,0.52,0.895,0.957,0.56,0.859,0.793,2,6
47,104,10,48,1,F,404.022,1,2,"[2, 2, 6]","['0.12', '0.303', '0.982']",431.0,643,723,,,466.0,Primary,0.12,0.303,0.982,1,1,694.844,336.673,,,,,,,,,,,2,6
48,1040,53,60,4,M,366.882,4,6,"[6, 3, 7]","['0.64', '0.298', '0.962']",453.0,,,873,803,,Lower Tertiary,0.64,0.298,0.962,,,,,5,5,778.563,629.509,0.55,0.779,0.869,0.75,0.433,0.989,2,6
49,1041,46,46,3,M,788.85,4,5,"[3, 8, 1]","['0.39', '0.887', '0.917']",433.0,,,804,807,,Upper Secondary,0.39,0.887,0.917,,,,,3,3,772.188,441.436,0.39,0.965,0.921,0.36,0.552,0.425,2,6
50,1042,46,46,1,F,593.202,4,5,"[6, 1, 8]","['0.16', '0.408', '0.96']",454.0,1209,1224,867,909,1057.0,Primary,0.16,0.408,0.96,5,1,204.252,385.199,1,5,539.904,238.545,0.12,0.641,0.96,0.6,0.253,0.98,2,6
51,1043,54,62,4,F,536.029,5,6,"[2, 5, 7]","['0.48', '0.503', '0.956']",453.0,1172,1232,870,831,1003.0,Lower Tertiary,0.48,0.503,0.956,5,4,735.89,596.803,5,5,397.776,255.25,0.65,0.497,0.519,0.7,0.303,0.865,2,6
52,1044,53,60,4,M,674.19,4,6,"[9, 8, 2]","['0.76', '0.758', '0.743']",353.0,,,790,759,,Lower Tertiary,0.76,0.758,0.743,,,,,4,4,162.177,582.543,0.8,0.193,0.835,0.76,0.4,0.111,2,6
53,1045,48,50,5,F,327.253,4,5,"[6, 3, 7]","['0.8', '0.266', '0.887']",422.0,1188,1222,864,895,982.0,Upper Tertiary,0.8,0.266,0.887,5,5,575.809,410.964,3,3,413.315,434.54,0.48,0.284,0.467,0.42,0.326,0.955,2,6
54,1046,54,62,3,F,176.223,4,6,"[9, 2, 2]","['0.57', '0.132', '0.956']",456.0,1212,1213,752,736,995.0,Upper Secondary,0.57,0.132,0.956,3,5,528.984,570.847,1,3,54.982,186.132,0.14,0.048,0.923,0.57,0.198,0.852,2,6
55,1047,46,46,4,M,786.337,4,5,"[6, 7, 8]","['0.64', '0.835', '0.979']",467.0,1173,1247,791,766,1131.0,Lower Tertiary,0.64,0.835,0.979,5,3,728.882,655.123,5,5,761.536,643.248,0.6,0.904,0.759,0.8,0.804,0.833,2,6
56,1048,48,50,4,F,233.033,4,5,"[2, 2, 2]","['0.48', '0.175', '0.864']",413.0,1249,1289,886,887,1051.0,Lower Tertiary,0.48,0.175,0.864,4,4,680.437,587.986,3,5,777.043,464.279,0.51,0.923,0.71,0.8,0.319,0.947,2,6
57,1049,53,60,3,F,243.954,4,6,"[8, 4, 3]","['0.54', '0.213', '0.551']",264.0,1177,1229,856,869,1067.0,Upper Secondary,0.54,0.213,0.551,4,4,519.716,521.325,3,5,722.43,745.085,0.45,0.587,0.981,0.65,0.652,0.861,2,6
58,105,12,54,5,M,576.455,1,2,"[6, 1, 1]","['0.8', '0.396', '0.462']",224.0,514,654,,,3.0,Upper Tertiary,0.8,0.396,0.462,5,5,399.016,376.312,,,,,,,,,,,2,6
59,1050,46,46,2,M,658.192,4,5,"[9, 1, 10]","['0.38', '0.453', '0.958']",458.0,1167,1260,857,844,1073.0,Lower Secondary,0.38,0.453,0.958,5,2,496.804,718.757,2,5,638.667,445.972,0.26,0.599,0.973,0.75,0.502,0.964,2,6
60,1051,46,46,4,M,610.122,3,5,"[5, 7, 6]","['0.6', '0.648', '0.977']",465.0,1249,1289,728,722,1048.0,Lower Tertiary,0.6,0.648,0.977,4,4,680.437,587.986,4,4,571.74,610.174,0.76,0.607,0.918,0.64,0.648,0.976,2,6
61,1052,49,52,5,M,665.034,4,5,"[10, 10, 7]","['1.0', '0.831', '0.981']",467.0,,,731,724,,Upper Tertiary,1.0,0.831,0.981,,,,,5,5,574.006,491.319,1.0,0.682,0.998,0.9,0.553,0.908,2,6
62,1053,53,60,4,M,787.098,4,6,"[7, 7, 4]","['0.68', '0.836', '0.493']",235.0,1174,1315,890,892,1115.0,Lower Tertiary,0.68,0.836,0.493,4,4,756.647,736.138,1,3,744.816,774.937,0.18,0.931,0.873,0.36,0.92,0.961,2,6
63,1054,53,60,2,F,712.642,4,5,"[8, 8, 9]","['0.36', '0.802', '0.883']",422.0,1169,1241,762,754,1023.0,Lower Secondary,0.36,0.802,0.883,3,5,758.608,706.35,2,2,301.702,743.519,0.24,0.358,0.951,0.38,0.836,0.985,2,6
64,1055,53,60,5,M,581.624,4,6,"[3, 9, 4]","['0.65', '0.691', '0.979']",469.0,,,835,809,,Upper Tertiary,0.65,0.691,0.979,,,,,5,5,496.007,398.44,0.9,0.434,0.953,0.8,0.473,0.917,2,6
65,1056,53,60,5,M,798.146,4,6,"[10, 4, 6]","['1.0', '0.698', '0.981']",469.0,1332,1334,812,743,1157.0,Upper Tertiary,1.0,0.698,0.981,5,5,571.448,751.916,5,5,796.727,735.471,0.65,0.896,0.789,0.85,0.919,0.575,2,6
66,1057,46,46,1,M,637.309,4,5,"[5, 3, 9]","['0.15', '0.518', '0.688']",329.0,1209,1224,771,822,1042.0,Primary,0.15,0.518,0.688,5,1,204.252,385.199,1,1,723.645,683.537,0.18,0.588,0.938,0.12,0.726,0.987,2,6
67,1058,58,70,1,M,777.32,4,6,"[6, 1, 3]","['0.16', '0.534', '0.983']",471.0,1228,1290,847,849,1102.0,Primary,0.16,0.534,0.983,2,2,73.4,57.652,4,4,637.375,777.56,0.48,0.757,0.92,0.6,0.923,0.975,2,6
68,1059,46,46,3,F,799.962,4,5,"[4, 10, 5]","['0.42', '1.0', '0.919']",440.0,1182,1270,845,795,1027.0,Upper Secondary,0.42,1.0,0.919,3,2,799.992,799.985,4,4,799.018,665.551,0.72,0.899,0.992,0.72,0.832,0.88,2,6
69,106,1,51,4,M,435.866,1,1,"[6, 10, 2]","['0.64', '0.545', '0.365']",172.0,547,,,,181.0,Lower Tertiary,0.64,0.545,0.365,5,,731.0,,,,,,,,,,,,2,6
70,1060,46,46,3,F,765.311,4,5,"[8, 2, 2]","['0.54', '0.574', '0.998']",478.0,1262,1314,765,861,1079.0,Upper Secondary,0.54,0.574,0.998,5,3,591.588,455.77,3,3,740.545,636.269,0.42,0.787,0.812,0.57,0.557,0.983,2,6
71,1061,47,48,4,M,659.405,3,5,"[6, 7, 5]","['0.64', '0.701', '0.977']",469.0,1185,1245,732,725,1106.0,Lower Tertiary,0.64,0.701,0.977,3,3,648.279,680.37,5,5,534.841,717.45,0.9,0.568,0.908,0.65,0.762,0.9,2,6
72,1062,53,60,5,M,587.236,4,6,"[2, 6, 6]","['0.6', '0.587', '0.983']",472.0,1187,1269,829,777,1107.0,Upper Tertiary,0.6,0.587,0.983,2,1,522.865,553.827,5,5,328.556,232.265,1.0,0.329,0.968,1.0,0.261,0.912,2,6
73,1063,57,68,5,M,374.343,4,6,"[4, 2, 10]","['0.7', '0.281', '0.786']",378.0,1203,1240,889,866,1125.0,Upper Tertiary,0.7,0.281,0.786,5,5,621.776,436.373,5,5,475.383,767.298,0.55,0.357,0.728,0.65,0.575,0.748,2,6
74,1064,55,64,5,M,775.32,4,6,"[10, 6, 2]","['1.0', '0.775', '0.998']",481.0,1295,1317,894,860,1146.0,Upper Tertiary,1.0,0.775,0.998,5,5,480.952,485.381,2,5,787.623,295.217,0.36,0.689,0.878,0.7,0.295,0.768,2,6
75,1065,56,66,5,M,435.455,4,6,"[2, 7, 8]","['0.6', '0.463', '0.967']",466.0,,,770,751,,Upper Tertiary,0.6,0.463,0.967,,,,,4,5,437.504,605.155,0.6,0.465,0.96,0.95,0.643,0.881,2,6
76,1066,53,60,2,M,746.384,4,6,"[7, 6, 1]","['0.34', '0.746', '0.944']",455.0,1265,1308,885,813,1109.0,Lower Secondary,0.34,0.746,0.944,3,5,726.417,572.81,2,2,767.701,603.161,0.32,0.624,0.751,0.26,0.603,0.73,2,6
77,1067,54,62,3,M,459.906,4,6,"[7, 4, 2]","['0.51', '0.402', '0.928']",448.0,1177,1229,800,780,1049.0,Upper Secondary,0.51,0.402,0.928,4,4,519.716,521.325,1,2,237.737,233.953,0.11,0.208,0.872,0.32,0.278,0.869,2,6
78,1068,50,54,2,M,601.758,4,5,"[1, 9, 5]","['0.22', '0.715', '0.942']",454.0,1198,1303,880,884,1112.0,Lower Secondary,0.22,0.715,0.942,3,1,669.92,760.92,1,2,436.091,103.645,0.11,0.491,0.944,0.38,0.097,0.938,2,6
79,1069,53,60,5,F,689.589,4,6,"[1, 4, 3]","['0.55', '0.603', '0.704']",340.0,1180,1261,834,850,964.0,Upper Tertiary,0.55,0.603,0.704,5,3,688.009,172.303,4,4,521.349,104.077,0.56,0.391,0.951,0.68,0.124,0.908,2,6
80,107,21,61,4,F,527.235,1,3,"[5, 7, 1]","['0.6', '0.56', '0.406']",186.0,569,716,,,448.0,Lower Tertiary,0.6,0.56,0.406,5,4,755.726,664.129,,,,,,,,,,,2,6
81,1070,55,64,3,M,356.836,4,6,"[4, 7, 8]","['0.42', '0.379', '0.313']",151.0,1220,1264,875,792,1092.0,Upper Secondary,0.42,0.379,0.313,2,5,75.741,681.043,3,3,101.755,440.435,0.51,0.095,0.927,0.51,0.33,0.902,2,6
82,1071,56,66,4,F,562.213,4,6,"[10, 6, 8]","['0.8', '0.562', '0.89']",428.0,1190,1288,862,904,1083.0,Lower Tertiary,0.8,0.562,0.89,4,1,128.212,283.194,4,4,603.273,469.947,0.44,0.528,0.971,0.48,0.47,0.754,2,6
83,1072,45,44,5,M,788.244,4,5,"[9, 1, 6]","['0.95', '0.542', '0.621']",298.0,1168,1234,838,784,1129.0,Upper Tertiary,0.95,0.542,0.621,5,5,524.834,735.954,1,1,373.612,195.679,0.13,0.28,0.391,0.16,0.22,0.483,2,6
84,1073,50,54,2,F,491.604,4,5,"[10, 5, 7]","['0.4', '0.461', '0.836']",402.0,1167,1260,840,796,1050.0,Lower Secondary,0.4,0.461,0.836,5,2,496.804,718.757,2,2,534.391,472.996,0.38,0.601,0.804,0.4,0.384,0.951,2,6
85,1074,48,50,4,F,738.117,4,5,"[10, 5, 8]","['0.8', '0.692', '0.869']",418.0,1206,1238,878,905,1029.0,Lower Tertiary,0.8,0.692,0.869,5,5,708.515,657.774,4,4,199.22,277.782,0.68,0.187,0.927,0.76,0.295,0.425,2,6
86,1075,54,62,5,F,660.391,5,6,"[1, 9, 1]","['0.55', '0.784', '0.855']",412.0,1197,1230,893,906,1077.0,Upper Tertiary,0.55,0.784,0.855,5,5,656.957,633.326,5,5,708.735,762.734,0.85,0.797,0.56,0.95,0.81,0.731,2,6
87,1076,60,74,3,M,41.407,4,6,"[6, 3, 5]","['0.48', '0.034', '0.981']",474.0,1211,1266,819,747,1088.0,Upper Secondary,0.48,0.034,0.981,2,2,101.079,23.216,4,4,125.196,418.244,0.68,0.086,0.846,0.68,0.366,0.852,2,6
88,1077,47,48,5,M,641.82,4,5,"[3, 6, 8]","['0.65', '0.642', '0.855']",414.0,1197,1230,745,737,1075.0,Upper Tertiary,0.65,0.642,0.855,5,5,656.957,633.326,4,4,502.621,749.667,0.52,0.44,0.578,0.64,0.515,0.98,2,6
89,1078,46,46,3,M,628.063,4,5,"[4, 1, 3]","['0.42', '0.432', '0.893']",432.0,,,767,833,,Upper Secondary,0.42,0.432,0.893,,,,,4,4,398.679,314.025,0.48,0.374,0.976,0.52,0.373,0.479,2,6
90,1079,54,62,3,M,792.98,4,6,"[6, 2, 4]","['0.48', '0.595', '0.715']",346.0,1262,1314,742,764,1060.0,Upper Secondary,0.48,0.595,0.715,5,3,591.588,455.77,4,4,661.323,741.493,0.48,0.661,0.334,0.64,0.741,0.633,2,6
91,108,10,43,3,M,240.195,1,2,"[8, 1, 4]","['0.54', '0.165', '0.912']",443.0,501,555,,,81.0,Upper Secondary,0.54,0.165,0.912,5,3,211.232,482.588,,,,,,,,,,,2,6
92,1080,54,62,5,M,530.039,5,6,"[5, 8, 9]","['0.75', '0.596', '0.868']",420.0,1170,1237,799,758,1120.0,Upper Tertiary,0.75,0.596,0.868,4,4,736.934,772.927,5,5,567.759,434.514,0.6,0.461,0.852,0.55,0.489,0.91,2,6
93,1081,46,46,2,M,545.865,4,5,"[5, 10, 8]","['0.3', '0.682', '0.879']",423.0,1219,1318,757,750,1101.0,Lower Secondary,0.3,0.682,0.879,3,5,697.594,645.984,4,4,237.86,231.094,0.48,0.253,0.946,0.76,0.231,0.965,2,6
94,1082,55,64,5,F,786.016,5,6,"[3, 6, 7]","['0.65', '0.786', '0.998']",481.0,1175,1316,888,783,959.0,Upper Tertiary,0.65,0.786,0.998,1,2,466.943,307.648,5,5,668.125,325.385,0.75,0.543,0.855,1.0,0.407,0.865,2,6
95,1083,53,60,5,M,728.96,4,6,"[8, 1, 3]","['0.9', '0.501', '0.996']",480.0,1190,1288,891,859,1071.0,Upper Tertiary,0.9,0.501,0.996,4,1,128.212,283.194,3,5,780.008,565.801,0.39,0.926,0.625,0.9,0.46,0.65,2,6
96,1084,54,62,4,F,408.557,4,6,"[9, 5, 8]","['0.76', '0.383', '0.741']",358.0,1196,1250,908,898,1035.0,Lower Tertiary,0.76,0.383,0.741,5,5,756.35,523.038,5,5,775.669,799.772,0.65,0.776,0.82,0.85,0.75,0.832,2,6
97,1085,56,64,5,F,613.094,5,6,"[1, 5, 8]","['0.55', '0.575', '0.948']",459.0,1176,1300,893,906,1033.0,Upper Tertiary,0.55,0.575,0.948,5,5,506.649,368.678,5,5,708.735,762.734,0.85,0.797,0.56,0.95,0.81,0.731,2,6
98,1086,60,72,2,F,778.002,4,6,"[1, 5, 4]","['0.22', '0.729', '0.901']",436.0,1171,1231,890,892,1011.0,Lower Secondary,0.22,0.729,0.901,2,2,101.906,142.311,1,3,744.816,774.937,0.18,0.931,0.873,0.36,0.92,0.961,2,6
99,1087,54,60,4,M,652.148,5,6,"[1, 10, 9]","['0.44', '0.815', '0.959']",464.0,1326,1333,851,828,1154.0,Lower Tertiary,0.44,0.815,0.959,4,5,748.708,782.847,4,4,476.77,799.539,0.8,0.387,0.826,0.8,0.85,0.232,2,6
100,1088,48,48,3,F,215.218,4,5,"[1, 8, 7]","['0.33', '0.242', '0.93']",451.0,1211,1266,910,872,1076.0,Upper Secondary,0.33,0.242,0.93,2,2,101.079,23.216,3,5,798.77,784.67,0.54,0.599,0.978,0.8,0.785,0.969,2,6
101,1089,61,74,3,M,170.199,5,6,"[2, 5, 4]","['0.36', '0.16', '0.973']",472.0,,,858,768,,Upper Secondary,0.36,0.16,0.973,,,,,4,4,712.512,763.204,0.6,0.623,0.66,0.6,0.811,0.489,2,6
