,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
17,1012,40,34,5,M,529.075,4,5,"[1, 5, 6]","['0.55', '0.496', '0.997']",387.0,1189,1214,791,766,1022.0,Upper Tertiary,0.55,0.496,0.997,1,2,14.601,140.866,3,4,57.132,378.953,0.39,0.05,0.443,0.56,0.332,0.29,3,6
18,1013,55,64,5,F,722.295,4,6,"[5, 1, 4]","['0.75', '0.497', '0.949']",369.0,1201,1244,805,888,1044.0,Upper Tertiary,0.75,0.497,0.949,4,5,25.057,680.287,5,4,798.299,688.326,0.95,0.599,0.663,0.52,0.731,0.575,3,6
19,1014,38,30,5,M,538.857,4,5,"[6, 8, 5]","['0.8', '0.606', '0.992']",387.0,1175,1248,797,883,986.0,Upper Tertiary,0.8,0.606,0.992,4,5,695.848,718.265,5,4,199.415,73.708,0.85,0.162,0.868,0.8,0.051,0.92,3,6
20,1015,56,66,5,F,769.475,5,6,"[8, 10, 4]","['0.9', '0.962', '0.473']",185.0,1195,1253,809,829,1055.0,Upper Tertiary,0.9,0.962,0.473,4,5,782.748,782.247,4,5,785.235,678.721,0.76,0.687,0.888,0.7,0.721,0.686,3,6
21,1016,38,30,2,F,268.406,4,5,"[4, 6, 9]","['0.28', '0.268', '0.997']",391.0,1192,1212,761,763,998.0,Lower Secondary,0.28,0.268,0.997,1,2,49.536,28.731,2,4,611.288,661.303,0.28,0.688,0.998,0.56,0.455,0.988,3,6
22,1017,57,68,5,F,485.313,4,6,"[6, 9, 8]","['0.8', '0.576', '0.987']",388.0,1172,1238,803,876,1039.0,Upper Tertiary,0.8,0.576,0.987,2,2,60.632,287.73,1,2,111.649,200.51,0.16,0.077,0.766,0.28,0.201,0.685,3,6
23,1018,39,32,2,M,779.196,4,5,"[5, 2, 1]","['0.3', '0.584', '0.916']",361.0,1173,1252,818,782,982.0,Lower Secondary,0.3,0.584,0.916,5,3,648.039,789.23,4,2,682.2,510.219,0.44,0.682,0.81,0.3,0.574,0.782,3,6
24,1019,56,66,5,F,661.127,5,6,"[9, 8, 8]","['0.95', '0.744', '0.886']",349.0,1200,1225,762,753,1038.0,Upper Tertiary,0.95,0.744,0.886,3,4,734.509,788.776,4,5,154.012,478.4,0.8,0.193,0.694,0.55,0.359,0.617,3,6
25,102,12,55,2,M,186.36,1,2,"[1, 6, 1]","['0.22', '0.186', '0.944']",455.0,598,682,,,330.0,Lower Secondary,0.22,0.186,0.944,1,1,399.56,228.291,,,,,,,,,,,3,6
26,1020,55,64,5,F,685.172,4,6,"[5, 7, 6]","['0.75', '0.728', '0.939']",371.0,1202,1220,783,759,1064.0,Upper Tertiary,0.75,0.728,0.939,5,4,778.867,728.268,4,3,147.373,33.68,0.52,0.101,0.828,0.33,0.029,0.582,3,6
27,1021,57,68,4,F,63.444,5,7,"[1, 6, 1]","['0.44', '0.063', '0.588']",233.0,1197,1230,811,864,1066.0,Lower Tertiary,0.44,0.063,0.588,5,5,787.491,490.563,5,4,763.476,748.567,0.55,0.668,0.616,0.48,0.795,0.842,3,6
28,1022,55,64,4,F,489.426,4,6,"[3, 6, 3]","['0.52', '0.489', '0.975']",385.0,1189,1214,773,770,1012.0,Lower Tertiary,0.52,0.489,0.975,1,2,14.601,140.866,5,4,735.815,733.588,0.8,0.782,0.926,0.8,0.642,0.875,3,6
29,1023,38,28,4,F,694.184,4,5,"[3, 1, 3]","['0.52', '0.477', '0.985']",389.0,1232,1278,791,766,989.0,Lower Tertiary,0.52,0.477,0.985,1,2,107.843,117.047,3,4,57.132,378.953,0.39,0.05,0.443,0.56,0.332,0.29,3,6
30,1024,58,68,4,M,770.766,4,6,"[2, 10, 3]","['0.48', '0.963', '0.851']",337.0,1179,1206,895,877,999.0,Lower Tertiary,0.48,0.963,0.851,3,3,785.002,775.908,4,5,133.663,759.371,0.64,0.109,0.932,0.8,0.949,0.69,3,6
31,1025,57,66,4,M,423.525,4,6,"[2, 2, 3]","['0.48', '0.318', '0.882']",350.0,1247,1288,783,759,1074.0,Lower Tertiary,0.48,0.318,0.882,3,4,50.158,31.234,4,3,147.373,33.68,0.52,0.101,0.828,0.33,0.029,0.582,3,6
32,1026,56,64,5,F,783.293,4,6,"[8, 6, 10]","['0.9', '0.783', '0.663']",264.0,1229,1299,843,896,1149.0,Upper Tertiary,0.9,0.783,0.663,4,4,465.524,291.428,5,2,721.728,662.201,0.55,0.767,0.858,0.22,0.828,0.926,3,6
33,1027,38,28,2,M,387.332,4,5,"[3, 4, 6]","['0.26', '0.339', '0.882']",352.0,1281,1301,810,831,1085.0,Lower Secondary,0.26,0.339,0.882,3,1,376.559,190.955,4,3,799.405,731.192,0.68,0.849,0.994,0.57,0.594,0.955,3,6
34,1028,57,66,3,F,139.536,4,6,"[6, 8, 2]","['0.48', '0.157', '0.9']",360.0,1205,1293,873,905,1007.0,Upper Secondary,0.48,0.157,0.9,4,3,636.363,606.234,1,5,722.76,559.96,0.11,0.587,0.561,0.65,0.595,0.638,3,6
35,1029,57,66,3,F,760.759,5,6,"[9, 3, 1]","['0.57', '0.618', '0.703']",281.0,1245,1283,798,845,1067.0,Upper Secondary,0.57,0.618,0.703,4,3,634.573,163.057,5,4,787.673,654.467,0.55,0.837,0.674,0.52,0.777,0.713,3,6
36,103,0,46,2,F,484.72,1,1,"[4, 8, 2]","['0.28', '0.545', '0']",,,,,,,Lower Secondary,0.28,0.545,0,,,,,,,,,,,,,,,3,6
37,1030,39,30,5,M,721.332,4,5,"[2, 9, 6]","['0.6', '0.857', '0.938']",376.0,1186,1207,857,832,988.0,Upper Tertiary,0.6,0.857,0.938,4,4,748.09,751.829,4,5,630.892,691.414,0.72,0.789,0.638,0.85,0.562,0.52,3,6
38,1031,55,62,5,M,758.939,5,6,"[8, 8, 1]","['0.9', '0.854', '0.99']",398.0,1263,1322,861,908,1087.0,Upper Tertiary,0.9,0.854,0.99,3,3,799.539,799.455,5,4,596.576,412.409,0.85,0.746,0.881,0.8,0.464,0.874,3,6
39,1032,55,62,5,M,468.509,4,6,"[5, 7, 4]","['0.75', '0.498', '0.918']",370.0,1224,1291,792,834,1068.0,Upper Tertiary,0.75,0.498,0.918,5,4,693.85,323.028,4,5,350.75,477.224,0.8,0.373,0.528,0.75,0.358,0.652,3,6
40,1033,59,70,5,M,547.026,4,6,"[7, 8, 3]","['0.85', '0.615', '0.661']",267.0,1181,1222,784,859,1003.0,Upper Tertiary,0.85,0.615,0.661,5,4,517.162,731.711,3,5,566.478,271.014,0.6,0.496,0.808,0.65,0.288,0.998,3,6
41,1034,58,68,4,M,779.603,6,8,"[2, 9, 1]","['0.48', '0.926', '0.765']",310.0,1190,1223,849,901,1000.0,Lower Tertiary,0.48,0.926,0.765,5,4,702.311,774.456,3,4,409.65,695.073,0.45,0.512,0.672,0.76,0.478,0.677,3,6
42,1035,55,62,5,F,782.92,4,6,"[8, 8, 4]","['0.9', '0.881', '0.791']",321.0,1218,1292,804,869,1079.0,Upper Tertiary,0.9,0.881,0.791,4,5,763.536,709.621,5,3,734.276,798.063,0.75,0.872,0.74,0.57,0.898,0.959,3,6
43,1036,55,62,3,F,798.279,5,6,"[6, 10, 5]","['0.48', '0.998', '0.786']",320.0,1226,1264,841,950,1102.0,Upper Secondary,0.48,0.998,0.786,4,5,798.647,798.795,1,4,523.477,794.0,0.2,0.654,0.79,0.48,0.992,0.992,3,6
44,1037,55,62,4,M,562.79,4,6,"[8, 10, 1]","['0.72', '0.703', '0.958']",391.0,1178,1227,803,876,995.0,Lower Tertiary,0.72,0.703,0.958,2,3,636.498,665.373,1,2,111.649,200.51,0.16,0.077,0.766,0.28,0.201,0.685,3,6
45,1038,56,64,4,M,704.788,4,6,"[3, 6, 7]","['0.52', '0.705', '0.998']",408.0,1200,1225,781,852,1019.0,Lower Tertiary,0.52,0.705,0.998,3,4,734.509,788.776,3,4,749.437,775.823,0.39,0.89,0.872,0.48,0.776,0.938,3,6
46,1039,55,62,4,M,579.866,5,6,"[7, 1, 7]","['0.68', '0.399', '0.863']",354.0,1172,1238,787,822,1017.0,Lower Tertiary,0.68,0.399,0.863,2,2,60.632,287.73,2,4,295.555,103.832,0.36,0.296,0.628,0.48,0.091,0.905,3,6
47,104,4,65,2,M,136.283,1,1,"[2, 3, 3]","['0.24', '0.111', '0.961']",421.0,,,,,,Lower Secondary,0.24,0.111,0.961,,,,,,,,,,,,,,,3,6
48,1040,55,62,5,M,647.289,4,6,"[4, 3, 3]","['0.7', '0.526', '0.849']",349.0,1184,1228,820,868,991.0,Upper Tertiary,0.7,0.526,0.849,5,4,754.386,66.805,2,5,315.706,253.578,0.22,0.276,0.85,0.7,0.269,0.967,3,6
49,1041,57,66,3,F,496.737,5,7,"[10, 7, 7]","['0.6', '0.528', '0.976']",402.0,1246,1276,811,864,1011.0,Upper Secondary,0.6,0.528,0.976,1,1,251.544,297.661,5,4,763.476,748.567,0.55,0.668,0.616,0.48,0.795,0.842,3,6
50,1042,39,30,5,M,469.739,4,5,"[2, 9, 2]","['0.6', '0.558', '0.937']",387.0,1171,1231,884,840,992.0,Upper Tertiary,0.6,0.558,0.937,2,3,734.359,669.005,5,4,654.653,67.919,0.7,0.532,0.64,0.8,0.047,0.382,3,6
51,1043,55,62,1,F,641.252,4,6,"[10, 7, 8]","['0.2', '0.681', '0.896']",371.0,1240,1265,846,830,1054.0,Primary,0.2,0.681,0.896,5,3,637.863,679.037,2,1,69.789,108.926,0.26,0.074,0.93,0.11,0.116,0.883,3,6
52,1044,56,64,4,M,215.563,6,8,"[10, 2, 5]","['0.8', '0.162', '0.954']",396.0,1201,1244,878,959,1013.0,Lower Tertiary,0.8,0.162,0.954,4,5,25.057,680.287,5,2,751.153,494.629,0.7,0.704,0.823,0.34,0.371,0.816,3,6
53,1045,56,64,1,F,700.247,5,7,"[1, 6, 8]","['0.11', '0.7', '0.834']",347.0,1236,1271,897,907,1089.0,Primary,0.11,0.7,0.834,3,5,398.521,712.607,4,5,22.016,426.34,0.72,0.025,0.996,0.9,0.453,0.828,3,6
54,1046,55,62,4,M,303.112,4,6,"[5, 4, 3]","['0.6', '0.265', '0.928']",387.0,1295,1305,816,872,1095.0,Lower Tertiary,0.6,0.265,0.928,3,2,9.046,66.721,1,3,254.944,35.729,0.16,0.303,0.944,0.54,0.031,0.882,3,6
55,1047,56,64,4,F,183.916,4,6,"[6, 8, 9]","['0.64', '0.207', '0.682']",285.0,1250,1297,871,817,1070.0,Lower Tertiary,0.64,0.207,0.682,5,5,772.261,668.739,4,5,178.599,784.105,0.8,0.179,0.959,0.85,0.539,0.795,3,6
56,1048,56,64,4,M,780.767,4,6,"[3, 7, 5]","['0.52', '0.83', '0.702']",294.0,1204,1262,862,916,1062.0,Lower Tertiary,0.52,0.83,0.702,4,5,712.145,710.075,5,4,681.726,21.034,0.55,0.597,0.947,0.8,0.024,0.798,3,6
57,1049,59,70,5,F,634.572,5,6,"[3, 6, 9]","['0.65', '0.635', '0.998']",419.0,1208,1261,891,879,1094.0,Upper Tertiary,0.65,0.635,0.998,3,1,631.078,735.856,4,5,148.134,294.724,0.48,0.111,0.862,1.0,0.35,0.954,3,6
58,105,0,59,2,M,163.811,1,1,"[4, 9, 2]","['0.28', '0.195', '0']",,,,,,,Lower Secondary,0.28,0.195,0,,,,,,,,,,,,,,,3,6
59,1050,55,62,5,F,365.452,4,6,"[3, 4, 5]","['0.65', '0.32', '0.952']",401.0,1242,1254,856,812,981.0,Upper Tertiary,0.65,0.32,0.952,1,1,175.474,181.851,4,5,1.552,175.379,0.6,0.002,0.876,0.9,0.164,0.333,3,6
60,1051,56,64,5,F,689.115,4,6,"[4, 10, 2]","['0.7', '0.861', '0.955']",403.0,1219,1256,805,888,1096.0,Upper Tertiary,0.7,0.861,0.955,2,4,797.243,792.612,5,4,798.299,688.326,0.95,0.599,0.663,0.52,0.731,0.575,3,6
61,1052,57,66,1,M,643.449,4,6,"[2, 6, 8]","['0.12', '0.643', '0.496']",210.0,1194,1239,882,890,979.0,Primary,0.12,0.643,0.496,2,3,736.235,592.039,4,3,368.992,589.601,0.44,0.461,0.976,0.48,0.553,0.962,3,6
62,1053,42,36,5,F,687.436,4,5,"[8, 3, 7]","['0.9', '0.559', '0.925']",392.0,1210,1296,789,887,1111.0,Upper Tertiary,0.9,0.559,0.925,4,4,106.141,336.619,5,4,751.895,787.225,0.8,0.846,0.533,0.76,0.59,0.974,3,6
63,1054,55,62,3,M,632.08,5,6,"[5, 6, 3]","['0.45', '0.632', '0.602']",256.0,1240,1265,837,839,1043.0,Upper Secondary,0.45,0.632,0.602,5,3,637.863,679.037,4,3,300.541,86.47,0.48,0.263,0.924,0.42,0.097,0.911,3,6
64,1055,55,62,4,M,599.622,5,6,"[10, 8, 10]","['0.8', '0.675', '0.315']",134.0,1195,1253,858,920,1015.0,Lower Tertiary,0.8,0.675,0.315,4,5,782.748,782.247,5,2,732.072,278.454,0.7,0.641,0.753,0.26,0.313,0.754,3,6
65,1056,58,68,5,M,520.658,4,6,"[7, 3, 3]","['0.85', '0.423', '0.761']",325.0,1258,1331,867,808,1082.0,Upper Tertiary,0.85,0.423,0.761,5,5,523.432,574.173,3,4,477.279,149.712,0.42,0.597,0.319,0.52,0.103,0.248,3,6
66,1057,40,32,1,M,300.462,4,5,"[6, 3, 1]","['0.16', '0.244', '0.914']",391.0,1183,1233,796,848,1008.0,Primary,0.16,0.244,0.914,1,1,33.711,176.436,2,4,796.558,697.839,0.28,0.548,0.932,0.44,0.654,0.969,3,6
67,1058,56,64,5,M,557.252,5,6,"[10, 9, 2]","['1.0', '0.662', '0.783']",336.0,1257,1360,892,906,1081.0,Upper Tertiary,1.0,0.662,0.783,5,5,784.732,799.845,5,3,787.08,636.49,1.0,0.836,0.58,0.48,0.477,0.765,3,6
68,1059,39,30,3,M,648.216,4,5,"[2, 2, 7]","['0.36', '0.486', '0.881']",379.0,1188,1234,779,853,1005.0,Upper Secondary,0.36,0.486,0.881,5,3,788.195,364.212,5,3,787.463,759.719,0.65,0.886,0.712,0.36,0.807,0.77,3,6
69,106,2,52,3,F,536.249,1,1,"[4, 8, 9]","['0.42', '0.603', '0.66']",308.0,,,,,172.0,Upper Secondary,0.42,0.603,0.66,,,,,,,,,,,,,,,3,6
70,1060,55,62,5,F,786.095,4,6,"[9, 3, 10]","['0.95', '0.639', '0.933']",401.0,1211,1285,795,844,1080.0,Upper Tertiary,0.95,0.639,0.933,5,5,320.723,644.513,3,5,773.229,333.231,0.45,0.58,0.692,0.6,0.417,0.992,3,6
71,1061,55,62,5,F,787.084,5,6,"[10, 9, 9]","['1.0', '0.935', '0.926']",398.0,1209,1287,809,829,1083.0,Upper Tertiary,1.0,0.935,0.926,3,1,791.639,789.903,4,5,785.235,678.721,0.76,0.687,0.888,0.7,0.721,0.686,3,6
72,1062,55,62,5,F,774.371,4,6,"[3, 8, 5]","['0.65', '0.871', '0.283']",122.0,1204,1262,885,886,1048.0,Upper Tertiary,0.65,0.871,0.283,4,5,712.145,710.075,4,5,767.545,603.533,0.64,0.911,0.9,0.7,0.754,0.834,3,6
73,1063,56,64,2,F,719.505,5,6,"[4, 2, 8]","['0.28', '0.54', '0.896']",387.0,1216,1289,793,855,1069.0,Lower Secondary,0.28,0.54,0.896,2,5,751.733,756.097,4,5,758.675,774.559,0.72,0.759,0.934,0.75,0.92,0.998,3,6
74,1064,56,64,4,M,681.263,4,6,"[7, 10, 2]","['0.68', '0.852', '0.886']",382.0,1202,1220,894,898,1020.0,Lower Tertiary,0.68,0.852,0.886,5,4,778.867,728.268,4,5,150.883,724.726,0.56,0.16,0.998,0.75,0.679,0.909,3,6
75,1065,39,30,5,F,205.391,4,5,"[10, 2, 5]","['1.0', '0.154', '0.824']",355.0,1251,1270,797,883,1103.0,Upper Tertiary,1.0,0.154,0.824,5,5,680.766,427.313,5,4,199.415,73.708,0.85,0.162,0.868,0.8,0.051,0.92,3,6
76,1066,40,32,2,M,230.822,4,5,"[4, 10, 3]","['0.28', '0.289', '0.838']",362.0,1197,1230,863,835,1021.0,Lower Secondary,0.28,0.289,0.838,5,5,787.491,490.563,3,2,610.031,695.264,0.42,0.572,0.936,0.38,0.608,0.996,3,6
77,1067,40,32,4,M,799.406,4,5,"[5, 5, 4]","['0.6', '0.749', '0.794']",344.0,1245,1283,836,825,1029.0,Lower Tertiary,0.6,0.749,0.794,4,3,634.573,163.057,4,5,632.087,798.236,0.76,0.79,0.665,0.75,0.898,0.517,3,6
78,1068,55,62,3,F,585.826,5,6,"[7, 4, 8]","['0.51', '0.513', '0.986']",428.0,1224,1291,881,899,1032.0,Upper Secondary,0.51,0.513,0.986,5,4,693.85,323.028,3,4,514.768,148.277,0.54,0.483,0.996,0.44,0.185,0.883,3,6
79,1069,56,64,1,M,319.132,4,6,"[4, 10, 1]","['0.14', '0.399', '0.874']",380.0,1216,1289,790,828,1063.0,Primary,0.14,0.399,0.874,2,5,751.733,756.097,1,2,139.596,51.331,0.19,0.148,0.924,0.26,0.064,0.949,3,6
80,107,12,50,1,F,182.362,1,2,"[7, 1, 8]","['0.17', '0.125', '0.98']",441.0,509,590,,,355.0,Primary,0.17,0.125,0.98,1,1,69.584,51.958,,,,,,,,,,,3,6
81,1070,38,28,5,M,582.16,4,5,"[10, 2, 6]","['1.0', '0.437', '0.282']",123.0,1250,1297,818,782,1047.0,Upper Tertiary,1.0,0.437,0.282,5,5,772.261,668.739,4,2,682.2,510.219,0.44,0.682,0.81,0.3,0.574,0.782,3,6
82,1071,40,32,5,M,589.303,4,5,"[5, 1, 8]","['0.75', '0.405', '0.872']",381.0,1215,1259,870,880,1077.0,Upper Tertiary,0.75,0.405,0.872,4,1,231.269,155.394,3,5,420.434,584.395,0.45,0.447,0.872,0.8,0.475,0.852,3,6
83,1072,56,64,4,F,635.5,4,6,"[2, 10, 4]","['0.48', '0.794', '0.79']",346.0,1235,1280,874,915,1093.0,Lower Tertiary,0.48,0.794,0.79,4,4,788.483,641.423,2,4,423.16,130.071,0.22,0.503,0.97,0.68,0.089,0.86,3,6
84,1073,55,62,5,M,560.419,5,6,"[7, 4, 1]","['0.85', '0.49', '0.658']",289.0,1286,1316,847,866,1098.0,Upper Tertiary,0.85,0.49,0.658,4,4,499.911,647.545,5,3,661.005,593.336,0.8,0.496,0.752,0.54,0.668,0.953,3,6
85,1074,56,64,5,F,587.46,4,6,"[1, 5, 5]","['0.55', '0.551', '0.905']",398.0,1247,1288,806,842,1025.0,Upper Tertiary,0.55,0.551,0.905,3,4,50.158,31.234,5,4,728.071,598.007,0.8,0.546,0.998,0.72,0.673,0.697,3,6
86,1075,56,64,5,F,754.651,5,7,"[1, 9, 5]","['0.55', '0.896', '0.973']",429.0,1237,1273,800,875,1100.0,Upper Tertiary,0.55,0.896,0.973,3,2,623.865,134.813,5,4,415.983,736.808,0.95,0.416,0.998,0.8,0.691,0.831,3,6
87,1076,55,62,4,F,792.914,4,5,"[9, 6, 3]","['0.76', '0.793', '0.869']",384.0,1241,1266,824,819,1002.0,Lower Tertiary,0.76,0.793,0.869,5,5,794.143,799.74,5,2,251.916,443.568,0.7,0.315,0.912,0.26,0.333,0.968,3,6
88,1077,55,62,4,F,284.45,4,6,"[5, 4, 3]","['0.6', '0.249', '0.995']",441.0,1215,1259,823,838,1071.0,Lower Tertiary,0.6,0.249,0.995,4,1,231.269,155.394,5,4,579.007,739.712,0.9,0.579,0.758,0.52,0.601,0.847,3,6
89,1078,55,62,5,F,783.364,4,6,"[10, 7, 10]","['1.0', '0.832', '0.419']",186.0,1213,1277,786,748,1084.0,Upper Tertiary,1.0,0.832,0.419,5,5,764.135,600.576,5,4,690.295,11.889,0.95,0.518,0.359,0.68,0.011,0.178,3,6
90,1079,38,28,3,M,770.807,4,5,"[9, 9, 9]","['0.57', '0.915', '0.838']",372.0,1218,1292,833,854,1035.0,Upper Secondary,0.57,0.915,0.838,4,5,763.536,709.621,2,5,744.597,695.966,0.24,0.931,0.799,0.6,0.87,0.969,3,6
91,108,3,51,3,F,452.817,1,1,"[1, 3, 10]","['0.33', '0.368', '0.849']",383.0,,,,,327.0,Upper Secondary,0.33,0.368,0.849,,,,,,,,,,,,,,,3,6
92,1080,55,60,4,M,505.217,4,6,"[5, 1, 9]","['0.6', '0.347', '0.951']",423.0,1211,1285,867,808,1060.0,Lower Tertiary,0.6,0.347,0.951,5,5,320.723,644.513,3,4,477.279,149.712,0.42,0.597,0.319,0.52,0.103,0.248,3,6
93,1081,60,70,3,F,792.718,5,7,"[9, 3, 6]","['0.57', '0.644', '0.973']",433.0,1257,1360,913,930,1058.0,Upper Secondary,0.57,0.644,0.973,5,5,784.732,799.845,3,4,762.449,10.728,0.54,0.953,0.91,0.48,0.013,0.69,3,6
94,1082,58,66,4,F,28.526,6,8,"[8, 7, 7]","['0.72', '0.03', '0.791']",353.0,1258,1331,878,959,1056.0,Lower Tertiary,0.72,0.03,0.791,5,5,523.432,574.173,5,2,751.153,494.629,0.7,0.704,0.823,0.34,0.371,0.816,3,6
95,1083,55,60,5,M,785.326,5,6,"[10, 10, 1]","['1.0', '0.982', '0.996']",444.0,1209,1287,858,920,1061.0,Upper Tertiary,1.0,0.982,0.996,3,1,791.639,789.903,5,2,732.072,278.454,0.7,0.641,0.753,0.26,0.313,0.754,3,6
96,1084,56,62,4,M,766.562,4,6,"[2, 1, 7]","['0.48', '0.527', '0.718']",321.0,1213,1277,862,916,1078.0,Lower Tertiary,0.48,0.527,0.718,5,5,764.135,600.576,5,4,681.726,21.034,0.55,0.597,0.947,0.8,0.024,0.798,3,6
97,1085,60,70,1,F,493.48,5,7,"[10, 5, 10]","['0.2', '0.463', '0.848']",379.0,1281,1301,897,907,1027.0,Primary,0.2,0.463,0.848,3,1,376.559,190.955,4,5,22.016,426.34,0.72,0.025,0.996,0.9,0.453,0.828,3,6
98,1086,56,62,5,F,714.84,5,6,"[6, 5, 4]","['0.8', '0.67', '0.846']",379.0,1269,1317,861,908,1153.0,Upper Tertiary,0.8,0.67,0.846,4,5,213.566,430.267,5,4,596.576,412.409,0.85,0.746,0.881,0.8,0.464,0.874,3,6
99,1087,55,60,4,F,798.625,5,6,"[8, 10, 7]","['0.72', '0.998', '0.88']",395.0,1263,1322,841,950,1031.0,Lower Tertiary,0.72,0.998,0.88,3,3,799.539,799.455,1,4,523.477,794.0,0.2,0.654,0.79,0.48,0.992,0.992,3,6
100,1088,56,62,3,F,779.193,5,6,"[10, 9, 10]","['0.6', '0.925', '0.984']",443.0,1267,1328,911,934,1110.0,Upper Secondary,0.6,0.925,0.984,1,4,708.585,771.711,3,3,766.707,619.869,0.54,0.527,0.63,0.39,0.775,0.976,3,6
