,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,13,55,3,M,320.706,1,2,"[2, 3, 1]","['0.36', '0.261', '0.867']",405.0,,,,,225.0,Upper Secondary,0.36,0.261,0.867,,,,,,,,,1.0,,,,,,,5,7
1,1,11,42,3,F,470.212,1,2,"[8, 3, 2]","['0.54', '0.382', '0.641']",312.0,583,638,,,363.0,Upper Secondary,0.54,0.382,0.641,4,3,771.776,112.518,,,,,4.0,,,,,,,5,7
2,10,0,59,2,F,238.397,1,1,"[3, 1, 7]","['0.26', '0.164', '0']",,,,,,,Lower Secondary,0.26,0.164,0,,,,,,,,,,,,,,,,5,7
3,100,23,62,3,M,248.571,1,3,"[3, 2, 5]","['0.39', '0.186', '0.901']",429.0,746,838,,,508.0,Upper Secondary,0.39,0.186,0.901,4,5,368.414,785.986,,,,,4.0,,,,,,,5,7
4,1000,57,64,5,M,446.257,4,6,"[1, 2, 6]","['0.55', '0.335', '0.758']",379.0,1200,1223,764,755,1013.0,Upper Tertiary,0.55,0.335,0.758,4,3,55.325,128.211,3,5,782.361,673.041,4.0,0.51,0.636,0.601,0.75,0.631,0.845,5,7
5,1001,55,60,5,M,693.275,4,6,"[2, 10, 10]","['0.6', '0.867', '0.608']",302.0,1149,1171,903,930,945.0,Upper Tertiary,0.6,0.867,0.608,5,5,756.922,785.806,3,5,777.409,629.935,4.0,0.57,0.875,0.934,0.95,0.551,0.616,5,7
6,1002,43,36,4,F,731.171,4,5,"[1, 5, 10]","['0.44', '0.685', '0.651']",323.0,1195,1234,837,871,1032.0,Lower Tertiary,0.44,0.685,0.651,3,3,108.532,132.388,5,3,604.15,761.615,1.0,0.8,0.717,0.956,0.36,0.809,0.888,5,7
7,1003,56,62,4,M,684.163,4,6,"[4, 7, 6]","['0.56', '0.727', '0.845']",414.0,1174,1208,735,827,1028.0,Lower Tertiary,0.56,0.727,0.845,5,5,549.599,631.103,2,1,662.387,281.682,5.0,0.24,0.538,0.967,0.19,0.352,0.99,5,7
8,1004,55,60,5,F,791.254,4,6,"[6, 6, 9]","['0.8', '0.791', '0.902']",442.0,1168,1217,774,848,1022.0,Upper Tertiary,0.8,0.791,0.902,4,5,69.042,709.337,5,3,790.745,700.616,3.0,0.85,0.939,0.802,0.33,0.876,0.573,5,7
9,1005,55,60,3,F,666.945,4,6,"[6, 1, 9]","['0.48', '0.459', '0.613']",301.0,1192,1256,879,889,947.0,Upper Secondary,0.48,0.459,0.613,5,4,769.482,535.816,2,5,757.391,798.431,4.0,0.24,0.852,0.412,0.6,0.798,0.814,5,7
