,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
10,1006,51,52,5,M,734.068,4,5,"[7, 10, 9]","['0.85', '0.918', '0.962']",477.0,1255,1264,868,752,1062.0,Upper Tertiary,0.85,0.918,0.962,4,4,794.847,795.44,5,5,796.377,628.806,0.95,0.597,0.512,0.55,0.432,0.677,2,2
11,1007,58,66,4,M,618.932,4,6,"[1, 4, 2]","['0.44', '0.542', '0.996']",493.0,1187,1238,857,788,1002.0,Lower Tertiary,0.44,0.542,0.996,1,4,196.23,741.027,4,4,742.803,601.016,0.56,0.743,0.981,0.6,0.676,0.865,2,2
12,1008,57,64,5,M,591.361,4,6,"[9, 8, 2]","['0.95', '0.665', '0.625']",310.0,1200,1219,877,873,1047.0,Upper Tertiary,0.95,0.665,0.625,5,5,523.425,723.543,5,5,761.349,693.515,1.0,0.619,0.595,0.85,0.477,0.981,2,2
13,1009,57,64,4,F,605.163,4,6,"[6, 9, 7]","['0.64', '0.719', '0.918']",456.0,1167,1192,813,828,1035.0,Lower Tertiary,0.64,0.719,0.918,3,3,791.045,798.281,2,2,752.953,748.632,0.4,0.518,0.99,0.26,0.655,0.881,2,2
14,101,2,45,1,F,362.594,1,1,"[1, 10, 9]","['0.11', '0.453', '0.998']",482.0,,,,,478.0,Primary,0.11,0.453,0.998,,,,,,,,,,,,,,,2,2
15,1010,60,70,1,M,628.698,4,6,"[6, 9, 1]","['0.16', '0.747', '0.831']",414.0,1318,1335,862,809,1084.0,Primary,0.16,0.747,0.831,1,3,627.742,665.32,1,1,512.092,651.621,0.2,0.576,0.856,0.19,0.57,0.987,2,2
16,1011,57,64,1,F,722.008,4,6,"[1, 5, 7]","['0.11', '0.677', '0.918']",457.0,1177,1372,798,755,970.0,Primary,0.11,0.677,0.918,4,4,687.553,694.281,3,4,776.028,687.553,0.57,0.922,0.914,0.52,0.816,0.989,2,2
17,1012,57,64,5,F,748.502,4,6,"[2, 4, 2]","['0.6', '0.655', '0.978']",487.0,1254,1293,914,893,1044.0,Upper Tertiary,0.6,0.655,0.978,4,4,216.451,310.188,5,5,451.645,661.934,1.0,0.565,0.888,1.0,0.621,0.156,2,2
18,1013,54,58,4,F,615.188,4,5,"[7, 3, 4]","['0.68', '0.5', '0.982']",490.0,1307,1375,760,740,1037.0,Lower Tertiary,0.68,0.5,0.982,3,5,110.494,528.069,4,4,799.624,642.245,0.64,0.8,0.903,0.68,0.482,0.839,2,2
19,1014,57,64,2,M,754.686,4,6,"[9, 4, 6]","['0.38', '0.66', '0.942']",471.0,1166,1182,797,751,1016.0,Lower Secondary,0.38,0.66,0.942,2,2,699.849,747.264,5,2,729.318,767.522,0.55,0.775,0.992,0.22,0.815,0.937,2,2
20,1015,57,64,5,M,756.208,4,6,"[5, 4, 8]","['0.75', '0.662', '0.778']",389.0,1227,1300,853,790,1000.0,Upper Tertiary,0.75,0.662,0.778,5,4,767.673,42.895,4,4,227.373,568.69,0.8,0.242,0.653,0.8,0.533,0.814,2,2
21,1016,60,70,2,F,690.637,4,6,"[8, 9, 2]","['0.36', '0.82', '0.992']",496.0,1166,1182,830,865,1014.0,Lower Secondary,0.36,0.82,0.992,2,2,699.849,747.264,3,5,591.353,761.962,0.42,0.702,0.985,0.65,0.81,0.986,2,2
22,1017,52,54,4,F,604.98,4,5,"[7, 9, 9]","['0.68', '0.718', '0.96']",480.0,1171,1263,748,708,983.0,Lower Tertiary,0.68,0.718,0.96,4,4,702.462,729.452,4,3,334.297,792.872,0.6,0.251,0.974,0.48,0.793,0.934,2,2
23,1018,52,54,5,F,741.24,4,5,"[5, 8, 4]","['0.75', '0.834', '0.934']",467.0,1246,1311,823,803,969.0,Upper Tertiary,0.75,0.834,0.934,5,4,673.044,599.811,5,5,755.1,745.406,1.0,0.849,0.962,0.95,0.792,0.379,2,2
24,1019,58,66,3,F,783.332,4,6,"[3, 5, 3]","['0.39', '0.734', '0.832']",416.0,1165,1195,766,707,964.0,Upper Secondary,0.39,0.734,0.832,5,3,697.791,602.55,2,2,26.104,491.288,0.36,0.018,0.958,0.38,0.614,0.146,2,2
25,102,0,55,2,M,143.804,1,1,"[6, 5, 1]","['0.32', '0.135', '0']",,,,,,,Lower Secondary,0.32,0.135,0,,,,,,,,,,,,,,,2,2
26,1020,57,64,3,M,788.589,4,6,"[6, 4, 6]","['0.48', '0.69', '0.994']",497.0,1275,1346,841,794,1045.0,Upper Secondary,0.48,0.69,0.994,3,5,658.259,586.805,2,1,671.594,591.155,0.4,0.756,0.762,0.13,0.591,0.805,2,2
27,1021,54,58,3,F,92.163,4,5,"[1, 3, 6]","['0.33', '0.075', '0.954']",477.0,1185,1361,786,720,1083.0,Upper Secondary,0.33,0.075,0.954,4,5,748.611,594.228,5,5,717.488,761.706,0.65,0.673,0.932,0.65,0.714,0.928,2,2
28,1022,58,66,3,M,786.193,4,6,"[4, 6, 7]","['0.42', '0.786', '0.55']",275.0,1223,1387,829,848,1053.0,Upper Secondary,0.42,0.786,0.55,5,4,629.407,527.214,3,4,736.31,778.165,0.45,0.92,0.673,0.44,0.827,0.288,2,2
29,1023,53,56,1,F,246.938,4,5,"[10, 7, 4]","['0.2', '0.262', '0.996']",498.0,1317,1347,818,764,997.0,Primary,0.2,0.262,0.996,1,1,449.459,582.652,2,1,301.972,282.983,0.34,0.34,0.961,0.15,0.318,0.992,2,2
30,1024,52,54,5,M,490.694,4,5,"[5, 8, 7]","['0.75', '0.552', '0.754']",377.0,1319,1357,770,726,1049.0,Upper Tertiary,0.75,0.552,0.754,5,5,683.354,765.8,3,2,352.117,381.323,0.57,0.396,0.856,0.24,0.262,0.863,2,2
31,1025,51,52,5,M,639.519,4,5,"[2, 9, 8]","['0.6', '0.759', '0.998']",499.0,1190,1334,821,695,1056.0,Upper Tertiary,0.6,0.759,0.998,2,2,751.494,797.05,5,5,689.678,610.452,0.95,0.474,0.846,0.9,0.572,0.468,2,2
32,1026,57,64,2,F,255.61,4,6,"[4, 9, 8]","['0.28', '0.304', '0.922']",460.0,1170,1180,844,822,1031.0,Lower Secondary,0.28,0.304,0.922,4,5,772.574,798.415,4,4,124.184,640.293,0.64,0.147,0.99,0.64,0.48,0.91,2,2
33,1027,64,78,5,M,779.2,4,6,"[3, 1, 8]","['0.65', '0.536', '0.908']",453.0,1337,,824,859,1070.0,Upper Tertiary,0.65,0.536,0.908,5,,440.552,,4,4,703.16,661.987,0.8,0.879,0.992,0.52,0.786,0.789,2,2
34,1028,53,56,5,F,761.676,4,5,"[9, 7, 3]","['0.95', '0.809', '0.946']",473.0,1172,1260,771,712,1036.0,Upper Tertiary,0.95,0.809,0.946,5,5,549.42,601.805,4,4,648.772,502.424,0.68,0.689,0.622,0.56,0.628,0.668,2,2
35,1029,53,56,3,F,351.358,4,5,"[6, 9, 4]","['0.48', '0.417', '0.976']",487.0,1244,1296,880,820,1058.0,Upper Secondary,0.48,0.417,0.976,5,2,617.164,412.834,4,4,743.684,596.34,0.52,0.604,0.893,0.6,0.596,0.851,2,2
36,103,2,52,5,M,538.699,1,1,"[10, 2, 3]","['1.0', '0.404', '0.451']",215.0,,,,,266.0,Upper Tertiary,1.0,0.404,0.451,,,,,,,,,,,,,,,2,2
37,1030,57,64,5,M,667.67,4,6,"[1, 3, 3]","['0.55', '0.542', '0.936']",465.0,1250,1320,840,785,999.0,Upper Tertiary,0.55,0.542,0.936,5,5,699.364,435.061,5,5,534.931,785.302,0.65,0.468,0.965,0.75,0.687,0.804,2,2
38,1031,59,68,2,M,751.857,4,6,"[4, 1, 7]","['0.28', '0.517', '0.803']",400.0,1170,1180,772,746,1026.0,Lower Secondary,0.28,0.517,0.803,4,5,772.574,798.415,5,5,797.875,749.497,1.0,0.848,0.978,0.95,0.843,0.98,2,2
39,1032,57,64,4,F,529.543,4,6,"[8, 9, 5]","['0.72', '0.629', '0.915']",455.0,1212,1323,846,876,1054.0,Lower Tertiary,0.72,0.629,0.915,5,5,652.7,719.079,3,5,39.619,477.009,0.45,0.05,0.919,0.6,0.566,0.733,2,2
40,1033,58,66,1,M,620.518,4,6,"[9, 2, 1]","['0.19', '0.465', '0.81']",400.0,1178,1193,825,810,1077.0,Primary,0.19,0.465,0.81,2,5,498.207,741.971,5,5,709.478,689.539,0.9,0.754,0.992,0.9,0.733,0.934,2,2
41,1034,57,64,5,M,774.768,4,6,"[4, 1, 1]","['0.7', '0.533', '0.81']",400.0,1270,1373,917,909,1055.0,Upper Tertiary,0.7,0.533,0.81,4,4,76.458,22.165,4,5,552.313,777.523,0.64,0.656,0.859,0.7,0.826,0.935,2,2
42,1035,51,52,4,M,734.509,4,5,"[7, 10, 5]","['0.68', '0.918', '0.717']",355.0,1167,1192,891,870,1009.0,Lower Tertiary,0.68,0.918,0.717,3,3,791.045,798.281,4,5,103.727,351.454,0.72,0.117,0.996,0.95,0.417,0.998,2,2
43,1036,53,56,5,M,746.838,4,5,"[7, 7, 9]","['0.85', '0.794', '0.879']",436.0,1172,1260,795,799,1028.0,Upper Tertiary,0.85,0.794,0.879,5,5,549.42,601.805,4,4,163.417,475.566,0.8,0.123,0.311,0.48,0.386,0.906,2,2
44,1037,59,68,4,M,241.924,4,6,"[7, 3, 1]","['0.68', '0.197', '0.956']",475.0,1307,1375,885,855,1013.0,Lower Tertiary,0.68,0.197,0.956,3,5,110.494,528.069,3,5,145.753,694.209,0.39,0.109,0.658,0.6,0.738,0.113,2,2
45,1038,56,62,4,M,794.934,4,5,"[2, 8, 8]","['0.48', '0.894', '0.809']",402.0,1191,1245,861,851,1089.0,Lower Tertiary,0.48,0.894,0.809,5,3,795.261,799.835,4,4,742.483,454.871,0.48,0.742,0.991,0.72,0.569,0.794,2,2
46,1039,61,72,5,M,540.276,4,6,"[8, 6, 10]","['0.9', '0.54', '0.994']",495.0,1232,1276,815,763,1043.0,Upper Tertiary,0.9,0.54,0.994,4,4,164.324,93.819,5,5,735.806,740.486,0.95,0.506,0.909,0.9,0.648,0.901,2,2
47,104,8,55,5,M,691.14,1,2,"[9, 4, 1]","['0.95', '0.605', '0.172']",79.0,536,,,,291.0,Upper Tertiary,0.95,0.605,0.172,5,,724.573,,,,,,,,,,,,2,2
48,1040,57,64,5,F,782.573,4,6,"[5, 4, 8]","['0.75', '0.685', '0.784']",391.0,1290,1354,860,774,974.0,Upper Tertiary,0.75,0.685,0.784,4,5,285.575,716.808,5,5,767.04,647.19,0.95,0.959,0.896,1.0,0.688,0.824,2,2
49,1041,54,58,2,F,799.129,4,5,"[4, 5, 10]","['0.28', '0.749', '0.908']",454.0,1217,1266,900,842,985.0,Lower Secondary,0.28,0.749,0.908,2,2,781.175,713.931,3,1,744.526,485.571,0.57,0.651,0.943,0.13,0.607,0.975,2,2
50,1042,61,72,5,F,754.834,4,6,"[5, 7, 8]","['0.75', '0.802', '0.758']",379.0,1240,1273,816,866,935.0,Upper Tertiary,0.75,0.802,0.758,5,4,799.875,719.609,2,2,217.39,745.186,0.26,0.272,0.605,0.32,0.792,0.885,2,2
51,1043,52,54,5,F,798.208,4,5,"[7, 4, 4]","['0.85', '0.698', '0.966']",482.0,1232,1276,895,872,1039.0,Upper Tertiary,0.85,0.698,0.966,4,4,164.324,93.819,5,5,561.405,797.829,0.95,0.526,0.734,0.85,0.947,0.872,2,2
52,1044,59,68,5,M,650.481,4,6,"[7, 5, 9]","['0.85', '0.61', '0.954']",475.0,1254,1293,765,807,1012.0,Upper Tertiary,0.85,0.61,0.954,4,4,216.451,310.188,5,5,154.101,543.327,0.95,0.183,0.621,0.95,0.407,0.823,2,2
53,1045,58,66,3,F,194.956,4,6,"[1, 7, 10]","['0.33', '0.207', '0.718']",356.0,1275,1346,912,888,1020.0,Upper Secondary,0.33,0.207,0.718,3,5,658.259,586.805,5,4,737.127,734.72,0.6,0.507,0.737,0.52,0.689,0.998,2,2
54,1046,57,64,4,M,645.75,4,6,"[4, 10, 2]","['0.56', '0.807', '0.447']",222.0,1179,1360,801,781,1073.0,Lower Tertiary,0.56,0.807,0.447,4,5,762.735,658.35,3,3,335.081,29.741,0.33,0.293,0.941,0.33,0.037,0.943,2,2
55,1047,59,66,5,F,625.722,4,6,"[2, 5, 6]","['0.6', '0.587', '0.476']",236.0,1200,1219,841,794,1008.0,Upper Tertiary,0.6,0.587,0.476,5,5,523.425,723.543,2,1,671.594,591.155,0.4,0.756,0.762,0.13,0.591,0.805,2,2
56,1048,59,66,4,M,651.308,4,6,"[1, 2, 1]","['0.44', '0.488', '0.875']",433.0,1228,1368,779,808,1065.0,Lower Tertiary,0.44,0.488,0.875,3,2,158.246,72.174,5,5,515.467,499.161,0.75,0.548,0.896,0.85,0.624,0.776,2,2
57,1049,53,54,5,F,782.222,4,5,"[3, 2, 3]","['0.65', '0.587', '0.927']",460.0,1319,1357,861,851,1024.0,Upper Tertiary,0.65,0.587,0.927,5,5,683.354,765.8,4,4,742.483,454.871,0.48,0.742,0.991,0.72,0.569,0.794,2,2
58,105,0,58,3,F,616.735,1,1,"[3, 3, 10]","['0.39', '0.501', '0']",,,,,,,Upper Secondary,0.39,0.501,0,,,,,,,,,,,,,,,2,2
59,1050,60,68,5,M,526.02,4,6,"[9, 6, 7]","['0.95', '0.526', '0.706']",351.0,1213,1297,815,763,1115.0,Upper Tertiary,0.95,0.526,0.706,5,5,674.591,732.681,5,5,735.806,740.486,0.95,0.506,0.909,0.9,0.648,0.901,2,2
60,1051,59,66,3,F,616.144,4,6,"[3, 8, 4]","['0.39', '0.693', '0.849']",423.0,1393,,906,897,984.0,Upper Secondary,0.39,0.693,0.849,5,,632.384,,3,5,248.161,554.412,0.45,0.264,0.926,0.55,0.624,0.801,2,2
61,1052,60,68,5,M,732.054,4,6,"[8, 5, 4]","['0.9', '0.686', '0.948']",473.0,1173,1211,753,732,1095.0,Upper Tertiary,0.9,0.686,0.948,5,4,561.831,170.603,4,5,567.055,728.77,0.64,0.709,0.757,1.0,0.592,0.81,2,2
62,1053,58,64,3,F,785.06,4,6,"[5, 6, 3]","['0.45', '0.785', '0.904']",452.0,1223,1387,778,759,1022.0,Upper Secondary,0.45,0.785,0.904,5,4,629.407,527.214,3,5,769.109,606.964,0.45,0.865,0.635,0.6,0.721,0.599,2,2
63,1054,51,50,4,M,530.432,4,5,"[5, 5, 6]","['0.6', '0.497', '0.91']",455.0,1212,1323,795,799,1032.0,Lower Tertiary,0.6,0.497,0.91,5,5,652.7,719.079,4,4,163.417,475.566,0.8,0.123,0.311,0.48,0.386,0.906,2,2
64,1055,68,84,5,F,608.182,4,6,"[6, 2, 10]","['0.8', '0.456', '0.779']",388.0,1270,1373,926,882,1034.0,Upper Tertiary,0.8,0.456,0.779,4,4,76.458,22.165,3,5,341.706,674.717,0.36,0.384,0.987,0.9,0.759,0.998,2,2
65,1056,58,64,5,F,789.788,4,6,"[1, 7, 1]","['0.55', '0.839', '0.976']",487.0,1190,1334,863,879,1025.0,Upper Tertiary,0.55,0.839,0.976,2,2,751.494,797.05,3,3,75.57,740.709,0.54,0.094,0.748,0.39,0.602,0.844,2,2
66,1057,59,66,4,M,210.373,4,6,"[10, 5, 10]","['0.8', '0.197', '0.862']",431.0,1278,,884,847,1059.0,Lower Tertiary,0.8,0.197,0.862,4,,641.599,,5,5,652.074,726.302,0.85,0.611,0.998,0.7,0.59,0.883,2,2
67,1058,60,68,3,M,265.551,4,6,"[5, 5, 8]","['0.45', '0.249', '0.728']",364.0,1244,1296,912,888,1029.0,Upper Secondary,0.45,0.249,0.728,5,2,617.164,412.834,5,4,737.127,734.72,0.6,0.507,0.737,0.52,0.689,0.998,2,2
68,1059,59,66,4,F,227.486,4,6,"[6, 8, 10]","['0.64', '0.256', '0.876']",437.0,1278,,925,915,1057.0,Lower Tertiary,0.64,0.256,0.876,4,,641.599,,5,5,684.219,799.017,0.6,0.556,0.987,0.75,0.749,0.752,2,2
69,106,22,63,3,M,534.574,1,3,"[3, 10, 7]","['0.39', '0.668', '0.66']",307.0,523,657,,,123.0,Upper Secondary,0.39,0.668,0.66,3,5,718.875,778.819,,,,,,,,,,,2,2
70,1060,52,52,3,F,465.492,4,5,"[6, 6, 4]","['0.48', '0.465', '0.832']",416.0,1176,1229,748,708,1061.0,Upper Secondary,0.48,0.465,0.832,3,3,733.591,657.174,4,3,334.297,792.872,0.6,0.251,0.974,0.48,0.793,0.934,2,2
71,1061,60,68,4,M,514.298,4,6,"[1, 8, 7]","['0.44', '0.579', '0.797']",397.0,1176,1229,846,876,1060.0,Lower Tertiary,0.44,0.579,0.797,3,3,733.591,657.174,3,5,39.619,477.009,0.45,0.05,0.919,0.6,0.566,0.733,2,2
72,1062,61,70,5,F,792.998,4,6,"[2, 6, 6]","['0.6', '0.793', '0.95']",473.0,1255,1264,860,774,1006.0,Upper Tertiary,0.6,0.793,0.95,4,4,794.847,795.44,5,5,767.04,647.19,0.95,0.959,0.896,1.0,0.688,0.824,2,2
73,1063,58,64,4,M,760.343,4,6,"[1, 2, 1]","['0.44', '0.57', '0.966']",482.0,1226,1274,917,909,1071.0,Lower Tertiary,0.44,0.57,0.966,5,3,796.398,83.178,4,5,552.313,777.523,0.64,0.656,0.859,0.7,0.826,0.935,2,2
74,1064,58,64,5,F,793.644,4,6,"[4, 4, 7]","['0.7', '0.694', '0.924']",461.0,1209,1339,824,859,986.0,Upper Tertiary,0.7,0.694,0.924,4,5,117.072,515.889,4,4,703.16,661.987,0.8,0.879,0.992,0.52,0.786,0.789,2,2
75,1065,53,54,4,F,256.791,4,5,"[2, 9, 6]","['0.48', '0.305', '0.78']",390.0,1228,1368,812,827,1048.0,Lower Tertiary,0.48,0.305,0.78,3,2,158.246,72.174,3,5,723.347,798.521,0.6,0.678,0.694,0.7,0.599,0.737,2,2
76,1066,58,64,2,M,494.001,4,6,"[2, 8, 9]","['0.24', '0.556', '0.764']",381.0,1184,1221,813,828,1076.0,Lower Secondary,0.24,0.556,0.764,5,4,488.898,625.28,2,2,752.953,748.632,0.4,0.518,0.99,0.26,0.655,0.881,2,2
77,1067,53,54,5,M,797.285,4,5,"[9, 2, 4]","['0.95', '0.598', '0.998']",499.0,,,823,803,1090.0,Upper Tertiary,0.95,0.598,0.998,,,,,5,5,755.1,745.406,1.0,0.849,0.962,0.95,0.792,0.379,2,2
78,1068,59,66,4,F,169.931,4,6,"[5, 4, 8]","['0.6', '0.149', '0.97']",485.0,1258,1349,885,855,979.0,Lower Tertiary,0.6,0.149,0.97,4,2,516.481,64.463,3,5,145.753,694.209,0.39,0.109,0.658,0.6,0.738,0.113,2,2
79,1069,61,70,5,M,764.86,4,6,"[8, 4, 4]","['0.9', '0.669', '0.972']",486.0,1202,1286,922,905,1091.0,Upper Tertiary,0.9,0.669,0.972,5,5,498.35,771.227,4,4,463.648,583.158,0.8,0.435,0.994,0.48,0.583,0.668,2,2
80,107,8,38,1,F,470.434,1,2,"[8, 3, 9]","['0.18', '0.382', '0.93']",437.0,631,663,,,392.0,Primary,0.18,0.382,0.93,1,1,725.647,582.891,,,,,,,,,,,2,2
81,1070,53,54,5,F,702.569,4,5,"[3, 4, 5]","['0.65', '0.615', '0.91']",455.0,1337,,769,730,1027.0,Upper Tertiary,0.65,0.615,0.91,5,,440.552,,5,5,353.084,704.806,0.8,0.353,0.686,0.8,0.529,0.865,2,2
82,1071,58,64,3,F,607.363,4,6,"[7, 4, 3]","['0.51', '0.531', '0.838']",419.0,1226,1274,908,883,1063.0,Upper Secondary,0.51,0.531,0.838,5,3,796.398,83.178,4,4,160.982,660.354,0.56,0.141,0.983,0.52,0.784,0.795,2,2
83,1072,58,64,5,F,714.427,4,6,"[2, 5, 3]","['0.6', '0.67', '0.932']",465.0,1203,1309,914,893,1001.0,Upper Tertiary,0.6,0.67,0.932,5,4,721.922,675.334,5,5,451.645,661.934,1.0,0.565,0.888,1.0,0.621,0.156,2,2
84,1073,51,50,4,F,492.545,4,5,"[6, 7, 3]","['0.64', '0.523', '0.96']",479.0,1179,1360,880,820,1046.0,Lower Tertiary,0.64,0.523,0.96,4,5,762.735,658.35,4,4,743.684,596.34,0.52,0.604,0.893,0.6,0.596,0.851,2,2
85,1074,58,64,3,F,746.863,4,5,"[2, 4, 3]","['0.36', '0.654', '0.874']",437.0,1330,1403,757,871,1092.0,Upper Secondary,0.36,0.654,0.874,4,3,513.373,566.344,3,3,784.843,641.95,0.54,0.785,0.764,0.6,0.522,0.707,2,2
86,1075,61,70,1,F,569.87,4,6,"[1, 7, 10]","['0.11', '0.605', '0.603']",301.0,1341,1388,862,809,1094.0,Primary,0.11,0.605,0.603,1,4,783.269,739.646,1,1,512.092,651.621,0.2,0.576,0.856,0.19,0.57,0.987,2,2
87,1076,62,72,3,F,510.437,4,6,"[4, 9, 7]","['0.42', '0.606', '0.756']",377.0,1184,1221,802,835,1066.0,Upper Secondary,0.42,0.606,0.756,5,4,488.898,625.28,2,2,45.026,364.325,0.22,0.053,0.674,0.22,0.41,0.873,2,2
88,1077,59,66,1,F,717.44,4,6,"[3, 4, 5]","['0.13', '0.628', '0.976']",488.0,1178,1193,792,775,1033.0,Primary,0.13,0.628,0.976,2,5,498.207,741.971,5,5,726.219,666.358,1.0,0.862,0.992,0.8,0.625,0.97,2,2
89,1078,59,66,5,M,398.03,4,6,"[4, 2, 10]","['0.7', '0.299', '0.934']",467.0,1257,1288,840,785,1112.0,Upper Tertiary,0.7,0.299,0.934,4,5,94.283,181.835,5,5,534.931,785.302,0.65,0.468,0.965,0.75,0.687,0.804,2,2
90,1079,58,64,4,M,267.326,4,6,"[7, 9, 7]","['0.68', '0.317', '0.998']",498.0,1242,1302,805,776,1103.0,Lower Tertiary,0.68,0.317,0.998,3,4,383.993,794.873,3,3,184.802,108.615,0.6,0.219,0.955,0.33,0.095,0.997,2,2
91,108,8,53,3,M,295.388,1,2,"[3, 3, 5]","['0.39', '0.24', '0.852']",398.0,,,,,421.0,Upper Secondary,0.39,0.24,0.852,,,,,,,,,,,,,,,2,2
92,1080,53,54,5,F,707.161,4,5,"[9, 4, 2]","['0.95', '0.619', '0.669']",333.0,1235,1314,833,791,994.0,Upper Tertiary,0.95,0.619,0.669,5,5,791.64,783.823,4,4,643.911,673.21,0.76,0.765,0.817,0.68,0.463,0.771,2,2
93,1081,52,52,3,F,64.115,4,5,"[9, 1, 2]","['0.57', '0.044', '0.932']",464.0,1287,1367,786,720,1106.0,Upper Secondary,0.57,0.044,0.932,3,4,68.924,287.355,5,5,717.488,761.706,0.65,0.673,0.932,0.65,0.714,0.928,2,2
94,1082,53,54,4,F,798.538,4,5,"[9, 3, 8]","['0.76', '0.649', '0.906']",452.0,1251,1342,771,712,1086.0,Lower Tertiary,0.76,0.649,0.906,5,4,799.936,799.942,4,4,648.772,502.424,0.68,0.689,0.622,0.56,0.628,0.668,2,2
95,1083,58,64,3,M,658.599,4,6,"[7, 9, 1]","['0.51', '0.782', '0.99']",495.0,1185,1361,924,887,1021.0,Upper Secondary,0.51,0.782,0.99,4,5,748.611,594.228,3,4,730.266,791.988,0.33,0.73,0.987,0.56,0.891,0.711,2,2
96,1084,56,60,1,F,549.849,4,5,"[10, 5, 10]","['0.2', '0.515', '0.852']",425.0,1318,1335,789,747,1010.0,Primary,0.2,0.515,0.852,1,3,627.742,665.32,1,1,472.291,617.629,0.16,0.472,0.995,0.16,0.502,0.476,2,2
97,1085,52,52,2,M,488.045,4,5,"[6, 7, 6]","['0.32', '0.519', '0.905']",448.0,1196,1239,758,664,1107.0,Lower Secondary,0.32,0.519,0.905,3,2,764.029,629.921,5,5,489.941,277.503,0.75,0.551,0.943,0.75,0.295,0.96,2,2
98,1086,59,66,4,M,799.826,4,6,"[4, 10, 6]","['0.56', '1.0', '0.954']",472.0,1251,1342,857,788,1082.0,Lower Tertiary,0.56,1.0,0.954,5,4,799.936,799.942,4,4,742.803,601.016,0.56,0.743,0.981,0.6,0.676,0.865,2,2
99,1087,61,70,5,F,621.692,4,6,"[1, 3, 4]","['0.55', '0.505', '0.929']",461.0,1197,1214,780,804,1096.0,Upper Tertiary,0.55,0.505,0.929,4,4,131.953,53.204,3,3,766.651,782.27,0.54,0.575,0.511,0.48,0.782,0.872,2,2
100,1088,61,70,5,M,701.294,4,6,"[9, 4, 10]","['0.95', '0.614', '0.615']",305.0,1206,1267,766,707,1113.0,Upper Tertiary,0.95,0.614,0.615,5,5,726.149,732.798,2,2,26.104,491.288,0.36,0.018,0.958,0.38,0.614,0.146,2,2
