,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,7,37,4,M,496.092,1,2,"[6, 2, 9]","['0.64', '0.372', '0.589']",285.0,505,573,,,193.0,Lower Tertiary,0.64,0.372,0.589,1,3,41.351,92.091,,,,,4.0,,,,,,,2,5
1,1,0,44,3,F,231.38,1,1,"[6, 6, 6]","['0.48', '0.231', '0']",,,,,,,Upper Secondary,0.48,0.231,0,,,,,,,,,,,,,,,,2,5
2,10,8,47,3,F,778.843,1,2,"[10, 9, 4]","['0.6', '0.925', '0.299']",133.0,585,693,,,457.0,Upper Secondary,0.6,0.925,0.299,3,2,701.166,785.034,,,,,3.0,,,,,,,2,5
3,100,9,54,4,F,456.284,1,2,"[3, 8, 2]","['0.52', '0.513', '0.531']",250.0,534,,,,48.0,Lower Tertiary,0.52,0.513,0.531,3,,407.53,,,,,,4.0,,,,,,,2,5
4,1000,57,68,1,M,574.379,5,7,"[6, 7, 3]","['0.16', '0.61', '0.759']",277.0,,,846,817,,Primary,0.16,0.61,0.759,,,,,1,1,664.921,792.977,,0.15,0.457,0.675,0.12,0.793,0.588,2,5
5,1001,41,36,1,F,695.163,4,5,"[10, 10, 6]","['0.2', '0.869', '0.325']",119.0,1168,1203,764,753,883.0,Primary,0.2,0.869,0.325,1,1,757.189,709.024,1,1,754.918,768.167,1.0,0.16,0.896,0.87,0.18,0.72,0.507,2,5
6,1002,55,64,1,M,530.075,4,6,"[2, 1, 8]","['0.12', '0.364', '0.757']",278.0,1215,1234,854,780,1053.0,Primary,0.12,0.364,0.757,1,1,688.043,714.307,1,2,180.143,148.261,1.0,0.18,0.225,0.775,0.4,0.139,0.807,2,5
7,1003,42,38,1,M,787.563,4,5,"[9, 1, 9]","['0.19', '0.541', '0.809']",297.0,1227,1259,773,749,1089.0,Primary,0.19,0.541,0.809,1,1,440.975,591.437,1,1,770.447,781.353,1.0,0.2,0.963,0.544,0.11,0.635,0.557,2,5
8,1004,50,54,2,F,798.08,4,6,"[10, 10, 6]","['0.4', '0.998', '0.497']",183.0,1148,1197,847,804,958.0,Lower Secondary,0.4,0.998,0.497,2,2,799.552,799.521,2,2,793.33,761.829,2.0,0.34,0.942,0.798,0.38,0.952,0.614,2,5
9,1005,45,44,1,M,737.838,4,5,"[3, 10, 9]","['0.13', '0.922', '0.69']",254.0,1233,1263,819,758,1074.0,Primary,0.13,0.922,0.69,1,1,773.826,776.405,1,1,747.206,708.542,1.0,0.19,0.607,0.723,0.15,0.797,0.804,2,5
